sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,923.438721,928.9829874,3141.358305,3909712.883,1078.185846,2683.751133,1347.198881,723.0719477,3568.148888
205,566.5735586,2772.413266,2268.269772,40048268.95,5671.931879,5117.238261,1209.111887,776.394568,644.4210605
362,522.7202721,12160.2092,8570.149068,3329407.177,7440.16173,8103.999026,7002.296929,1402.169582,2690.151002
549,227.2374061,4737.782901,7366.833612,15893276.52,4360.70044,4734.174141,1532.191402,1363.801377,1384.479464
643,1401.37575,4148.349609,2985.098474,7487106.54,2780.065488,6293.098504,4255.552241,1089.701578,1603.774792
792,961.8219529,10337.11535,6682.713073,1060926.94,6440.591184,3355.639381,0,0,0
981,642.4288289,8006.662082,841.1617012,1757135.355,6089.307897,5874.757528,0,0,0
