sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,955.692321,814.2956016,3553.203161,3749080.659,1041.518829,621.2117686,0,667.9703668,2524.831424
205,574.2105044,2989.993589,2456.20856,44326624.26,6537.099839,4269.740722,0,722.0891192,641.4917361
362,472.1593377,10763.35277,8942.043267,2977514.745,8441.367635,8114.99364,0,1174.771145,2819.69718
549,268.963412,5107.648932,6421.238414,15887166.41,4083.043473,3063.02546,0,1282.563121,1404.166984
643,1275.997429,3635.384525,3051.521869,7508200.17,2821.817406,6065.028702,0,1137.263988,1777.679581
792,123.594786,10800.91362,6732.787014,1056130.257,6136.207901,2992.673969,6531.932265,2449.370472,1663.294639
981,212.4651675,7683.084452,930.6066845,1666239.286,5318.311535,5204.557262,5859.176741,3342.892554,2334.219989
