sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,963.7989037,7132.744512,3534.815547,6888.850716,1117.805307,568.9355752,1424.472582,651.1197591,3783.097288
205,544.2490945,3051.433413,2449.376461,252670.4208,6508.20042,5064.055321,1154.485195,768.3992318,586.4781332
362,545.5777067,11977.12037,8355.765583,32583.61577,8675.632822,8382.724981,7168.997249,1207.41872,2772.81227
549,241.5588596,4480.523544,6536.529133,37237.63969,3601.167883,2994.125332,1489.674952,1542.616798,1339.125718
643,1271.013431,2183.35287,2861.026607,18641.91846,2836.75464,5964.237714,4639.679424,1033.398828,1730.899816
792,866.9670661,10009.42638,6794.583135,1048807.352,6770.224125,3230.841106,6801.759307,2513.680533,1588.746344
981,563.2966261,8721.567661,793.8156763,1682907.709,6117.230308,5241.634373,6196.590824,3000.499275,2487.742486
