sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,361,9167,8555,2170000,4367,2422,267,4727,73
29,258,7428,8556,0,7911,2304,83,113,2487
37,617,9852,259,14150000,7913,7711,3528,143,111
38,159,6185,6773,1010000,2507,7712,6945,146,1239
48,474,8624,6705,289716,7916,7715,6512,183,148
76,258,3303,655,9120000,6038,5665,5420,292,8391
79,184,2907,4193,33730000,4559,1751,5178,303,237
88,31,8995,3919,1630000,6049,5987,6953,4743,262
100,266,668,3027,1790000,1082,2134,6955,398,306
102,322,7152,3795,4480000,5671,5901,6957,406,208
110,337,11033,7227,4050000,4748,6965,6959,439,504
112,61,9237,5082,1528464,7926,5068,3000,444,2514
121,41,11825,8568,1460000,6309,7722,6960,477,364
123,435,7664,8569,1622188,2804,1477,6962,484,369
152,228,127,4427,578201,6217,2454,6972,342,450
407,90,6194,1829,1230000,411,6039,1205,1450,1132
423,176,11907,7962,1290000,3855,7785,7036,5246,2633
670,446,2818,2921,25068918,4464,2727,2456,2282,647
748,198,2295,2640,2020000,708,965,5642,2217,2750
806,271,12003,8682,381226,8024,7843,7114,7866,2101
913,323,5878,2269,1750000,2749,3506,82,3002,2304
960,247,12039,8703,10020000,8051,7867,7142,3154,8671
177,982.3093023,903.3475348,3620.635147,3342330.28,1098.239614,2573.167916,1368.700549,618.6253451,3792.592218
205,538.6844642,2915.958702,2275.167001,39013683,6152.248197,4866.791801,1155.981723,798.8651003,631.7260981
362,519.8543235,12739.86536,7830.229448,3072065.863,7453.026041,7021.704869,7142.335942,1217.082855,2385.932234
549,255.7518739,5133.884304,6964.060009,17679904.1,3971.639902,4482.889046,1414.347022,1473.116343,1461.356961
643,1327.302601,4260.779395,2978.763898,7224166.396,2879.440258,5867.636542,3969.720706,1043.779328,1856.440264
792,892.7136738,9041.742603,6418.347213,1152729.336,6226.14877,3006.647866,5978.70736,2421.441637,1603.987625
981,611.7292989,8870.840994,890.6854986,1729642.324,5913.003455,4944.164002,6786.727731,3366.355933,2222.853493
