2,"['Rain', 'Mist']",93,1
5,"['Rain', 'Light Rain']",93,1
10,['Rain'],93,1
13,"['Cloudy', 'Overcast']",81,1
25,['Cloudy'],81,1
31,['Cloudy'],84,1
35,"['Cloudy', 'Overcast']",81,1
38,['Cloudy'],85,1
39,['Cloudy'],87,1
43,"['Cloudy', 'Overcast', 'Showers']",93,1
50,"['Cloudy', 'Fog', 'Haze']",81,1
60,['Overcast'],85,1
91,"['Not totally Cloudy', 'Partly Cloudy']",64,1
104,"['Clear', 'Not totally Sunny']",80,1
112,"['Sunny', 'Clear']",53,1
130,['Cloudy'],88,1
132,['Cloudy'],88,1
145,['Cloudy'],81,1
149,"['Rain', 'Light Rain']",93,1
154,"['Cloudy', 'Overcast', 'Showers']",93,1
156,"['Rain', 'Light Rain']",100,1
167,"['Cloudy', 'Fog', 'Fog And Mist', 'Light Rain', 'Light Rain Mist']",100,1
174,['Mist/Fog'],93,1
205,"['Fog', 'Overcast', 'Showers', 'Mist']",93,1
209,"['Fog', 'Overcast', 'Rain']",93,1
251,['Mist/Fog'],86,1
254,['Mist/Fog'],86,1
257,['Overcast with Haze'],80,1
259,['Cloudy'],76,1
273,"['Rain', 'Light Rain']",87,1
275,['Rain'],93,1
280,"['Rain', 'Light Rain']",100,1
302,['Overcast'],80,1
314,['Mist/Light Rain Fog'],93,1
315,['Mist/Light Rain Fog'],90,1
324,"['Mostly Cloudy', 'Fair', 'Clean']",43,1
342,['Clear'],52,1
376,['Fair'],43,1
382,['A Few Clouds'],57,1
398,['Overcast'],40,1
407,"['Cloudy', 'Overcast']",36,1
408,"['Cloudy', 'Overcast']",36,1
428,"['Snow', 'Fair']",79,1
441,"['Light Snow', 'Flurries', 'Light']",80,1
462,"['Sunny', 'Clear']",33,1
467,"['Sunny', 'Clear']",37,1
483,['Clear'],61,1
496,['Mainly Cloudy'],65,1
498,['Partly Cloudy'],60,1
517,"['Partly Cloudy', 'Scattered Clouds', 'Mainly Sunny']",55,1
528,"['Mostly Cloudy', 'Clean', 'Intermittent Clouds']",81,1
535,"['Cloudy', 'Haze']",81,1
552,['Mostly Cloudy'],61,1
565,['Overcast'],75,1
600,"['Cloudy', 'Overcast', 'Mist']",86,1
611,['Light Snow'],79,1
625,['Mist/Fog'],85,1
646,['Clear'],42,1
649,['Sunny'],38,1
655,"['Mostly Sunny', 'Partly Cloudy']",26,1
660,"['Clear', 'Cloudy']",36,1
669,['Cloudy'],40,1
671,['Cloudy'],44,1
673,"['Mostly Cloudy', 'Mostly']",44,1
676,['Clear'],48,1
684,"['Not totally Cloudy', 'Partly Sunny']",36,1
692,"['Partly Cloudy', 'Mainly Sunny', 'Mostly Clear']",29,1
731,['Clear'],31,1
734,['Clear'],36,1
746,"['Scattered Clouds', 'Mostly Cloudy', 'Cloudy', 'Partly']",40,1
756,['Cloudy'],38,1
768,['Cloudy'],45,1
774,"['Not totally Sunny', 'Scattered Clouds', 'Not totally Cloudy']",38,1
776,"['Partly Cloudy', 'Scattered Clouds', 'Partly']",35,1
789,['Cloudy'],58,1
791,['Cloudy'],56,1
798,['Clear'],63,1
801,['Clear'],65,1
831,"['Partly Sunny', 'Partly', 'Scattered Clouds']",58,1
837,"['Not totally Cloudy', 'Partly Cloudy', 'Mostly Clear']",31,1
843,"['Overcast', 'Cloudy']",44,1
848,"['Not totally Cloudy', 'Partly Cloudy']",48,1
852,"['Partly Cloudy', 'Not totally Cloudy']",54,1
859,"['Cloudy', 'Overcast']",41,1
908,['Cloudy'],66,1
961,"['Cloudy', 'Overcast']",50,1
965,"['Partly Cloudy', 'Scattered Clouds', 'Mostly Clear']",41,1
997,"['Partly Cloudy', 'Scattered Clouds', 'Mist', 'Cloudy']",95,1
1000,"['Mostly Cloudy', 'Intermittent', 'Mist', 'Fog And Mist']",100,1
1001,"['Mostly Cloudy', 'Mainly Cloudy']",92,1
1011,"['Not totally Cloudy', 'Partly Cloudy', 'Mostly Sunny', 'Sunny']",43,1
1074,['Cloudy'],81,1
1080,['Cloudy'],80,1
1083,"['Partly Cloudy', 'Cloudy', 'Scattered']",74,1
1084,"['Partly Cloudy', 'Not totally Cloudy']",77,1
1086,"['Partly Cloudy', 'Not totally Cloudy']",80,1
1107,"['Sunny', 'Mainly Sunny', 'Fair', 'Partly Cloudy', 'Partly']",47,1
1113,['Clear'],70,1
1152,"['Mostly Cloudy', 'Mainly Cloudy', 'Intermittent Clouds']",67,1
1154,"['Partly Cloudy', 'Mainly Sunny', 'Mostly Clear']",49,1
1166,['Cloudy'],69,1
1183,"['Drizzle', 'Light Drizzle', 'Showers']",93,1
1224,"['Fog', 'Overcast', 'Mist', 'Light Fog']",95,1
1226,"['Fog', 'Overcast', 'Mist']",93,1
1234,['Fog'],100,1
1237,['Fog'],100,1
1239,['Fog'],100,1
1240,"['Fog', 'Overcast', 'Mist']",100,1
1286,"['Cloudy', 'Mostly Cloudy', 'Mostly']",60,1
1288,"['Cloudy', 'Mostly Cloudy', 'Mainly Cloudy']",57,1
1294,"['Mostly Cloudy', 'Mostly']",49,1
1298,"['Cloudy', 'Mostly Cloudy', 'Partly Sunny']",62,1
1304,"['Mainly Sunny', 'Partly Cloudy', 'Not totally Cloudy']",58,1
1308,"['Partly Cloudy', 'Partly', 'Mostly Clear', 'Scattered']",62,1
1313,"['Cloudy', 'Overcast']",63,1
1317,['Cloudy'],62,1
1318,['Cloudy'],62,1
1331,"['Cloudy', 'Haze']",55,1
1333,['A Few Clouds'],60,1
1335,['Clean'],65,1
1341,['Partly Cloudy'],65,1
1342,['Partly Cloudy'],65,1
1343,['A Few Clouds'],68,1
1350,['Overcast'],62,1
1365,"['Mostly Cloudy', 'Cloudy', 'Mostly']",65,1
1388,"['Partly Cloudy', 'Scattered Clouds', 'Not totally Cloudy']",54,1
1393,"['Mostly Cloudy', 'Partly', 'Intermittent Clouds', 'Partly Cloudy']",62,1
1403,"['Cloudy', 'Overcast']",74,1
1406,"['Cloudy', 'Mostly Cloudy', 'Mainly Cloudy']",71,1
1411,"['Mostly Cloudy', 'Mainly Cloudy']",79,1
1416,"['Partly Cloudy', 'Mostly', 'Not totally Cloudy', 'Mostly Sunny']",71,1
1438,"['Haze', 'Partly Cloudy', 'Hazy']",74,1
1440,"['Cloudy', 'Haze']",74,1
1450,['Overcast'],72,1
1462,['Overcast with Haze'],78,1
1468,['Overcast with Haze'],78,1
1472,"['Partly Cloudy', 'Cloudy', 'Partly', 'Partly Sunny']",61,1
1486,"['Snow', 'Flurries', 'Light Snow', 'Light']",93,1
1503,"['Cloudy', 'Haze']",74,1
1507,['Overcast Haze'],63,1
1546,"['Cloudy', 'Haze']",80,1
1557,"['Cloudy', 'Haze']",80,1
1570,['Mist/Light Snow Fog'],85,1
1573,['Light Snow'],79,1
1583,['Overcast with Haze'],81,1
1588,['Overcast with Haze'],81,1
1611,"['Cloudy', 'Overcast', 'Sunny']",52,1
1614,"['Sunny', 'Cloudy', 'Clean', 'Mostly Cloudy']",48,1
1631,"['Sunny', 'Cloudy', 'Fair', 'Mostly Cloudy']",73,1
1633,"['Partly Cloudy', 'Sunny', 'Mostly Clear']",79,1
1641,"['Haze', 'Hazy', 'Sunny']",74,1
1642,"['Haze', 'Fair', 'Hazy', 'Intermittent Clouds']",74,1
1646,"['Clear', 'Mostly Cloudy', 'Fair', 'Cloudy']",55,1
1651,"['Mostly Cloudy', 'Cloudy', 'Clear']",44,1
1686,"['Cloudy', 'Overcast']",53,1
1696,"['Cloudy', 'Clear']",57,1
1703,"['Cloudy', 'Overcast']",57,1
1717,"['Clear', 'Mostly Clear', 'Fair']",53,1
1723,"['Partly Cloudy', 'Clear', 'Sunny']",73,1
1740,"['Clear', 'Sunny', 'Partly', 'Fair']",57,1
1745,['Sunny'],43,1
1752,"['Cloudy', 'Overcast']",72,1
1753,"['Cloudy', 'Overcast']",72,1
1754,"['Cloudy', 'Scattered Clouds']",80,1
1800,"['Cloudy', 'Overcast']",66,1
1871,"['Cloudy', 'Snow', 'Light Snow']",75,1
1874,"['Light Snow', 'Cloudy', 'Overcast']",81,1
1926,"['Light Rain', 'Rain']",93,1
1940,"['Cloudy', 'Mostly Cloudy']",70,1
1959,"['Cloudy', 'Mostly Cloudy']",92,1
1961,"['Cloudy', 'Haze']",81,1
1963,"['Cloudy', 'Haze']",75,1
1968,['Cloudy'],68,1
1985,['Mist/Fog'],88,1
1995,['Overcast with Haze'],79,1
1999,['Overcast'],68,1
2010,"['Cloudy', 'Overcast']",75,1
2014,"['Cloudy', 'Overcast']",75,1
2024,"['Cloudy', 'Overcast']",74,1
2026,"['Cloudy', 'Overcast']",74,1
2047,"['Cloudy', 'Overcast']",82,1
2051,"['Cloudy', 'Overcast']",82,1
2053,"['Cloudy', 'Overcast']",85,1
2073,"['Cloudy', 'Overcast']",76,1
2079,"['Rain', 'Light Rain', 'Light']",87,1
2091,['Mist/Fog'],83,1
2108,['Mist/Light Rain Fog'],92,1
2110,"['Light Rain', 'Rain', 'Cloudy']",87,1
2111,"['Light Rain', 'Rain']",87,1
2112,"['Overcast', 'Cloudy']",88,1
2115,['Cloudy'],71,1
2120,['Cloudy'],81,1
2121,"['Cloudy', 'Haze']",81,1
2152,['Overcast with Haze'],83,1
2161,['Overcast Haze'],82,1
2175,['Cloudy'],57,1
2176,['Mostly'],54,1
2180,"['Cloudy', 'Mostly Cloudy']",65,1
2211,['Mostly'],61,1
2220,['Overcast'],86,1
2223,['Mostly Cloudy'],86,1
2226,['Overcast'],82,1
2247,"['Fog', 'Partly Cloudy', 'Not totally Cloudy', 'Scattered Clouds']",92,1
2268,"['Partly Cloudy', 'Mostly Cloudy']",80,1
2272,"['Partly Cloudy', 'Clear', 'Clean', 'Sunny', 'Intermittent Clouds']",71,1
2273,"['Partly Cloudy', 'Clear']",74,1
2281,"['Partly', 'Partly Cloudy', 'Partly Sunny']",50,1
2305,['Mist/Fog'],92,1
2309,['A Few Clouds'],69,1
2318,['A Few'],25,1
2320,['A Few Clouds'],23,1
2323,['Not totally Cloudy'],23,1
2328,"['Mostly Clear', 'Partly', 'Mainly Sunny']",32,1
2332,"['Clear', 'Sunny']",37,1
2350,"['Not totally Cloudy', 'Mostly Cloudy', 'Clear', 'Mostly', 'Partly Cloudy']",32,1
2355,"['Mostly Cloudy', 'Sunny']",23,1
2358,"['Partly Cloudy', 'Cloudy', 'Mostly Cloudy', 'Clear']",48,1
2365,"['Mainly Cloudy', 'Partly Cloudy', 'Mostly Cloudy', 'Mostly Clear']",52,1
2396,['Cloudy'],48,1
2402,['Cloudy'],85,1
2417,['Overcast'],57,1
2423,['Overcast'],85,1
2442,['Clear'],40,1
2445,['Clear'],63,1
2447,['Clear'],43,1
2451,"['Clear', 'Partly Cloudy', 'Mainly Sunny']",37,1
2457,"['Sunny', 'Mostly Sunny']",40,1
2479,['Clean'],71,1
2500,"['Mainly Cloudy', 'Mostly Cloudy', 'Intermittent Clouds']",41,1
2535,['Cloudy'],52,1
2543,['Partly Cloudy'],47,1
2548,['Not totally Cloudy'],36,1
2549,['Not totally Cloudy'],36,1
2552,['Not totally Cloudy'],29,1
2558,['Mostly Cloudy'],27,1
2580,"['Clear', 'Mostly Cloudy']",54,1
2589,"['Clear', 'Sunny']",68,1
2605,"['Cloudy', 'Overcast']",53,1
2611,['Cloudy'],54,1
2625,['Fair'],70,1
2631,['Clean'],80,1
2648,"['Clear', 'Mostly Clear']",53,1
2649,"['Clear', 'Mostly Clear']",57,1
2650,"['Clear', 'Sunny']",62,1
2672,"['Partly Cloudy', 'Partly Sunny', 'Scattered Clouds', 'Scattered', 'Not totally Cloudy']",62,1
2685,"['Clear', 'Clean', 'Mostly Clear']",79,1
2687,"['Clear', 'Fair']",79,1
2691,"['Clear', 'Fair', 'Mostly Cloudy']",85,1
2692,"['Overcast', 'Cloudy', 'Clear']",85,1
2710,['Cloudy'],69,1
2712,"['Clear', 'Cloudy']",74,1
2713,"['Partly Cloudy', 'Cloudy']",74,1
2743,['Clean'],85,1
2746,['Clean'],85,1
2755,['Cloudy'],68,1
2763,"['Cloudy', 'Overcast', 'Partly Cloudy']",77,1
2777,"['Light Snow', 'Flurries', 'Cloudy', 'Light']",80,1
2780,"['Haze', 'Hazy', 'Cloudy', 'Partly Cloudy']",80,1
2798,['Overcast'],85,1
2806,['Mist/Fog'],84,1
2825,"['Flurries', 'Cloudy', 'Fog And Mist', 'Light Snow', 'Light Snow Mist', 'Mist']",93,1
2827,"['Light Snow', 'Overcast', 'Flurries', 'Snow']",93,1
2831,"['Cloudy', 'Overcast', 'Fog']",86,1
2832,"['Cloudy', 'Fog', 'Mist']",93,1
2843,"['Cloudy', 'Partly', 'Partly Cloudy']",69,1
2845,['Cloudy'],64,1
2858,['Mist/Light Snow Fog'],92,1
2861,['Mist/Fog'],88,1
2877,['Overcast'],66,1
2881,"['Light Snow', 'Snow', 'Light Snow Mist', 'Flurries']",93,1
2885,['Cloudy'],85,1
2889,"['Mostly Cloudy', 'Cloudy']",80,1
2895,"['Partly Cloudy', 'Not totally Cloudy', 'Partly Sunny']",65,1
2916,['Mostly Cloudy'],76,1
2918,"['Mostly Cloudy', 'Mainly Cloudy']",81,1
2936,['Mostly Cloudy'],57,1
2951,['Mainly Cloudy'],82,1
2955,['Mainly Cloudy'],71,1
2962,['Partly'],38,1
2963,['Mostly Cloudy'],31,1
2969,"['Clear', 'Fair']",62,1
2974,"['Sunny', 'Clear']",75,1
2995,"['Cloudy', 'Overcast']",43,1
3002,"['Not totally Cloudy', 'Mostly Clear', 'Scattered Clouds', 'Cloudy']",65,1
3017,['Cloudy'],82,1
3024,"['Cloudy', 'Mainly Cloudy']",44,1
3026,"['Mostly Cloudy', 'Cloudy']",41,1
3040,['Light Rain'],87,1
3050,['Overcast'],87,1
3060,['Overcast'],93,1
3076,"['Mostly Cloudy', 'Intermittent Clouds', 'Cloudy']",31,1
3081,"['Mainly Cloudy', 'Mostly Cloudy', 'Cloudy']",47,1
3086,"['Mostly Cloudy', 'Mostly']",66,1
3111,['Overcast'],47,1
3120,['Mostly Cloudy'],65,1
3135,['Mostly'],30,1
3136,['Mostly Cloudy'],30,1
3162,"['Light Rain', 'Showers']",82,1
3167,"['Light Rain', 'Rain']",93,1
3176,['Overcast'],57,1
3181,['Overcast'],73,1
3186,['Light Rain'],86,1
3194,['Light'],83,1
3202,['Light Rain'],92,1
3209,['Rain'],87,1
3225,['Clear'],80,1
3245,"['Cloudy', 'Overcast']",88,1
3251,['Cloudy'],76,1
3259,['Mist/Fog'],85,1
3260,['Mist/Fog'],88,1
3262,['Mist/Fog'],88,1
3263,['Mist/Fog'],92,1
3265,['Mist/Fog'],88,1
3270,['Mist/Fog'],89,1
3291,"['Cloudy', 'Overcast']",78,1
3296,['Cloudy'],74,1
3302,['Cloudy'],77,1
3307,['Cloudy'],74,1
3314,['Cloudy'],74,1
3316,['Cloudy'],78,1
3319,['Cloudy'],78,1
3324,['Cloudy'],81,1
3343,['Cloudy'],81,1
3351,"['Light Rain', 'Rain']",85,1
3358,"['Light Rain', 'Cloudy']",88,1
3361,"['Light Rain', 'Rain']",93,1
3373,['Light Rain'],85,1
3387,['Light Rain'],97,1
3398,['Cloudy'],79,1
3399,['Cloudy'],79,1
3418,['Cloudy'],70,1
3424,"['Sunny', 'Not totally Cloudy']",58,1
3433,['Overcast'],80,1
3435,['Overcast'],86,1
3453,['Mainly Cloudy'],68,1
3461,"['Sunny', 'Partly Cloudy', 'Clear']",67,1
3462,"['Clear', 'Sunny']",72,1
3478,"['Sunny', 'Cloudy', 'Mostly']",85,1
3483,"['Clear', 'Sunny', 'Overcast']",66,1
3484,"['Light Rain', 'Cloudy', 'Clean']",71,1
3503,['Clean'],89,1
3511,['Fair'],80,1
3512,['Fair'],77,1
3513,['Fair'],77,1
3534,['Cloudy'],82,1
3544,"['Partly Cloudy', 'Fair']",75,1
3546,"['Partly Cloudy', 'Clear', 'Scattered Clouds', 'Clean']",79,1
3547,"['Partly Cloudy', 'Not totally Cloudy', 'Clear']",81,1
3549,"['Partly', 'Scattered Clouds', 'Cloudy', 'Not totally Cloudy']",81,1
3568,"['Cloudy', 'Overcast', 'Fog And Mist']",93,1
3571,"['Cloudy', 'Overcast']",86,1
3584,['Mostly Cloudy'],83,1
3608,['Cloudy'],73,1
3623,['Cloudy'],75,1
3625,['Cloudy'],72,1
3627,['Cloudy'],70,1
3632,"['Cloudy', 'Mostly Cloudy']",62,1
3634,"['Cloudy', 'Mostly']",61,1
3641,['Cloudy'],73,1
3643,['Cloudy'],75,1
3645,['Cloudy'],75,1
3650,['Cloudy'],75,1
3659,['Cloudy'],75,1
