sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
22.0,LCD Monitor,5:04,5.0,100.00,1.0
25.000000000000004,LCD Monitor,16:10,4.188675315428299,100.00,0.83773506308566
27.000000000000004,LCD Monitor,16:09,5.0,100.00,1.0
28.0,LCD Monitor,16:09,4.202091929958659,100.00,0.8404183859917317
32.0,LCD Monitor,16:09,5.0,100.00,1.0
33.0,LCD Monitor,16:09,2.276607572659692,100.00,1.0
39.00000000000001,LCD Monitor,16:09,4.764669565624126,100.00,1.0
40.0,LCD Monitor,16:09,4.202091929958659,100.00,0.8404183859917317
41.0,LCD Monitor,16:09,5.0,100.00,1.0
62.0,LCD Monitor,16:10,14.0,100.00,1.0
88.0,LCD Monitor,16:09,2.0,100.00,1.0
103.0,LCD Monitor,16:09,5.0,100.00,1.0
128.0,LCD Monitor,16:10,6,100.00,1
132.0,LCD Monitor,21:09,5.0,100.00,1.0
132.99999999999997,LCD Monitor,16:09,8.0,100.00,1.0
168.00000000000003,LCD Monitor,16:09,2.0,100.00,1.0
171.0,LCD Monitor,16:09,2,100.00,1
186.0,LCD Monitor,16:10,5.0,100.00,1.0
189.99999999999997,LCD Monitor,16:09,5.0,100.00,1.0
193.0,LCD Monitor,16:09,4.202091929958659,100.00,0.8404183859917317
