sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,,,,0,,,,,
171,562,10919,4518,5045598,4818,5940,3309,3638,498
201,2403,5547,3237,9959967,7236,5598,4224,756,594
216,1157,3561,7935,2650444,4430,7157,6263,811,339
383,,,,0,,,,,
464,796,2713,7931,696494,3864,7224,4176,1473,1270
500,1040,2927,8010,814737,7373,3581,6143,2545,1364
529,562,11042,7776,3458099,4635,4812,6360,2114,1359
838,16,11141,3213,10048993,5164,5072,2864,2794,279
989,688,11195,2606,17728128,6319,628,1409,731,812
