sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,6937,2434,773288,4397,124,,444,2514
171,562,8549,4518,5505627,4176,5940,,3638,498
201,2403,5547,3237,10767743,7236,5598,,756,594
216,1157,3561,7935,3003748,4430,7157,,811,2558
383,497,10389,7978,1034787,4117,7204,,1374,1071
464,796,2713,7931,774672,3864,7224,,1473,1270
500,1040,2927,8010,940555,7373,3581,,2545,1033
529,562,1041,7776,3865281,4635,4812,,2114,1842
838,16,5238,3213,11006199,5164,5072,,2794,279
989,688,7481,2606,19697986,6319,628,,731,561
