sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,4595,2434,12129,4397,124,2397,444,2514
171,562,8549,4518,81031,4176,5940,3309,3638,498
201,2403,5547,3237,45218,7236,5598,4224,756,594
216,1157,3561,7935,43641,4430,7157,6263,811,396
383,497,10389,7978,2786,4117,7204,3861,1374,1071
464,796,3111,7931,29598,3864,7224,4176,1473,1270
500,1040,2927,8010,17905,7373,3581,6143,2545,6440
529,562,1041,7776,9966,4635,4812,6360,2114,1842
838,16,7681,3213,183925,5164,5072,2864,2794,279
989,688,499,2606,789797,2737,628,1409,731,8360
