sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,31,6937,2434,773688,4397,124,2397,444,2514
171,66,8549,1840,5511136,4818,5940,3309,3638,498
201,1186,5547,1135,10770636,7236,5598,4224,756,594
216,334,3561,7935,3006640,4430,7157,6263,811,4987
383,295,10389,7979,1037337,4117,7205,3861,1374,1071
464,9,2713,7172,776172,3864,7224,4176,1473,1270
500,90,2927,8011,942436,7373,3581,6143,1754,1364
529,66,1041,37,3869681,4635,4812,6360,2114,1359
838,16,5238,5372,11012089,5164,5072,2864,2794,279
989,99,7481,3091,19724252,6319,628,1409,731,7612
