sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,6937,2434,767800,4397,124,2397,,
171,562,8549,4518,5437300,4818,5940,3309,,
201,1349,5549,7247,10690100,7236,5598,4224,,
216,1157,3561,7935,2940100,4430,7157,6263,,
383,497,10389,7978,1024300,4117,7204,3861,,
464,390,5277,7931,769700,3864,7224,4176,,
500,587,11031,8010,923000,7373,3581,6143,,
529,562,1041,7776,3829200,4635,4812,6360,,
838,120,5388,5372,10900000,5164,5072,2864,,
989,426,1091,2606,19532000,6319,628,1409,,
