sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,6937,2434,18.87,4397,124,2397,444,2514
171,562,8549,4518,58.18,4818,5940,3309,3638,498
201,2403,5547,3237,53.98,7236,5598,4224,756,594
216,1157,3561,7935,32.32,4430,7157,6263,811,339
383,497,10389,7978,5.82,4117,7204,3861,1374,1071
464,796,2713,7931,36.86,3864,7224,4176,1473,1270
500,1040,2927,8010,34.14,7373,3581,6143,2545,1364
529,562,1041,7776,27.03,4635,4812,6360,2114,1359
838,16,5238,3213,-6.67,5164,5072,2864,2794,279
989,688,7481,2606,65.49,6319,628,1409,731,812
