sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,6937,2434,782988,4397,124,2397,444,2514
171,2174,9888,6266,7499340,1517,412,6251,3148,692
201,2403,5547,1135,10810105,7236,5598,4224,756,594
216,1157,3561,7935,3009583,4300,7157,6263,811,4987
383,497,10389,7979,1037737,4117,7205,3861,1374,1071
464,796,2713,7172,777836,3957,7224,4176,1473,1270
500,1040,2927,8011,944419,7373,3581,6143,2545,1364
529,562,1041,37,3875860,356,4812,6360,2114,1359
838,16,5238,5372,11028389,5164,5072,2864,2794,279
989,2372,9940,5821,10137400,7250,412,1901,7460,7574
