sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,,2434,11929,4397,124,2397,444,2514
171,562,,4518,63034,4176,5940,3309,3638,498
201,2403,,3237,46107,7236,5598,4224,756,594
216,1157,,7935,43641,4430,7157,6263,811,396
383,497,,7978,4236,4117,7204,3861,1374,1071
464,796,,7931,29598,3864,7224,4176,1473,1270
500,1040,,8010,15260,7373,3581,6143,2545,6440
529,562,,7776,9966,4635,4812,6360,2114,1842
838,16,,3213,186115,5164,5072,2864,2794,279
989,688,,2606,731363,2737,628,1409,731,8360
