sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
112,12,6937,2434,773788,4397,124,2397,444,2514
171,562,8549,4518,5510000,4176,5940,3309,3638,498
201,2403,5547,3237,10770000,7236,5598,4224,756,594
216,1157,3561,7935,3010000,4430,7157,6263,811,339
383,497,10389,7978,1040000,4117,7204,3861,1374,1071
464,796,2713,7931,776172,3864,7224,4176,1473,1270
500,1040,2927,8010,942536,7373,3581,6143,2545,1364
529,562,1041,7776,3870000,4635,4812,6360,2114,1359
838,16,5238,3213,11010000,5164,5072,2864,2794,279
989,688,7481,2606,19720000,6319,628,1409,731,812
