5,"['Rain', 'Light Rain']",93,1
10,['Rain'],93,1
13,"['Cloudy', 'Overcast']",81,1
25,['Cloudy'],81,1
31,['Cloudy'],84,1
35,"['Cloudy', 'Overcast']",81,1
38,['Cloudy'],85,1
39,['Cloudy'],87,1
43,"['Cloudy', 'Overcast', 'Showers']",93,1
50,"['Cloudy', 'Fog', 'Haze']",81,1
60,['Overcast'],85,1
91,"['Not totally Cloudy', 'Partly Cloudy']",64,1
104,"['Clear', 'Not totally Sunny']",80,1
112,"['Sunny', 'Clear']",53,1
130,['Cloudy'],88,1
132,['Cloudy'],88,1
145,['Cloudy'],81,1
149,"['Rain', 'Light Rain']",93,1
154,"['Cloudy', 'Overcast', 'Showers']",93,1
156,"['Rain', 'Light Rain']",100,1
167,"['Cloudy', 'Fog', 'Fog And Mist', 'Light Rain', 'Light Rain Mist']",100,1
174,['Mist/Fog'],93,1
205,"['Fog', 'Overcast', 'Showers', 'Mist']",93,1
209,"['Fog', 'Overcast', 'Rain']",93,1
251,['Mist/Fog'],86,1
254,['Mist/Fog'],86,1
257,['Overcast with Haze'],80,1
259,['Cloudy'],76,1
273,"['Rain', 'Light Rain']",87,1
275,['Rain'],93,1
1080,['Cloudy'],80,1
1388,"['Partly Cloudy', 'Scattered Clouds', 'Not totally Cloudy']",54,1
1393,"['Mostly Cloudy', 'Partly', 'Intermittent Clouds', 'Partly Cloudy']",62,1
1403,"['Cloudy', 'Overcast']",74,1
1406,"['Cloudy', 'Mostly Cloudy', 'Mainly Cloudy']",71,1
1411,"['Mostly Cloudy', 'Mainly Cloudy']",79,1
1416,"['Partly Cloudy', 'Mostly', 'Not totally Cloudy', 'Mostly Sunny']",71,1
1472,"['Partly Cloudy', 'Cloudy', 'Partly', 'Partly Sunny']",61,1
1968,['Cloudy'],68,1
2010,"['Cloudy', 'Overcast']",75,1
2014,"['Cloudy', 'Overcast']",75,1
2024,"['Cloudy', 'Overcast']",74,1
2026,"['Cloudy', 'Overcast']",74,1
2047,"['Cloudy', 'Overcast']",82,1
2051,"['Cloudy', 'Overcast']",82,1
2053,"['Cloudy', 'Overcast']",85,1
2120,['Cloudy'],81,1
2611,['Cloudy'],54,1
2885,['Cloudy'],85,1
2889,"['Mostly Cloudy', 'Cloudy']",80,1
2895,"['Partly Cloudy', 'Not totally Cloudy', 'Partly Sunny']",65,1
2969,"['Clear', 'Fair']",62,1
2974,"['Sunny', 'Clear']",75,1
2995,"['Cloudy', 'Overcast']",43,1
3002,"['Not totally Cloudy', 'Mostly Clear', 'Scattered Clouds', 'Cloudy']",65,1
3017,['Cloudy'],82,1
3024,"['Cloudy', 'Mainly Cloudy']",44,1
3026,"['Mostly Cloudy', 'Cloudy']",41,1
3291,"['Cloudy', 'Overcast']",78,1
3296,['Cloudy'],74,1
3302,['Cloudy'],77,1
3307,['Cloudy'],74,1
3314,['Cloudy'],74,1
3316,['Cloudy'],78,1
3319,['Cloudy'],78,1
3324,['Cloudy'],81,1
3343,['Cloudy'],81,1
3534,['Cloudy'],82,1
3547,"['Partly Cloudy', 'Not totally Cloudy', 'Clear']",81,1
3650,['Cloudy'],75,1
3659,['Cloudy'],75,1
3856,"['Mostly Cloudy', 'Cloudy']",59,1
3951,"['Partly Cloudy', 'Not totally Cloudy', 'Sunny', 'Cloudy', 'Scattered']",55,1
3954,"['Partly Cloudy', 'Not totally Cloudy', 'Scattered Clouds', 'Mostly Sunny']",55,1
