entity,brand,num,condition,day
6_2,Nikon,22.07789275,Flash;Fluorescent;Cloudy,1
13_2,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,1
18_2,Canon,18.39080655,Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Tungsten;Cloudy,1
19_2,Nikon,22.07742669,Flash;Fluorescent;Cloudy,1
23_2,Canon,17.39314156,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,1
41_2,Nikon,23.64172126,Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Cloudy,1
44_2,Nikon,24.18269001,Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
48_2,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
570_2,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,1
58_2,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
65_2,Fujifilm,14.77601053,Sunny;Shade;Daylight,1
67_2,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Tungsten;Artificial,1
69_2,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloudy,1
70_2,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,1
75_2,Nikon,17.06378901,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten;Cloudy,1
76_2,Nikon,24.42504462,Sunlight,1
83_2,,,,
88_2,Sony,18.71933265,Daylight;Sunny;Flash;Cloudy,1
96_2,Canon,18.76776583,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
101_2,Canon,21.8385981,Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten;Artificial,1
6_1,Nikon,24,Cloudy;Flash;Fluorescent,1
13_1,Nikon,16.2,Cloudy;Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten,1
18_1,Canon,18,Cloudy;Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Tungsten,1
19_1,Nikon,24,Cloudy;Flash;Fluorescent,1
23_1,Canon,18,Cloudy;Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater,1
41_1,Nikon,24.1,Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten,1
44_1,Nikon,24.2,Artificial;Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten,1
48_1,Canon,12.1,Cloudy;Daylight;Sunny;Flash;Fluorescent;Tungsten,1
570_1,Nikon,36.3,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten,1
58_1,Nikon,10.1,Artificial;Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten,1
65_1,Fujifilm,16,Daylight;Sunny;Shade,1
67_1,Canon,16,Artificial;Cloudy;Daylight;Sunny;Fluorescent;Tungsten,1
69_1,Sony,36,Cloudy;Daylight;Sunny;Shade;Underwater,1
70_1,Panasonic,14.1,Cloudy;Daylight;Sunny;Incandescent;Shade,1
75_1,Nikon,16.2,Cloudy;Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten,1
76_1,Nikon,24,Sunlight,1
83_1,,,,
88_1,Sony,20,Cloudy;Daylight;Sunny;Flash,1
96_1,Canon,20,Cloudy;Daylight;Sunny;Flash;Fluorescent;Tungsten,1
101_1,Canon,22.3,Artificial;Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten,1
6_3,Nikon,22.07789275,Flash;Fluorescent;Cloudy,1
13_3,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,1
18_3,Canon,18.39080655,Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Cloudy,1
19_3,Nikon,22.07742669,Flash;Fluorescent;Cloudy,1
23_3,Canon,17.39314156,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,1
41_3,Nikon,23.64172126,Flash;Fluorescent;Incandescent;Shade;Sunlight;Rainy;Tungsten;Cloudy,1
44_3,Nikon,24.18269001,Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
48_3,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
570_3,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,1
58_3,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
65_3,Fujifilm,14.77601053,Sunny;Shade;Daylight,1
67_3,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Tungsten;Artificial,1
69_3,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloudy,1
70_3,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,1
75_3,Nikon,17.06378901,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten;Cloudy,1
76_3,Nikon,24.42504462,Sunlight,1
83_3,,,,
88_3,Sony,18.71933265,Daylight;Sunny;Flash;Cloudy,1
96_3,Canon,18.76776583,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
101_3,Canon,21.8385981,Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten;Artificial,1
6_4,Nikon,22.07789275,Flash;Cloudy,1
13_4,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,1
18_4,Canon,18.39080655,Daylight;Sunny;Flash;Fluorescent;Haloge;Incandescent;Shade;Tungsten;Cloudy,1
19_4,Nikon,22.07742669,Flash;Fluorescent;Cloudy,1
23_4,Canon,17.39314156,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,1
41_4,Nikon,23.64172126,Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Cloudy,1
44_4,Nikon,24.18269001,Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
48_4,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
570_4,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,1
58_4,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
65_4,Fujifilm,14.77601053,Sunny;Shade;Daylight,1
67_4,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Tungsten;Artificial,1
69_4,Sony,32.97253955,Daylight;Sunny;Shade;Underwater;Cloudy,1
70_4,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,1
75_4,Nikon,17.06378901,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten;Cloudy,1
76_4,Nikon,24.42504462,Sunlight,1
83_4,,,,
88_4,Sony,18.71933265,Daylight;Sunny;Flash;Cloudy,1
96_4,Canon,18.76776583,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
101_4,Canon,21.8385981,Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten;Artificial,1
6_5,Nikon,22.07789275,Flash;Fluorescent;Cloud,1
13_5,Nikon,17.4810534,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Shade;Sunlight;Tungsten;Cloudy,1
18_5,Canon,18.39080655,Daylight;Sunny;Flash;Fluorescent;Halogen;Incandescent;Shade;Tungsten,1
19_5,Nikon,22.07742669,Flash;Fluorescent;Cloudy,1
23_5,Canon,17.39314156,Daylight;Sunny;Fine;Flash;Fluorescent;Shade;Tungsten;Underwater;Cloudy,1
41_5,Nikon,23.64172126,Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Cloudy,1
44_5,Nikon,24.18269001,Cloudy;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Artificial,1
48_5,Canon,12.44340008,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloudy,1
570_5,Nikon,34.07620968,Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Tungsten;Cloudy,1
58_5,Nikon,10.67276466,Cloudy;Daylight;Sunny;Flash;Fluorescent;Incandescent;Shade;Sunlight;Sunny;Tungsten;Auto,1
65_5,Fujifilm,14.77601053,Sunny;Shade;Daylight,1
67_5,Canon,14.85500566,Cloudy;Daylight;Sunny;Fluorescent;Tungsten;Artificial,1
69_5,Sony,32.97253955,Daylight;Cloudy;Shade;Underwater;Cloudy,1
70_5,Panasonic,13.06127191,Daylight;Sunny;Incandescent;Shade;Cloudy,1
75_5,Nikon,17.06378901,Daylight;Sunny;Fine;Flash;Fluorescent;Incandescent;Indoor;Shade;Sunlight;Tungsten;Cloudy,1
76_5,Nikon,24.42504462,Sunlight,1
83_5,,,,
88_5,Sony,18.71933265,Daylight;Sunny;Flash;Cloudy,1
96_5,Canon,18.76776583,Daylight;Sunny;Flash;Fluorescent;Tungsten;Cloud,1
101_5,Canon,21.8385981,Cloudy;Daylight;Sunny;Flash;Fluorescent;Shade;Tungsten;Artificial,1
