entity,brand,num,condition,day
6_2,Nikon,24.39181204,Preset;Auto,1
13_2,,,,
18_2,,,,
19_2,Nikon,26.39369653,Preset;Auto,1
23_2,Canon,20.5152103,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_2,,,,
44_2,Nikon,26.13044921,Preset;Auto,1
48_2,,,,
570_2,,,,
58_2,,,,
65_2,,,,
67_2,,,,
69_2,,,,
70_2,,,,
75_2,Nikon,16.8165155,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_2,,,,
83_2,,,,
88_2,,,,
96_2,Canon,22.30337037,preset;user-defined;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission;Auto,1
101_2,Canon,25.09430782,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_1,Nikon,24,Auto;Preset,1
13_1,,,,
18_1,,,,
19_1,Nikon,25,Auto;Preset,1
23_1,Canon,19,Available Auto;Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing,1
41_1,,,,
44_1,Nikon,24.7,Auto;Preset,1
48_1,,,,
570_1,,,,
58_1,,,,
65_1,,,,
67_1,,,,
69_1,,,,
70_1,,,,
75_1,Nikon,17,Auto;incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection,1
76_1,,,,
83_1,,,,
88_1,,,,
96_1,Canon,20.9,Auto;preset;user-defined;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission,1
101_1,Canon,23.4,Auto;Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing,1
6_3,Nikon,24.39181204,Preset,1
13_3,,,,
18_3,,,,
19_3,Nikon,26.39369653,Preset,1
23_3,Canon,20.5152103,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_3,,,,
44_3,Nikon,26.13044921,Preset;Auto,1
48_3,,,,
570_3,,,,
58_3,,,,
65_3,,,,
67_3,,,,
69_3,,,,
70_3,,,,
75_3,Nikon,16.8165155,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_3,,,,
83_3,,,,
88_3,,,,
96_3,Canon,22.30337037,preset;user-defined;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission;Auto,1
101_3,Canon,25.09430782,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_4,Nikon,24.39181204,Preset;Auto,1
13_4,,,,
18_4,,,,
19_4,Nikon,26.39369653,Preset,1
23_4,Canon,20.5152103,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_4,,,,
44_4,Nikon,26.13044921,Preset;Auto,1
48_4,,,,
570_4,,,,
58_4,,,,
65_4,,,,
67_4,,,,
69_4,,,,
70_4,,,,
75_4,Nikon,16.8165155,fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_4,,,,
83_4,,,,
88_4,,,,
96_4,Canon,22.30337037,preset;user-defined;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission;Auto,1
101_4,Canon,25.09430782,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_5,Nikon,24.39181204,Preset,1
13_5,,,,
18_5,,,,
19_5,Nikon,26.39369653,Preset;Auto,1
23_5,Canon,20.5152103,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_5,,,,
44_5,Nikon,26.13044921,Preset;Auto,1
48_5,,,,
570_5,,,,
58_5,,,,
65_5,,,,
67_5,,,,
69_5,,,,
70_5,,,,
75_5,Nikon,16.8165155,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_5,,,,
83_5,,,,
88_5,,,,
96_5,Canon,22.30337037,preset;user-defined;color temperature setting;with white balance correction and white balance bracketing functions;With flash color temperature information transmission;Auto,1
101_5,Canon,25.09430782,Preset;User Defined;Clor Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
