entity,brand,num,condition,day
6_2,Nikon,,Preset;Auto,1
13_2,,,,
18_2,,,,
19_2,,,,
23_2,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_2,Nikon,,Preset;Auto,1
44_2,Nikon,,Preset;Auto,1
48_2,,,,
570_2,,,,
58_2,,,,
65_2,,,,
67_2,,,,
69_2,,,,
70_2,,,,
75_2,Nikon,,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_2,,,,
83_2,,,,
88_2,,,,
96_2,,,,
101_2,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_1,Nikon,,Auto;Preset,1
13_1,,,,
18_1,,,,
19_1,,,,
23_1,Canon,,Available Auto;Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing,1
41_1,Nikon,,Auto;Preset,1
44_1,Nikon,,Auto;Preset,1
48_1,,,,
570_1,,,,
58_1,,,,
65_1,,,,
67_1,,,,
69_1,,,,
70_1,,,,
75_1,Nikon,,Auto;incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection,1
76_1,,,,
83_1,,,,
88_1,,,,
96_1,,,,
101_1,Canon,,Auto;Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing,1
6_3,Nikon,,Preset;Auto,1
13_3,,,,
18_3,,,,
19_3,,,,
23_3,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_3,Nikon,,Preset;Auto,1
44_3,Nikon,,Preset;Auto,1
48_3,,,,
570_3,,,,
58_3,,,,
65_3,,,,
67_3,,,,
69_3,,,,
70_3,,,,
75_3,Nikon,,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_3,,,,
83_3,,,,
88_3,,,,
96_3,,,,
101_3,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_4,Nikon,,Preset;Auto,1
13_4,,,,
18_4,,,,
19_4,,,,
23_4,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Available Auto,1
41_4,Nikon,,Preset;Auto,1
44_4,Nikon,,Preset;Auto,1
48_4,,,,
570_4,,,,
58_4,,,,
65_4,,,,
67_4,,,,
69_4,,,,
70_4,,,,
75_4,Nikon,,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_4,,,,
83_4,,,,
88_4,,,,
96_4,,,,
101_4,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
6_5,Nikon,,Preset;Auto,1
13_5,,,,
18_5,,,,
19_5,,,,
23_5,Canon,,Preset;User Defined;Color Temperature Setting;Bracketing;Available,1
41_5,Nikon,,Preset;Auto,1
44_5,Nikon,,Preset;Auto,1
48_5,,,,
570_5,,,,
58_5,,,,
65_5,,,,
67_5,,,,
69_5,,,,
70_5,,,,
75_5,Nikon,,incandescent;fluorescent;direct sunlight;flash;cloudy;shade;preset manual white balance;color temperature selection;Auto,1
76_5,,,,
83_5,,,,
88_5,,,,
96_5,,,,
101_5,Canon,,Preset;User Defined;Color Temperature Setting;White Balance Correction and White Balance Bracketing;Auto,1
