sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,,,,,,,
27,956,9167,,,,,,,
29,492,7428,,,,,,,
37,617,9852,,,,,,,
38,159,6185,,,,,,,
48,473,8624,,,,,,,
76,492,3303,,,,,,,
79,1016,2907,,,,,,,
88,31,8995,,,,,,,
100,639,668,,,,,,,
102,577,7152,,,,,,,
110,1140,11033,,,,,,,
112,61,9237,,,,,,,
121,789,11825,,,,,,,
123,370,7664,,,,,,,
148,772,2562,,,,,,,
152,623,127,,,,,,,
168,208,11840,,,,,,,
171,509,2772,,,,,,,
177,912,865,,,,,,,
181,1078,11849,,,,,,,
201,836,7803,,,,,,,
205,529,2796,,,,,,,
209,215,3721,,,,,,,
214,155,6602,,,,,,,
216,135,11065,,,,,,,
240,668,11040,,,,,,,
267,880,6036,,,,,,,
279,856,8222,,,,,,,
290,485,11870,,,,,,,
291,183,6312,,,,,,,
295,925,6749,,,,,,,
322,499,9395,,,,,,,
325,498,4844,,,,,,,
359,109,11889,,,,,,,
362,509,11897,,,,,,,
383,717,8944,,,,,,,
407,1040,6194,,,,,,,
423,592,11907,,,,,,,
462,292,3109,,,,,,,
464,373,2390,,,,,,,
466,7,3123,,,,,,,
470,411,11330,,,,,,,
500,261,7287,,,,,,,
502,129,1953,,,,,,,
507,227,2255,,,,,,,
516,485,6006,,,,,,,
529,490,9655,,,,,,,
546,1040,2125,,,,,,,
549,245,4888,,,,,,,
554,796,5938,,,,,,,
555,789,3952,,,,,,,
556,748,3209,,,,,,,
562,216,4306,,,,,,,
580,468,4040,,,,,,,
591,563,3139,,,,,,,
627,838,2719,,,,,,,
632,471,11956,,,,,,,
641,217,4209,,,,,,,
643,1300,3968,,,,,,,
670,755,2818,,,,,,,
671,1040,1122,,,,,,,
696,562,2568,,,,,,,
700,912,4424,,,,,,,
707,610,9396,,,,,,,
748,411,2295,,,,,,,
759,261,4690,,,,,,,
760,270,2396,,,,,,,
768,835,4935,,,,,,,
776,292,6456,,,,,,,
792,887,9851,,,,,,,
803,480,11995,,,,,,,
806,390,12003,,,,,,,
813,736,24,,,,,,,
825,804,7137,,,,,,,
829,468,2324,,,,,,,
835,291,2611,,,,,,,
838,615,1401,,,,,,,
848,504,6393,,,,,,,
849,135,6886,,,,,,,
861,862,2580,,,,,,,
863,684,769,,,,,,,
877,480,846,,,,,,,
888,494,7821,,,,,,,
895,424,7310,,,,,,,
913,377,5878,,,,,,,
922,616,2394,,,,,,,
940,377,10923,,,,,,,
949,435,161,,,,,,,
959,908,191,,,,,,,
960,247,12039,,,,,,,
968,1256,3919,,,,,,,
970,350,138,,,,,,,
976,496,12050,,,,,,,
980,1100,7099,,,,,,,
981,615,8102,,,,,,,
984,148,5991,,,,,,,
988,182,8182,,,,,,,
989,72,922,,,,,,,
998,643,12063,,,,,,,
