sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842025,7355,5147,,4719,2029
27,956,9167,8555,2165548,4367,2422,,4727,73
29,492,7428,8556,11269757,7911,2304,,113,2487
37,617,9852,259,14141542,7913,7711,,143,111
38,159,6185,6773,1006640,2507,7712,,146,2489
48,473,8624,6705,289416,7916,7715,,183,2491
76,492,3303,655,9113369,6038,5665,,292,1977
79,1016,2907,4193,33710570,4559,1751,,3285,237
88,31,8995,3919,1629195,6049,5987,,4743,262
100,639,668,3027,1788896,1082,2134,,398,306
102,577,7152,3795,4480078,5671,5901,,406,815
110,1140,11033,7227,4043486,4748,6965,,439,504
112,61,9237,5082,1527496,7926,5068,,444,2514
121,789,11825,8568,1461442,6309,7722,,477,364
123,370,7664,8569,1612451,2804,1477,,484,369
148,772,2562,4126,1945208,2712,5762,,569,439
152,623,127,4427,577301,6217,2454,,342,450
168,208,11840,8578,5733216,7933,7729,,6197,2542
171,509,2772,4752,5000870,4083,6868,,3638,498
177,912,865,3344,3708396,1088,587,,674,2543
181,1078,11849,8581,1269258,7934,7735,,690,532
201,836,7803,7961,3010915,6962,7740,,756,594
205,529,2796,2439,40489706,6203,4741,,770,607
209,215,3721,1407,107469087,6279,5156,,785,622
214,155,6602,969,1740619,1477,6286,,804,432
216,135,11065,7222,4903777,4212,7741,,811,2558
240,668,11040,8597,1895127,7943,1966,,7220,2567
267,880,6036,2126,2250608,3661,3288,,986,2578
279,856,8222,2308,328918,6789,7375,,4812,2586
290,485,11870,4435,961866,7948,7759,,1067,2591
291,183,6312,6115,3721591,7949,7760,,1070,44
295,925,6749,3794,1094080,2876,7761,,4326,897
322,499,9395,7557,585338,7955,1801,,1172,480
325,498,4844,4158,1138688,4415,6002,,1182,2599
359,109,11889,8612,20916580,1166,7773,,7550,1010
362,509,11897,8614,3106777,7958,7774,,1300,2612
383,717,8944,8618,1378382,7962,7777,,1374,1071
407,1040,6194,1829,1233534,411,6039,,1450,1132
423,592,11907,7962,1292769,3855,7785,,5246,2633
462,292,3109,3039,1653988,5692,5134,,1629,1265
464,373,2390,7931,1298401,1612,5190,,1473,1270
466,7,3123,4674,993122,7122,4459,,4865,2645
470,411,11330,1774,3549179,806,6364,,1657,1286
500,261,7287,6844,710363,7979,6697,,2545,1033
502,129,1953,6382,2225243,6064,7769,,6246,990
507,227,2255,1534,6428925,1432,2867,,5277,2040
516,485,6006,8013,2380478,4650,6251,,1805,2665
529,490,9655,510,3544940,3038,6600,,2114,1842
546,1040,2125,1283,2373946,1778,6125,,1894,1478
549,245,4888,7102,16630276,3985,2887,,1418,1485
554,796,5938,6100,20643390,1630,3892,,1917,1076
555,789,3952,8640,770797,7984,7801,,2136,1501
556,748,3209,5944,3152087,1074,3347,,1923,1504
562,216,4306,4147,4781843,5672,6814,,1942,1516
580,468,4040,8645,5155032,7663,7806,,1971,476
591,563,3139,2600,8644832,460,5938,,1439,1592
627,838,2719,1883,16257824,5181,2287,,2136,101
632,471,11956,8652,3322139,8004,7815,,7614,2709
641,217,4209,306,15189591,805,127,,7516,1318
643,1300,3968,2900,7186742,2901,6233,,1087,1726
670,755,2818,2921,24647158,4464,2727,,2282,647
671,1040,1122,8660,780996,6953,148,,8049,2719
696,562,2568,844,21298577,757,635,,797,2731
700,912,4424,4291,2319527,1018,790,,2380,1892
707,610,9396,6637,2425763,5157,3130,,2404,1881
748,411,2295,2640,2019252,708,965,,2217,2750
759,261,4690,8676,1678971,2873,7835,,2558,2754
760,270,2396,7527,19069136,8017,1547,,2562,1999
768,835,4935,8677,1527566,8018,2198,,7031,2035
776,292,6456,4907,3536817,403,1911,,2607,2148
792,887,9851,6258,1104621,6240,3290,,2655,2769
803,480,11995,8680,1075139,8023,7842,,7401,2773
806,390,12003,8682,380626,8024,7843,,7866,2101
813,736,24,4647,2346228,3082,5469,,2716,2778
825,804,7137,4304,3317760,5636,1579,,4984,117
829,468,2324,7432,5070230,8026,7844,,6367,1416
835,291,2611,4337,13462570,3285,2382,,797,1859
838,615,1401,6978,11019615,3535,344,,2794,279
848,504,6393,8689,1214299,8030,5551,,4988,480
849,135,6886,5118,8390388,3459,3166,,2828,381
861,862,2580,2133,16553031,1753,7850,,2856,1125
863,684,769,1627,6025939,441,1350,,2860,500
877,480,846,7,12011084,538,5118,,2902,967
888,494,7821,3891,3366987,7885,3112,,2932,1575
895,424,7310,8696,2903891,8041,7856,,2954,2810
913,377,5878,2269,1745437,2749,3506,,3002,2304
922,616,2394,4868,5024518,433,1538,,3034,2323
940,377,10923,7541,829977,8048,7862,,3087,2828
949,435,161,4077,1360874,1510,1581,,3116,2368
959,908,191,2902,2418686,2166,4084,,3151,1170
960,247,12039,8703,10009870,8051,7867,,3154,2836
968,1256,3919,2015,8916010,3843,228,,3116,2410
970,350,138,226,8846915,2228,3981,,233,2023
976,496,12050,8708,447917,8055,7870,,3199,2847
980,1100,7099,1220,5186005,6415,1980,,3207,2741
981,615,8102,861,1664622,5827,5477,,3210,2440
984,148,5991,4051,2888677,3579,3112,,6408,2854
988,182,8182,8709,832329,5680,6475,,3232,1136
989,72,922,934,10314302,427,5670,,731,561
998,643,12063,6699,283082,8057,7874,,3257,2861
