sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,,,,3623,,
27,956,9167,8555,,,,267,,
29,492,7428,8556,,,,83,,
37,617,9852,259,,,,3528,,
38,787,5841,6773,,,,6945,,
48,473,8624,6705,,,,6512,,
76,492,3303,655,,,,5420,,
79,1016,2907,4193,,,,5178,,
88,11,8384,3919,,,,6953,,
100,639,668,3027,,,,6955,,
102,577,7152,3795,,,,6957,,
110,1140,11033,7227,,,,6959,,
112,141,8534,5082,,,,3000,,
121,789,11825,8568,,,,6960,,
123,370,7664,8569,,,,6962,,
148,772,2562,4126,,,,440,,
152,782,129,4427,,,,6972,,
168,208,11840,8578,,,,6977,,
171,509,2772,4752,,,,3310,,
177,912,865,3344,,,,1333,,
181,1078,11849,8581,,,,6980,,
201,836,7803,7961,,,,6986,,
205,529,2796,2439,,,,1218,,
209,215,3721,1407,,,,3028,,
214,154,6603,969,,,,6990,,
216,135,11065,7222,,,,2346,,
240,668,11040,8597,,,,6997,,
267,880,6036,2126,,,,5411,,
279,856,8222,2308,,,,6855,,
290,485,11870,4435,,,,7011,,
291,183,6312,6115,,,,7012,,
295,925,6749,3794,,,,7013,,
322,499,9395,7557,,,,1849,,
325,261,11879,4158,,,,7021,,
359,544,11892,8612,,,,7025,,
362,317,11899,8614,,,,7026,,
383,717,8944,8618,,,,7030,,
407,1040,6194,1829,,,,1205,,
423,160,9579,7962,,,,7036,,
462,292,3109,3039,,,,5885,,
464,369,5407,7931,,,,6489,,
466,482,11700,4674,,,,4238,,
470,411,11330,1774,,,,7047,,
500,261,7287,6844,,,,7053,,
502,129,1953,6382,,,,7054,,
507,295,7948,1534,,,,4422,,
516,485,6006,8013,,,,7055,,
529,490,9655,510,,,,3156,,
546,1040,2125,1283,,,,3941,,
549,245,4888,7102,,,,1408,,
554,796,5938,6100,,,,6276,,
555,789,3952,8640,,,,7061,,
556,216,1610,5944,,,,5264,,
562,293,3155,4147,,,,5601,,
580,468,4040,8645,,,,7068,,
591,563,3139,2600,,,,4435,,
627,838,2719,1883,,,,2196,,
632,472,11959,8652,,,,7079,,
641,217,4209,306,,,,2088,,
643,1281,33,2900,,,,4237,,
670,755,2818,2921,,,,2456,,
671,1040,1122,8660,,,,7088,,
696,562,2568,844,,,,5647,,
700,912,4424,4291,,,,1417,,
707,623,8870,6637,,,,596,,
748,411,2295,2640,,,,5642,,
759,782,2227,8676,,,,2192,,
760,14,3774,7527,,,,3238,,
768,862,4379,8677,,,,7105,,
776,292,6456,4907,,,,165,,
792,887,9851,6258,,,,6584,,
803,480,11995,8680,,,,7111,,
806,390,12003,8682,,,,7114,,
813,736,24,4647,,,,7115,,
825,804,7137,4304,,,,5814,,
829,939,2607,7432,,,,1453,,
835,291,2611,4337,,,,31,,
838,616,155,6978,,,,1112,,
848,504,6393,8689,,,,7124,,
849,135,6886,5118,,,,6452,,
861,862,2580,2133,,,,5628,,
863,684,769,1627,,,,3789,,
877,288,1866,7,,,,632,,
888,494,7821,3891,,,,7129,,
895,424,7310,8696,,,,4501,,
913,377,5878,2269,,,,82,,
922,616,2394,4868,,,,2115,,
940,377,10923,7541,,,,5652,,
949,435,161,4077,,,,4160,,
959,908,191,2902,,,,173,,
960,101,12040,8703,,,,7142,,
968,1256,3919,2015,,,,6442,,
970,350,138,226,,,,132,,
976,496,12050,8708,,,,7149,,
980,1100,7099,1220,,,,6360,,
981,615,8102,861,,,,6209,,
984,80,8178,4051,,,,4139,,
988,171,8183,8709,,,,4061,,
989,406,3523,934,,,,3577,,
998,643,12063,6699,,,,7155,,
