sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,399,7154,8512,833500,7355,5147,3623,,
27,821,8989,8555,2151500,4367,2422,267,,
29,492,7428,8556,11176800,7911,2304,83,,
37,891,296,259,14016800,7913,7711,3528,,
38,464,7315,6773,994600,2507,7712,6945,,
48,473,8624,6705,285400,7916,7715,6512,,
76,574,2532,655,8989000,6038,5665,5420,,
79,232,5749,3994,33338800,4559,1751,5178,,
88,340,11075,3919,1616000,6049,5987,6953,,
100,740,1395,3027,1766800,1082,2134,6955,,
102,577,7152,3795,4453600,5671,5901,6957,,
110,1140,11033,7227,3999300,4748,6965,6959,,
112,208,10749,5082,1513400,7926,5068,3000,,
121,644,11826,8568,1437000,6309,7722,6960,,
123,370,7664,8569,1461200,2804,1477,6962,,
148,869,722,4126,1945700,2712,5762,440,,
152,13,8481,4427,570200,6217,2454,6972,,
168,1286,11841,8578,5209500,7933,7730,6977,,
171,33,4529,1390,4932800,1995,6868,3310,,
177,425,6304,3344,3663700,1088,2801,1333,,
181,1078,11849,8581,1248300,7934,7735,6980,,
201,891,2258,7961,3015900,6962,7740,6986,,
205,287,9122,2439,40138300,6203,4741,1218,,
209,204,6317,1407,106673600,6279,5156,3028,,
214,27,6013,969,1724800,1477,6286,6990,,
216,135,11065,8590,4850000,4212,7741,2346,,
240,412,10779,8597,1882700,7943,1966,6997,,
267,748,10324,2126,2234400,3661,3288,5411,,
279,616,11865,2308,324100,6789,7375,6855,,
290,609,10138,4435,950400,7948,7759,7011,,
291,1388,6313,6115,3664800,7949,7760,7012,,
295,828,7788,3794,1076400,2876,7761,7013,,
322,623,9394,7557,543600,7955,1801,1849,,
325,263,3419,4158,1087500,4415,6002,7021,,
359,204,11893,8613,20470400,1166,7773,7025,,
362,453,11900,8615,3008400,7958,7774,7026,,
383,628,5416,8618,1366000,7962,7777,7030,,
407,1040,6194,1829,1217300,411,6039,1205,,
423,648,11908,7962,1275800,3855,7785,7036,,
462,782,55,3039,1636300,5692,5134,5885,,
464,409,7266,7931,1290600,1612,5190,6489,,
466,406,3122,4674,980800,7122,4459,4238,,
470,431,639,1774,3512400,806,6364,7047,,
500,261,7287,6844,703700,7979,7793,7053,,
502,472,700,861,1647600,5827,5477,6209,,
507,295,7948,1145,6373200,1432,2867,4422,,
516,279,7531,8013,2363600,4650,6251,7055,,
529,179,7756,510,3502100,3038,6600,3156,,
546,1040,2125,1283,2349500,1778,6125,3941,,
549,154,5487,7102,16462300,3985,2887,1408,,
554,564,6899,6100,20343400,1630,3892,6276,,
555,789,3952,8640,762400,7984,7801,7061,,
556,216,1610,5944,3037500,1074,3347,5264,,
562,293,3155,4147,4724600,5672,6814,5601,,
580,469,4923,8645,5071700,7663,7806,7068,,
591,321,7713,2600,8557400,460,5938,4435,,
627,1408,8865,1883,16111200,5181,2287,2196,,
632,424,11960,8654,3264700,8004,7815,7079,,
641,168,2700,1742,15056500,805,127,2088,,
643,1141,1631,2900,7117500,2901,6233,4237,,
670,910,1722,2921,24368900,4464,2727,2456,,
671,939,3866,8660,773700,6953,148,7088,,
696,562,2568,2359,20826900,757,635,5647,,
700,996,2528,4291,2298700,1018,790,1417,,
707,623,8870,6637,2400300,5157,3130,596,,
748,288,4558,2640,1996400,708,965,5642,,
759,292,2222,8676,1663700,2873,7835,2192,,
760,270,2396,7527,18851600,8017,1547,3238,,
768,440,4380,644,1599200,8018,2198,7105,,
776,309,388,2253,3279600,403,1911,165,,
792,146,7087,6258,1094000,6240,3290,6584,,
803,736,11997,8680,1064200,8023,7842,7111,,
806,797,12005,8682,370700,8024,7843,7114,,
813,736,24,7590,2318500,3082,5469,7115,,
825,377,872,4304,3282300,5636,1579,5814,,
829,844,6562,7432,5018900,8026,7844,1453,,
835,291,2611,4337,13317600,3285,2382,31,,
838,647,4712,6978,10946200,3535,344,1112,,
848,504,6393,8689,1202500,5477,5551,7124,,
849,135,6886,5118,8311300,3459,3166,6452,,
861,882,3609,2133,16394800,1753,7850,5628,,
863,12,771,1627,5966700,441,1350,3789,,
877,288,1866,7,11892100,538,5118,632,,
888,494,7821,3891,3330100,7885,3112,7129,,
895,423,8419,8696,2885900,8041,7856,4501,,
913,715,269,2269,1724600,2749,3506,82,,
922,469,1753,4868,4965700,433,1538,2115,,
940,410,8208,7541,819100,4538,7862,5652,,
949,260,738,4077,1324500,1510,1581,4160,,
959,576,853,2902,2398100,2166,4084,173,,
960,142,12042,8705,9839300,8051,7867,7142,,
968,1343,1945,4848,8825900,3843,228,6442,,
970,176,214,226,8744700,2228,3981,132,,
976,747,12052,8708,439100,8055,7870,7149,,
980,853,1662,1220,5111400,6415,1980,6360,,
981,472,700,861,1647600,5827,5477,6209,,
984,148,5991,4051,2865000,3579,3112,4139,,
988,369,5142,8709,823200,5680,6475,4061,,
989,65,3357,934,10195100,427,5670,3577,,
998,644,6744,6699,278300,8057,7874,7155,,
