sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,399,7154,,,,,,4719,2029
27,193,4347,,,,,,4727,73
29,826,6644,,,,,,113,2487
37,617,9852,,,,,,143,111
38,160,11199,,,,,,146,6239
48,319,10506,,,,,,183,148
76,232,2834,,,,,,292,8391
79,1016,2907,,,,,,303,237
88,399,9782,,,,,,4743,262
100,639,668,,,,,,398,306
102,899,7151,,,,,,406,2405
110,1140,11033,,,,,,439,504
112,454,7787,,,,,,444,2514
121,882,11827,,,,,,477,364
123,911,7076,,,,,,484,369
148,772,2562,,,,,,569,439
152,623,127,,,,,,342,450
168,1055,11845,,,,,,6197,491
171,79,5359,,,,,,3638,498
177,976,2613,,,,,,674,3690
181,1078,11849,,,,,,690,532
201,836,7803,,,,,,756,594
205,288,4944,,,,,,1764,607
209,215,3721,,,,,,785,622
214,154,6603,,,,,,804,7393
216,135,11065,,,,,,811,2558
240,412,10779,,,,,,7220,4030
267,748,10324,,,,,,986,765
279,633,4106,,,,,,4812,2569
290,435,11872,,,,,,1067,2591
291,1137,6736,,,,,,1070,44
295,1340,2440,,,,,,4326,846
322,499,9395,,,,,,1172,480
325,498,4844,,,,,,1182,2599
359,109,11889,,,,,,7550,1010
362,509,11902,,,,,,1300,2612
383,717,8944,,,,,,1374,1071
407,1040,6194,,,,,,1450,1132
423,390,10458,,,,,,5684,2633
462,782,55,,,,,,1629,1265
464,320,5408,,,,,,1473,1270
466,115,398,,,,,,5261,4675
470,12,3685,,,,,,1657,1286
500,261,7287,,,,,,2545,9060
502,126,1952,,,,,,6246,990
507,314,4782,,,,,,2681,2040
516,481,3985,,,,,,1805,2665
529,490,9655,,,,,,2114,1842
546,1040,2125,,,,,,1894,1478
549,154,5487,,,,,,1418,1485
554,603,6906,,,,,,1917,1076
555,829,2098,,,,,,5304,1501
556,623,9485,,,,,,1923,1504
562,293,3155,,,,,,1942,1516
580,468,4040,,,,,,1971,476
591,563,3139,,,,,,1439,1592
627,1549,7626,,,,,,2136,101
632,836,11957,,,,,,7614,8851
641,74,1069,,,,,,7516,1318
643,1281,33,,,,,,1087,1726
670,805,1413,,,,,,2282,647
671,844,3865,,,,,,2291,2719
696,709,625,,,,,,797,2731
700,834,9799,,,,,,2380,1892
707,623,8870,,,,,,2404,1881
748,668,9575,,,,,,2217,2750
759,259,2223,,,,,,2558,2754
760,184,7686,,,,,,2562,1999
768,846,4381,,,,,,7031,5853
776,309,388,,,,,,2607,2148
792,1041,5527,,,,,,2655,1551
803,54,12000,,,,,,7401,2773
806,933,12007,,,,,,7866,2101
813,473,371,,,,,,2716,2778
825,576,4554,,,,,,4984,117
829,939,2607,,,,,,6367,4654
835,351,3124,,,,,,797,1859
838,404,7900,,,,,,2794,279
848,504,6393,,,,,,4988,480
849,135,6886,,,,,,2828,381
861,862,2580,,,,,,2856,1125
863,10,769,,,,,,2860,500
877,13,3877,,,,,,2902,967
888,317,5322,,,,,,2932,1575
895,996,8418,,,,,,2954,2810
913,715,269,,,,,,3002,2304
922,856,5609,,,,,,3034,2323
940,736,10003,,,,,,3087,2828
949,321,2820,,,,,,3116,2368
959,574,2064,,,,,,2267,1170
960,89,12043,,,,,,3154,2836
968,1256,3919,,,,,,3178,2410
970,119,5510,,,,,,233,2023
976,197,12054,,,,,,3199,8354
980,1100,7099,,,,,,3207,2741
981,615,8102,,,,,,3210,2440
984,80,8178,,,,,,6408,2854
988,369,5142,,,,,,3232,1136
989,406,3523,,,,,,731,4926
998,644,6744,,,,,,3257,2861
