entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.092236996148312,48.81786684618599,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.0413416212725695,45.83435617779942,0.8283774801265105
27_2,Philips Electronics,LCD Monitor,16:09,4.928976773468448,54.039073913587636,1.0
28_2,Philips Electronics,LCD,16:09,4.164116377773003,46.59278282673252,0.8385835926477394
32_2,Philips Electronics,LCD Monitor,16:09,5.137030547126009,61.3805626393511,1.0
33_2,Philips Electronics,LCD Monitor,16:09,2.2803706547315654,61.672221579900835,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.635227877354523,67.0154842317788,1.0
40_2,Philips Electronics,LCD,16:09,4.073855791835295,58.62748543636784,0.8385835926477394
41_2,Philips Electronics,LCD,16:09,4.9780490660950685,66.95788582101156,1.0
62_2,Philips Electronics,Monitor,16:09,13.962229121158291,60.84915667216684,1.0
88_2,iiyama North America,LCD,16:09,2.050258636247022,58.25231654819668,1.0
103_2,Hannspree,LCD,16:09,4.948830616649959,50.98441016818379,1.0
128_2,Asus,LCD Monitor,16:10,6,60.7452146,1
132_2,Asus,LCD Monitor,21:09,4.995609357351745,72.61183084294383,1.0
133_2,Asus,LCD Monitor,16:09,7.953228475289682,81.10453039946461,1.0
168_2,Asus,Monitor,16:09,1.9922503433925756,69.26916919554337,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,66.98184245,1
186_2,Asus,LCD Monitor,16:09,4.795357018364588,55.34870006627783,1.0
190_2,Asus,Monitor,16:09,5.04432336041163,71.57788576112212,1.0
193_2,iiyama North America,Monitor,16:09,4.368735391092787,50.24966754607134,0.8385835926477394
22_1,Philips Electronics,LCD Monitor,5:04,5,0,1.0
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
41_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,LCD Monitor,16:10,14,0,1.0
88_1,iiyama North America,LCD Monitor,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor,16:09,5,0,1.0
128_1,Asus,LCD Monitor,16:10,6,0,1.0
132_1,Asus,LCD Monitor,21:09,5,0,1.0
133_1,Asus,LCD Monitor,16:09,8,0,1.0
168_1,Asus,LCD Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor,16:09,2,0,1.0
186_1,Asus,LCD Monitor,16:10,5,0,1.0
190_1,Asus,LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_3,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_3,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_3,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_3,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_3,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_3,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_3,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_3,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_3,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_3,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_3,Asus,LCD Monitor,16:10,6,0,1.0
132_3,Asus,LCD Monitor,21:09,5,0,1.0
133_3,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_3,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_3,Asus,LCD Monitor,16:09,2,0,1.0
186_3,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_3,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_3,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
22_4,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_4,Philips Electronics,LCD Monitor;LCD Monitor,16:10,5,0,1.0
27_4,Philips Electronics,LCD Monitor;LCD Monitor;TFT Brilliance LCD 16.7 Million Colour,16:09,5,0,1.0
28_4,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_4,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_4,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_4,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_4,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_4,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_4,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_4,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_4,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_4,Asus,LCD Monitor,16:10,6,0,1.0
132_4,Asus,LCD Monitor,21:09,5,0,1.0
133_4,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_4,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_4,Asus,LCD Monitor,16:09,2,0,1.0
186_4,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_4,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_4,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
22_5,Philips Electronics,LCD Monitor;LCD Monitor;LCD,5:04,5,0,1.0
25_5,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_5,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_5,Philips Electronics,TFT LCD 16.7 Million Colour;LED,16:09,5,0,1.0
32_5,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_5,Philips Electronics,LCD Monitor,16:09,1,0,1.0
39_5,Philips Electronics,Brilliance LCD Monitor;Brilliance LCD Monitor;Monitor,16:09,5,0,1.0
40_5,Philips Electronics,TFT LCD Million Colour;TFT/LCD,16:09,5,0,1.0
41_5,Philips Electronics,TFT/LCD;TFT LCD 16.7 Million Colour;LCD Monitor,16:09,5,0,1.0
62_5,Philips Electronics,IPS;IPS TFT LCD 16.7 Million Colour;LCD Monitor,16:10,14,0,1.0
88_5,iiyama North America,LCD;TN+Film;TFT Brilliance LCD 16.7 million Colour,16:09,2,0,1.0
103_5,Hannspree,LCD Monitor;LED Backlight 16.7 Million Colour;LED,16:09,5,0,1.0
128_5,Asus,LCD Monitor,16:10,6,0,1.0
132_5,Asus,LCD Monitor;LCD Monitor;IPS,21:09,5,0,1.0
133_5,Asus,LCD Monitor;IGZO;Widescreen 1.07 Colour,16:09,8,0,1.0
168_5,Asus,LCD Monitor;LCD;Monitor,16:09,2,0,1.0
171_5,Asus,LCD Monitor;LCD Monitor,16:09,2,0,1.0
186_5,Asus,Monitor;LED 16.7 million Colour;LCD Monitor,16:09,5,0,1.0
190_5,Asus,Monitor;Widescreen IPS 16.7 Million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
193_5,iiyama North America,LED Backlight LCD IPS Panel 16.7 million Colour;Brilliance LCD Monitor,16:09,5,0,1.0
