ENTITY#1,0,0,,,Polaroid
ENTITY#1,0,0,,,Polaroid
ENTITY#1,0,0,"['', '', '', '']","['', '', '', '']","['Polaroid', 'Polaroid', 'Polaroid', 'kodak']"
ENTITY#10,0,0,24.3 megapixel(s),3 in,
ENTITY#10,0,0,24.7 Megapixel,3 in,
ENTITY#10,0,0,24 MP (more than 97%),3\,Sony Alpha 7 kit 28-70mm
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,
ENTITY#10,0,0,24.3 MP,,Sony
ENTITY#10,0,0,24.3 megapixel(s),3 in,
ENTITY#10,0,0,3.0 MP,,Sony
ENTITY#10,0,0,24 megapixels,,
ENTITY#10,0,0,24.7,3 Inch,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,,,
ENTITY#10,0,0,24 megapixels,,
ENTITY#10,0,0,24,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,,,Canon
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,CMOS,,
ENTITY#10,0,0,24.3,,Sony
ENTITY#10,0,0,24700000,3 in,
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,24 MP (more than 97%),3\,Sony Alpha 7 body
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,Optical Sensor Resolution (in MegaPixel)\n24.3 MP,Screen Size\n3 Inches,
ENTITY#10,0,0,3.0 MP,,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,,,Sony
ENTITY#10,0,0,,,Sony
ENTITY#10,0,0,24.3 MP,3\,Sony
ENTITY#10,0,0,['Optical Sensor Resolution (in MegaPixel)\\n24.3 MP'],['Screen Size\\n3 Inches'],['']
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,Approx. 23.4 megapixels,3.2,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"M-Raw: 3960 x 2640 (10.50 m), 2880 x 1920 (5.50 m), 1920 x 1280 (2.50 m), s-Raw: 2880 x 1920 (5.50 m), Raw: 5760 x 3840 (22.10 m), 720 x 480 (3.5 m), Still Image: 3840 x 2560 (9.80 m)",3.2 Inch,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3,3.2 Inch,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,21.1 MP,3\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,23400000 pixels,3.2 in,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"22.3 MP\nUnlike optical zoom, digital zoom magnifies the pixels but not the actual image. The resulting image appears bigger, but is not as sharp as with an optical zoom.",3.2'\nLCD stands for 'Liquid Crystal Display.' This is the small screen on the back of a camera that digitally displays the same image you would see through the viewfinder. On many cameras you can also review the pictures stored in the camera's memory on the LCD Panel.,Canon
ENTITY#101,0,0,,,BVI
ENTITY#101,0,0,"M-Raw: 3960 x 2640 (10.50 m), 720 x 480 (3.5 m), s-Raw: 2880 x 1920 (5.50 m), Still Image: 3840 x 2560 (9.80 m), 2880 x 1920 (5.50 m), 1920 x 1280 (2.50 m), Raw: 5760 x 3840 (22.10 m)",3.2 Inch,Canon
ENTITY#101,0,0,22.3 MP (more than 97%),3.2\,Canon EOS 5D Mark III kit 24-105mm
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,,,BVI
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,BVI
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP (more than 97%),3.2\,Canon EOS 5D Mark III body
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 Megapixel,3.2 in.,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 megapixel(s),3.2 in,
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,Optical Sensor Resolution (in MegaPixel)\n22.3 MP,Display Type\nLiquid Crystal TFT\nScreen Size\n3.2 Inches\nImage Display Resolution\n1040000 dots\nVideo Display Resolution\n1920 x 1080 pixels (Full HD) @ 30 fps\nViewFinder\nEye-level Pentaprism,
ENTITY#101,0,0,,,
ENTITY#101,0,0,CMOS,,
ENTITY#101,0,0,CMOS,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,,,BVI
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3,,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,23400000 pixels,3.2 in,
ENTITY#101,0,0,22400000,3.2 in,
ENTITY#101,0,0,,,
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,"22.3 MP\nUnlike optical zoom, digital zoom magnifies the pixels but not the actual image. The resulting image appears bigger, but is not as sharp as with an optical zoom.",3.2'\nLCD stands for 'Liquid Crystal Display.' This is the small screen on the back of a camera that digitally displays the same image you would see through the viewfinder. On many cameras you can also review the pictures stored in the camera's memory on the LCD Panel.,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,21.1,3.2 Inch,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,,,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,CMOS,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,22.3 MP,,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"22,3 Mpx","3,2 \",
ENTITY#101,0,0,22.3 MP,,
ENTITY#101,0,0,Approx. 23.4 megapixels,3.2,
ENTITY#101,0,0,22.3 megapixel(s),3.2 in,
ENTITY#101,0,0,22.3 MP,3.2\,Canon
ENTITY#101,0,0,"['22.3 MP', '22.3 MP', '22.3 MP', '22.3 MP', '22.3 MP', '22.3', '22.3']","['3.2\\', '3.2\\', '3.2\\', '3.2\\', '3.2\\', '3.2 Inch', '3.2 Inch']","['Canon', 'Canon', 'Canon', 'Canon', 'Canon', 'eos', 'eos']"
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1MP,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,Canon
ENTITY#102,0,0,21.1Megapixel,3\,
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,Optical Sensor Resolution (in MegaPixel)\n22.3 MP,Display Type\nLiquid Crystal TFT\nScreen Size\n3 Inches\nImage Display Resolution\n1040000 dots\nVideo Display Resolution\n1920 x 1080 pixels (Full HD)\nViewFinder\nEye-level Pentaprism,
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,Canon
ENTITY#102,0,0,21.1MP,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21 MP (more than 97%),3\,Canon EOS 5D Mark II body
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21 Mpx,3 \,
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,,,BVI
ENTITY#102,0,0,,,BVI
ENTITY#102,0,0,21.1 MP,,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
ENTITY#102,0,0,21.1 MP,3\,Canon
