entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
1388,Chicago,Cloudy,54.69671604,1
1393,Chicago,Partly,67.93362542,1
1403,Chicago,Overcast,74.04738738,1
1406,Chicago,Cloudy,73.6368222,1
1411,Chicago,Mostly,83.9467629,1
1416,Chicago,Cloudy,74.83211815,1
1472,Chicago,Partly,60.50119238,1
2010,Dallas,Overcast,82.84758674,1
2024,Dallas,Overcast,69.68465312,1
2026,Dallas,Overcast,70.92886253,1
2047,Dallas,Overcast,77.46098294,1
2885,El Paso,Overcast,94.4099485,1
2889,El Paso,Cloudy,87.06904063,1
2895,El Paso,Partly,60.01753775,1
2969,El Paso,Sunny,57.25153262,1
2974,El Paso,Sunny,79.82291335,1
2995,El Paso,Overcast,46.6073886,1
3002,El Paso,Cloudy,72.2455956,1
3024,El Paso,Mostly,44.70479763,1
3026,El Paso,Mostly,44.95186702,1
3291,Fort Worth,Overcast,74.77739447,1
3296,Fort Worth,Overcast,68.83664416,1
3302,Fort Worth,Overcast,67.04896099,1
3307,Fort Worth,Overcast,62.80541124,1
3314,Fort Worth,Overcast,69.59908046,1
3316,Fort Worth,Overcast,69.83959204,1
3319,Fort Worth,Overcast,70.99158927,1
3324,Fort Worth,Overcast,78.2080231,1
3343,Fort Worth,Overcast,74.48612395,1
3534,Houston,Overcast,91.2501678,1
3856,Indianapolis,Mostly,67.48904101,1
3951,Indianapolis,Cloudy,49.5232217,1
3954,Indianapolis,Partly,58.21703204,1
3980,Indianapolis,Sunny,60.27664716,1
3983,Indianapolis,Sunny,51.9087567,1
4306,Jacksonville,Bkh,72.04382675,1
4584,Las Vegas,Cloudy,92.87055328,1
4888,Los Angeles,Sunny,53.59608204,1
4899,Los Angeles,Unclear,85.76285738,1
4900,Los Angeles,Unclear,83.87325626,1
4934,Los Angeles,Sunny,93.55891799,1
4938,Los Angeles,Unclear,85.60122433,1
4940,Los Angeles,Unclear,68.81109818,1
4941,Los Angeles,Unclear,63.47333645,1
4942,Los Angeles,Sunny,51.53986141,1
4944,Los Angeles,Sunny,44.03468044,1
4993,Los Angeles,Sunny,63.71824948,1
5440,Milwaukee,Partly,45.78585599,1
5446,Milwaukee,Partly,56.92213053,1
5455,Milwaukee,Cloudy,48.34114917,1
5526,Milwaukee,Partly,62.21542235,1
5527,Milwaukee,Partly,67.30194353,1
5534,Milwaukee,Overcast,51.74309796,1
5548,Milwaukee,Snow,82.4022413,1
5573,Milwaukee,Cloudy,68.74471958,1
5581,Milwaukee,Partly,43.32224739,1
5868,Nashville,Overcast,69.91145549,1
5873,Nashville,Overcast,71.98622086,1
5888,Nashville,Sunny,71.83037927,1
5905,Nashville,Sunny,45.88509403,1
6866,Philadelphia,Sunny,39.33596246,1
6910,Philadelphia,Overcast,65.95342749,1
7048,Phoenix,Sunny,81.72399673,1
7052,Phoenix,Few,68.55064691,1
7055,Phoenix,Bkh,52.08416846,1
7126,Phoenix,Few,42.68097099,1
7131,Phoenix,Sunny,60.75292883,1
7146,Phoenix,Sunny,49.73135231,1
7150,Phoenix,Sunny,37.96582878,1
7151,Phoenix,Sunny,37.73597591,1
7152,Phoenix,Sunny,34.48722628,1
7464,Portland,Overcast,78.91153674,1
7477,Portland,Overcast,80.03501796,1
7485,Portland,Overcast,77.89101897,1
7497,Portland,Mist,85.00530996,1
7553,Portland,Overcast,72.78116934,1
8009,San Diego,Cloudy,83.3454594,1
8100,San Diego,Sunny,90.7209266,1
8104,San Diego,Mostly,94.31552651,1
8110,San Diego,Partly,73.59150991,1
8111,San Diego,Cloudy,70.74333764,1
8123,San Diego,Cloudy,91.82483873,1
8135,San Diego,Mostly,83.39437369,1
8140,San Diego,Cloudy,85.86434028,1
8143,San Diego,Cloudy,76.04105873,1
8649,San Jose,Mostly,87.93877437,1
8969,Seattle,Mostly,71.26782584,1
9052,Seattle,Overcast,65.29999357,1
9066,Seattle,Rain,88.19997818,1
9069,Seattle,Rain,88.63270098,1
9076,Seattle,Light,82.04915059,1
9079,Seattle,Overcast,82.05986949,1
9084,Seattle,Overcast,91.99234212,1
9423,Washington,Sunny,33.6804024,1
