sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842025,7355,5147,3623,4719,2029
27,773,4347,8555,2134856,4367,2422,267,4727,73
29,639,7428,8556,11279488,7911,2304,83,113,2487
37,316,9852,259,14146462,7913,7711,3528,143,111
38,648,6185,6773,1006840,2507,7712,6945,146,8026
48,473,8624,6705,289416,7916,7715,6512,183,148
76,232,3303,655,9113369,6038,5665,5420,292,229
79,820,2907,4193,33710570,4559,1751,5178,303,237
88,323,8995,3919,1629195,6049,5987,6953,341,261
100,874,668,3027,1788896,1082,2134,6955,398,306
102,577,7152,3795,4480078,5671,5901,6957,406,6197
110,769,11033,7227,4040586,4748,6965,6959,439,504
112,58,9237,5082,1527496,7926,5068,3000,444,2514
121,828,11825,8568,1461442,6309,7722,6960,477,364
123,285,7664,8569,1612451,2804,1477,6962,484,369
148,644,2562,4126,1945208,2712,5762,440,569,439
152,623,127,4427,577301,6217,2454,6972,342,450
168,106,11840,8578,5549581,7933,7729,6977,6197,491
171,509,2772,4752,5000870,4083,6868,3310,3638,498
177,912,865,3344,3707796,1088,587,1333,674,3690
181,1119,11849,8581,1269258,7934,7735,6980,690,532
201,843,544,7961,2929539,6962,7740,6986,756,594
205,293,2796,2439,40480798,6203,4741,1218,770,607
209,62,3721,1407,107440149,6279,5156,3028,785,622
214,155,6602,969,1740619,1477,6286,6990,804,7393
216,392,11065,7222,4903577,4212,7741,2346,811,396
240,668,11040,8597,1895427,7943,1966,6997,7220,4030
267,880,6036,2126,2249708,3661,3288,5411,986,765
279,426,8222,2308,328718,6789,7375,6855,4812,2569
290,485,11870,4435,961866,7948,7759,7011,1067,2591
291,1256,6312,6115,3721491,7949,7760,7012,1070,8120
295,1340,6749,3794,1094080,2876,7761,7013,4326,847
322,499,9395,7557,585970,7955,1801,1849,1172,480
325,497,4844,4158,1138888,4415,6002,7021,1182,7493
359,109,11890,8612,20533264,1166,7773,7025,7550,1010
362,509,11897,8614,3106477,7958,7774,7026,1300,2612
383,806,8944,8618,1378182,7962,7777,7030,1374,1071
407,807,6194,1829,1233334,411,6039,1205,1450,1132
423,796,11907,7962,1292469,3855,7785,7036,5246,2633
462,290,3109,3039,1653688,5692,5134,5885,1629,1265
464,373,2390,7931,1298401,1612,5190,6489,1473,1270
466,6,11700,4674,852290,7122,4459,4238,4865,4737
470,411,11330,1774,3464072,806,6364,7047,1657,1286
500,261,7287,6844,710163,7979,6697,7053,2545,6440
502,72,1953,6382,2225243,6064,7769,7054,6246,1060
507,227,2255,1534,6429225,1432,2867,4422,5277,2040
516,485,6006,8013,2380478,4650,6251,7055,1805,2665
529,490,9655,510,3543088,3038,6600,3156,2114,1842
546,586,2125,1283,2373546,1778,6125,3941,1894,1478
549,30,4888,7102,16630776,3985,2887,1408,1418,1485
554,159,5938,6100,20645390,1630,3892,6276,1917,1076
555,645,3952,8640,772072,7984,7801,7061,2136,1501
556,610,821,5944,2898150,1074,3347,5264,1923,1504
562,311,7518,4147,4650175,5672,6814,5601,1942,1516
580,468,4040,8645,5153932,7663,7806,7068,1971,476
591,563,3139,2600,8644832,460,5938,4435,1439,1592
627,1057,2719,1883,16259824,5181,2287,2196,2136,101
632,836,11957,8652,3207401,8004,7815,7079,7614,1703
641,217,4209,306,15192462,805,127,2088,7516,1318
643,914,3968,2900,7186742,2901,6233,4237,1087,1726
670,769,2818,2921,24551049,4464,2727,2456,2282,647
671,586,1122,8660,781296,6953,148,7088,2286,1793
696,767,2568,844,21293374,757,635,5647,797,2731
700,616,4424,4291,2263042,1018,790,1417,2380,1892
707,623,8870,6637,2338305,5157,3130,596,2404,1881
748,411,2295,2640,2019252,708,965,5642,2217,2750
759,259,2223,8676,1577513,2873,7835,2192,2558,2754
760,16,7686,7527,18578232,8017,1547,3238,2562,1999
768,845,4379,8677,1479605,8018,2198,7105,2582,2017
776,290,6456,4907,3510436,403,1911,165,2607,2148
792,886,9851,6258,1104621,6240,3290,6584,2655,1551
803,480,11995,8680,1075139,8023,7842,7111,7401,2773
806,592,12003,8682,380526,8024,7843,7114,7866,2101
813,736,24,4647,2346028,3082,5469,7115,2716,2778
825,570,7137,4304,3317760,5636,1579,5814,4984,117
829,468,2324,7432,5070330,8026,7844,1453,6367,8311
835,260,2611,4337,13462570,3285,2382,31,797,1859
838,633,155,6978,10675595,3535,344,1112,2794,279
848,263,5488,8689,1031906,8030,5551,7124,4988,480
849,356,674,5118,7970076,3459,3166,6452,2828,381
861,835,2580,2133,16553031,1753,7850,5628,2856,1125
863,684,769,1627,6025939,441,1350,3789,2860,500
877,480,846,7,11592013,538,5118,632,2902,967
888,494,7821,3891,3282335,7885,3112,7129,2932,1575
895,471,12030,8696,2861981,8041,7856,4501,2954,2225
913,606,5878,2269,1745437,2749,3506,82,3002,2304
922,616,2394,4868,5024518,433,1538,2115,3034,2323
940,377,10923,7541,829577,8048,7862,5652,3087,2828
949,435,161,4077,1301396,1510,1581,4160,3116,2368
959,908,191,2902,2417886,2166,4084,173,3151,1170
960,101,12040,8703,9952965,8051,7867,7142,3154,6692
968,983,3919,2015,8916010,3843,228,6442,3116,2410
970,365,138,226,8846915,2228,3981,132,233,2023
976,496,12050,8708,447917,8055,7870,7149,3199,8354
980,957,7099,1220,5186005,6415,1980,6360,3207,2522
981,912,8102,861,1664622,5827,5477,6209,3210,2440
984,148,5991,4051,2888377,3579,3112,4139,6408,2854
988,182,8182,8709,832329,5680,6475,4061,3232,1136
989,118,922,934,10314302,427,5670,3577,731,8360
998,643,12063,6699,283082,8057,7874,7155,3257,2861
