sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,,842725,,,,,
27,956,9167,,2169090,,,,,
29,216,91,,6498757,,,,,
37,617,9852,,14150590,,,,,
38,159,6185,,1007462,,,,,
48,473,8624,,289716,,,,,
76,492,3303,,9117919,,,,,
79,73,552,,48364746,,,,,
88,31,8995,,1631772,,,,,
100,639,668,,1790396,,,,,
102,577,7152,,4484278,,,,,
110,645,5008,,2221992,,,,,
112,61,9237,,1528464,,,,,
121,789,11825,,1462991,,,,,
123,370,7664,,1614551,,,,,
148,772,2562,,1945208,,,,,
152,623,127,,578201,,,,,
168,45,11843,,3756950,,,,,
171,320,6516,,2759608,,,,,
177,912,865,,3710196,,,,,
181,1078,11849,,1269958,,,,,
201,836,7803,,3014764,,,,,
205,63,2360,,45085427,,,,,
209,8,6701,,79832923,,,,,
214,911,2903,,129210,,,,,
216,135,11065,,4909721,,,,,
240,668,11040,,1896469,,,,,
267,516,11005,,1101947,,,,,
279,856,8222,,329218,,,,,
290,485,11870,,962566,,,,,
291,183,6312,,3724003,,,,,
295,925,6749,,1094791,,,,,
322,499,9395,,586170,,,,,
325,219,11590,,991464,,,,,
359,505,11599,,18454555,,,,,
362,454,11609,,3531622,,,,,
383,717,8944,,1378584,,,,,
407,1040,6194,,1233834,,,,,
423,592,11907,,1293781,,,,,
462,292,3109,,1655488,,,,,
464,373,2390,,1300101,,,,,
466,7,3123,,994022,,,,,
470,911,9407,,2587892,,,,,
500,261,7287,,711063,,,,,
502,129,1953,,2226543,,,,,
507,365,1579,,4573385,,,,,
516,485,6006,,2383078,,,,,
529,490,9655,,3546140,,,,,
546,1040,2125,,2375646,,,,,
549,245,4888,,8659102,,,,,
554,529,8525,,13215240,,,,,
555,789,3952,,772872,,,,,
556,412,8964,,1956591,,,,,
562,216,4306,,4785854,,,,,
580,468,4040,,5157035,,,,,
591,563,3139,,8654632,,,,,
627,838,2719,,16259324,,,,,
632,804,11962,,2158931,,,,,
641,239,8587,,9343526,,,,,
643,1300,3968,,7187142,,,,,
670,755,2818,,24647158,,,,,
671,1040,1122,,782600,,,,,
696,562,2568,,21299877,,,,,
700,912,4424,,2322127,,,,,
707,610,9396,,2428763,,,,,
748,411,2295,,2020452,,,,,
759,261,4690,,1682646,,,,,
760,347,927,,6217785,,,,,
768,835,4935,,1615683,,,,,
776,189,267,,3744847,,,,,
792,887,9851,,1104821,,,,,
803,54,11999,,705523,,,,,
806,390,12003,,381226,,,,,
813,410,55,,920963,,,,,
825,715,4562,,4275611,,,,,
829,468,2324,,5074531,,,,,
835,291,2611,,13465430,,,,,
838,615,1401,,11032083,,,,,
848,504,6393,,1214999,,,,,
849,135,6886,,8397588,,,,,
861,616,1602,,9523849,,,,,
863,684,769,,6030303,,,,,
877,480,846,,12021588,,,,,
888,494,7821,,3368193,,,,,
895,496,7758,,1704448,,,,,
913,606,5878,,1745737,,,,,
922,161,2131,,3713192,,,,,
940,377,10923,,831176,,,,,
949,435,161,,1362287,,,,,
959,908,191,,2421663,,,,,
960,5,11771,,,,,,,
968,1256,3919,,8919932,,,,,
970,350,138,,8847815,,,,,
976,496,12050,,447917,,,,,
980,1100,7099,,5186805,,,,,
981,615,8102,,1664622,,,,,
984,134,2167,,1687349,,,,,
988,182,8182,,833913,,,,,
989,258,2006,,6626932,,,,,
998,643,12063,,283482,,,,,
