sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842025,7355,5147,3623,,
27,956,9167,8555,2165548,4367,2422,267,,
29,492,7428,8556,11269757,7911,2304,83,,
37,617,9852,259,14141542,7913,7711,3528,,
38,159,6185,6773,1006640,2507,7712,6945,,
48,473,8624,6705,289416,7916,7715,6512,,
76,492,3303,655,9113369,6038,5665,5420,,
79,1016,2907,4193,33710570,4559,1751,5178,,
88,31,8995,3919,1629195,6049,5987,6953,,
100,639,668,3027,1788896,1082,2134,6955,,
102,577,7152,3795,4480078,5671,5901,6957,,
110,1140,11033,7227,4043486,4748,6965,6959,,
112,61,9237,5082,1527496,7926,5068,3000,,
121,789,11825,8568,1461442,6309,7722,6960,,
123,285,7664,8569,1612451,2804,1477,6962,,
148,772,2562,4126,1945208,2712,5762,440,,
152,623,127,4427,577301,6217,2454,6972,,
168,208,11840,8578,5733216,7933,7729,6977,,
171,509,2772,4752,5000870,1995,6868,3310,,
177,912,865,3344,3710196,1088,2801,1333,,
181,1078,11849,8581,1269258,7934,7735,6980,,
201,836,7803,7961,3010915,6962,7740,6986,,
205,529,2796,2439,40489706,6203,4741,1218,,
209,215,3721,1407,107469087,6279,5156,3028,,
214,155,6602,969,1740619,1477,6286,6990,,
216,135,11065,7222,4903777,4212,7741,2346,,
240,668,11040,8597,1895127,7943,1966,6997,,
267,880,6036,2126,2250608,3661,3288,5411,,
279,856,8222,2308,328918,6789,7375,6855,,
290,485,11870,4435,961866,7948,7759,7011,,
291,183,6312,6115,3721591,7949,7760,7012,,
295,925,6749,3794,1094080,2876,7761,7013,,
322,499,9395,7557,585338,7955,1801,1849,,
325,498,4844,4158,1138688,4415,6002,7021,,
359,109,11889,8612,20916580,1166,7773,7025,,
362,509,11897,8614,3106777,7958,7774,7026,,
383,717,8944,8618,1378382,7962,7777,7030,,
407,1040,6194,1829,1233534,411,6039,1205,,
423,592,11907,7962,1292769,3855,7785,7036,,
462,292,3109,3039,1653988,5692,5134,5885,,
464,538,2390,7931,1298401,1612,5190,6489,,
466,7,3123,4674,993122,7122,4459,4238,,
470,411,11330,1774,3549179,806,6364,7047,,
500,261,7287,6844,710363,7979,6697,7053,,
502,129,1953,6382,2225243,6064,7769,7054,,
507,374,2255,1534,6428925,7417,2867,4422,,
516,485,6006,8013,2380478,4650,6251,7055,,
529,490,9655,510,3544940,3038,6600,3156,,
546,1040,2125,1283,2373946,1778,6125,3941,,
549,245,4888,7102,16630276,3985,2887,1408,,
554,796,5938,6100,20643390,1630,3892,6276,,
555,789,3952,8640,770797,7984,7801,7061,,
556,748,3209,5944,3152087,1074,3347,5264,,
562,216,4306,4147,4781843,5672,6814,5601,,
580,468,4040,8645,5155032,7663,7806,7068,,
591,563,3139,2600,8644832,460,5938,4435,,
627,838,2719,1883,16257824,5181,2287,2196,,
632,471,11956,8652,3322139,8004,7815,7079,,
641,217,4209,306,15189591,805,127,2088,,
643,1300,3968,2900,7186742,2901,6233,4237,,
670,755,2818,2921,24647158,4464,2727,2456,,
671,1040,1122,8660,780996,6953,148,7088,,
696,562,2568,844,21298577,757,635,5647,,
700,912,4424,4291,2319527,1018,790,1417,,
707,610,9396,6637,2425763,5157,3130,596,,
748,411,2295,2640,2019252,708,965,5642,,
759,261,4690,8676,1678971,2873,7835,2192,,
760,270,2396,7527,19069136,8017,1547,3238,,
768,835,4935,8677,1527566,8018,2198,7105,,
776,292,6456,4907,3536817,403,1911,165,,
792,887,9851,6258,1104621,6240,3290,6584,,
803,480,11995,8680,1075139,8023,7842,7111,,
806,390,12003,8682,380626,8024,7843,7114,,
813,736,24,4647,2346228,3082,5469,7115,,
825,804,7137,4304,3317760,5636,1579,5814,,
829,468,2324,7432,5070230,8026,7844,1453,,
835,291,2611,4337,13462570,3285,2382,31,,
838,615,1401,6978,11012615,3535,344,1112,,
848,504,6393,8689,1214299,5477,5551,7124,,
849,135,6886,5118,8390388,3459,3166,6452,,
861,862,2580,2133,16553031,1753,7850,5628,,
863,684,769,1627,6025939,441,1350,3789,,
877,480,846,7,12011084,538,5118,632,,
888,494,7821,3891,3366987,7885,3112,7129,,
895,424,7310,8696,2903891,8041,7856,4501,,
913,606,5878,2269,1745437,2749,3506,82,,
922,616,2394,4868,5024518,433,1538,2115,,
940,377,10923,7541,829977,8048,7862,5652,,
949,435,161,4077,1360874,2186,1581,4160,,
959,908,191,2902,2418686,2166,4084,173,,
960,247,12039,8703,10009870,8051,7867,7142,,
968,1256,3919,2015,8916010,3843,228,6442,,
970,350,138,226,8846915,2228,3981,132,,
976,496,12050,8708,447917,8055,7870,7149,,
980,1100,7099,1220,5186005,6415,1980,6360,,
981,615,8102,861,1664622,5827,5477,6209,,
984,148,5991,4051,2888677,3579,3112,4139,,
988,182,8182,8709,832329,5680,6475,4061,,
989,72,922,934,10314302,541,5670,3577,,
998,643,12063,6699,283082,8057,7874,7155,,
