sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4,11,7155,8512,842725,7355,5147,3623,4719,2029
27,1157,8294,8555,1813676,4367,7709,267,4727,73
29,508,10445,8556,10461898,7911,2304,83,113,2487
37,788,7791,259,13304698,7913,7711,3528,143,111
38,159,6185,6773,1007462,2507,7712,6945,146,1239
48,473,8624,6705,289216,7916,7715,6512,183,148
76,492,3303,655,9117919,6038,5665,5420,292,8391
79,1016,2907,4193,31002204,4559,1751,5178,303,237
88,563,3599,3919,1511589,6049,5987,6953,4743,262
100,639,668,3027,1790296,1082,2134,6955,398,306
102,899,7151,3795,4043487,5671,5901,6957,406,208
110,1140,11033,7227,4042986,4748,6965,6959,439,504
112,58,9236,5082,1471694,7926,5068,3000,444,2514
121,789,11825,8568,1461280,6309,7722,6960,477,364
123,370,7664,8569,1488791,2804,1477,6962,484,369
148,772,2562,4126,1944608,2712,5762,440,569,439
152,623,127,4427,577501,6217,2454,6972,342,450
168,208,11840,8578,5197107,7933,7729,6977,6197,491
171,509,2772,4752,5004225,1995,6868,3310,3638,498
177,912,865,3344,3705108,1088,2801,1333,674,3690
181,1078,11849,8581,1266658,7934,7735,6980,690,532
201,836,7803,7961,3013640,6962,7740,6986,756,594
205,529,2796,2439,36755476,6203,4741,1218,770,607
209,215,3721,1407,107226463,6279,5156,3028,785,622
214,400,195,969,1544771,1477,6286,6990,804,7393
216,135,11065,7222,4909521,4212,7741,2346,811,1240
240,668,11040,8597,1896469,7943,1966,6997,7220,4030
267,529,6331,2126,1754944,3661,3288,5411,986,765
279,680,8760,2308,246428,6789,7752,6855,4812,2569
290,485,11870,4435,962366,7948,7759,7011,1067,2591
291,1137,6736,6115,3669952,7949,7760,7012,1070,44
295,925,6749,3794,1094791,2876,7761,7013,4326,846
322,499,9395,7557,585538,7955,1801,1849,1172,480
325,880,4175,4158,950849,4415,7764,7021,1182,2599
359,128,11891,8612,19707736,1166,7773,7025,7550,1010
362,171,11898,8614,2901424,7958,7774,7026,1300,2612
