entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_1,Philips Electronics,LCD,5:04,5.1133071134877985,48.6261476940256,1.0
25_1,Philips Electronics,LCD,16:10,3.8548855049690713,43.86382795396489,0.8019125912710012
27_1,Philips Electronics,Lcd,16:09,4.915446446579679,53.69213432702843,1.0
28_1,Philips Electronics,LCD,16:09,4.0155526313917225,44.947334140648266,0.8113291290269261
32_1,Philips Electronics,LED/,16:09,5.143131040565731,61.653560905338516,1.0
33_1,Philips Electronics,LCD Monitor,16:09,2.729579594176738,61.77170256375522,1.0
39_1,Philips Electronics,Brilliance LCD Monitor,16:08,4.499912133557327,67.1982310668273,1.0
40_1,Philips Electronics,LCD,16:09,3.9148071648578493,57.24815625318484,0.8113291290269261
41_1,Philips Electronics,TFT,16:08,4.958379733569092,66.37532118964369,1.0
62_1,Philips Electronics,IPS,16:09,14.041616495480486,61.03438415779012,1.0
88_1,iiyama North America,TN+Film,16:09,2.064621841533692,57.8311092125713,1.0
103_1,Hannspree,ProLite E2483HS - A HD LED Monitor with 2 ms Response Time,16:09,4.966607504736891,51.39963795908623,1.0
128_1,Asus,LCD Monitor,16:11,6.508493947,60.43602424,1
132_1,Asus,IPS,21:09,5.013004149887518,72.71146401303258,1.0
133_1,Asus,IGZO,16:09,7.940984646855093,81.81579659746352,1.0
168_1,Asus,LC,16:09,1.994596360274905,69.51740151716012,1.0
171_1,Asus,LCD Monitor,16:09,1.882792081,66.98184245,1
186_1,Asus,TN+Film,16:09,4.7510334674818475,55.20138531757939,1.0
190_1,Asus,IPS,16:09,5.046602760944266,71.69010943570626,1.0
193_1,iiyama North America,IPS,16:10,4.241395837105553,49.02376136912106,0.8113291290269261
