entity,brand,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
22_2,Philips Electronics,LCD Monitor,5:04,5.088958082907516,48.78007731932576,1.0
25_2,Philips Electronics,LCD Monitor,16:10,4.02297658290769,45.60774380511507,0.8303090570953726
27_2,Philips Electronics,LCD Monitor,16:09,4.935116473094106,53.817015440134675,1.0
28_2,Philips Electronics,LCD Monitor,16:09,4.963255306235989,55.51342322542321,1.0
32_2,Philips Electronics,LCD Monitor,16:09,4.435894103407336,53.76188465398557,0.8586518576619085
33_2,Philips Electronics,LCD Monitor,16:09,2.9317386477775536,60.259417480238575,1.0
39_2,Philips Electronics,Brilliance LCD Monitor,16:09,4.077765833994685,66.24421007021016,1.0
40_2,Philips Electronics,Monitor,16:09,4.843937089444225,70.17753177386976,1.0
41_2,Philips Electronics,LCD Monitor,16:08,4.27402065567311,57.09372340648437,0.8586518576619085
62_2,Philips Electronics,LCD Monitor,16:09,12.829829114990911,62.842596979481335,1.0
88_2,iiyama North America,Brilliance LCD Monitor,16:09,3.6333596386969624,58.26113747445766,1.0
103_2,Hannspree,LCD Monitor,16:09,4.583188082868892,52.23613451505601,1.0
128_2,Asus,LCD Monitor,16:10,6,60.7452146,1
132_2,Asus,LCD Monitor,21:09,5.182528456130557,71.9169334927992,1.0
133_2,Asus,Brilliance LCD Monitor,16:09,7.589535117247982,78.9723144461566,1.0
168_2,Asus,LCD Monitor,16:09,2.8246855124454564,71.39933598665466,1.0
171_2,Asus,LCD Monitor,16:09,1.882792081,63.67587246,1
186_2,Asus,Monitor,16:09,4.41681600252476,56.877942904487895,1.0
190_2,Asus,Brilliance LCD Monitor,16:09,4.9186787156143374,67.98565424268524,1.0
193_2,iiyama North America,Brilliance LCD Monitor,16:09,5.235058007036301,62.13235213072922,1.0
22_1,Philips Electronics,LCD Monitor,5:04,5,0,0.8586518576619085
25_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
39_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
40_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
41_1,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_1,Philips Electronics,LCD Monitor,16:10,5,0,1.0
88_1,iiyama North America,LCD Monitor,16:09,2,0,1.0
103_1,Hannspree,LCD Monitor,16:09,5,0,1.0
128_1,Asus,LCD Monitor,16:10,5,0,1.0
132_1,Asus,LCD Monitor,21:09,5,0,1.0
133_1,Asus,LCD Monitor,16:09,5,0,1.0
168_1,Asus,LCD Monitor,16:09,2,0,1.0
171_1,Asus,LCD Monitor,16:09,2,0,1.0
186_1,Asus,LCD Monitor,16:10,5,0,1.0
190_1,Asus,LCD Monitor,16:09,5,0,1.0
193_1,iiyama North America,LCD Monitor,16:09,5,0,1.0
22_3,Philips Electronics,LED Monitor,5:04,5,0,1.0
25_3,Philips Electronics,LCD Monitor,16:10,5,0,1.0
27_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
28_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
32_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
33_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
39_3,Philips Electronics,Brilliance LCD Monitor,16:09,5,0,1.0
40_3,Philips Electronics,Monitor,16:09,5,0,1.0
41_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
62_3,Philips Electronics,LCD Monitor,16:09,5,0,1.0
88_3,iiyama North America,Brilliance LCD Monitor,16:09,2,0,1.0
103_3,Hannspree,LCD Monitor,16:09,5,0,1.0
128_3,Asus,LCD Monitor,16:10,5,0,1.0
132_3,Asus,LCD Monitor,21:09,5,0,1.0
133_3,Asus,Brilliance LCD Monitor,16:09,5,0,1.0
168_3,Asus,LCD Monitor,16:09,2,0,1.0
171_3,Asus,LCD Monitor,16:09,2,0,1.0
186_3,Asus,Monitor,16:09,5,0,1.0
190_3,Asus,Brilliance LCD Monitor,16:09,5,0,1.0
193_3,iiyama North America,Brilliance LCD Monitor,16:09,5,0,1.0
22_4,Philips Electronics,LED Monitor,5:04,5,0,1.0
25_4,Philips Electronics,LCD Monitors,16:10,5,0,1.0
27_4,Philips Electronics,LCD,16:09,5,0,1.0
28_4,Philips Electronics,LCD Monitor,16:09,5,0,1.0
