sample,change%,last_trade_price,open_price,volumn,today_high,today_low,previous_close,52wk_H,52wk_L
4.0,31.79194666469189,6895.125087262951,7104.992787008203,676676.3742103096,6296.305408221787,4444.125690099112,3623,2533.76,2029
27.000000000000014,823.3258571504365,8522.96311733535,7274.412454339653,1734910.6885520085,3772.4825952298493,2258.8721782775456,267,1878.53,73
29.000000000000014,463.8033721382253,7073.905558703448,7257.595282913486,8884709.580461184,6763.183681835069,2063.7905971589325,83,113,2487
37.00000000000002,539.9037902702565,8822.847638541554,587.7117372688986,1.1320277233287793E7,6581.969544626269,6377.134383969879,3528,249.76,111
38.000000000000014,165.02675121409138,6446.173629019961,5822.018149216739,842525.4917464335,2236.832091539448,6594.3998636575925,6945,146,1239
48.000000000000014,434.3735170340714,8460.35621040039,5626.930863654641,241771.2207634318,6768.334217552914,6472.351220895922,6512,259.97,148
76.00000000000003,447.34596480347597,3274.22254613778,951.2668370351937,7251188.658777342,5058.281205791109,4748.630261702061,5420,292,8391
79.00000000000004,835.4379018548804,2999.995320901014,3430.878670665699,2.8196775434290648E7,3825.4130473651385,1529.8362563681396,5178,352.96,237
88.00000000000003,67.99246277864137,8292.020819297295,3290.6278247969108,1292789.2513203272,5005.879665750226,4996.1652094473775,6953,1309.35,262
100.0,586.0023950787777,904.33431530993,2794.073692672851,1486419.3201463728,1045.91667658696,1822.3310853108794,6955,429.38,306
102.00000000000009,528.2789959949781,6820.476004667404,3006.6138514439895,3547344.153511298,4723.074832231202,4848.195648586674,,,
110.00000000000004,992.1114971070082,10393.584410093446,6211.622036044187,3226955.576545782,4117.345880158699,5890.769150565904,,,
112.00000000000006,83.28550135392781,8664.968773806162,4432.457096283435,1231900.0499742294,6535.9845923086,4165.853960273142,,,
121.00000000000004,687.5869156764855,11194.922939872758,7278.614552207809,1181225.073506233,5425.406129058386,6606.496579608035,,,
123.00000000000009,367.6896075831547,7340.670048429793,7188.153164965014,1308771.7632479488,2489.435844059376,1366.4325317711616,,,
148.00000000000009,689.7465671713156,2430.63904803925,3563.6475777176743,1547038.1865956092,2300.1836619815294,4822.124156342114,,,
152.00000000000006,521.4991493224883,494.8638829921254,3651.3568935870676,470353.385907817,5037.20244452247,1980.4729708252132,,,
168.00000000000009,268.40255332260244,11399.906741907329,7341.073042799881,4631491.894196748,6787.888071069196,6614.47023199046,,,
171.00000000000014,450.00819149656405,2969.9068170394758,3817.67390896806,3941048.3921365044,2666.2488418944326,5996.038537244962,,,
177.00000000000009,809.0845435753747,1411.9036379098757,2813.7227046125067,3045014.9504502863,951.4426388553628,1956.9126170880309,,,
181.00000000000014,963.9611828632675,11409.083554902129,7344.251669035838,1030016.8914258804,6789.299628376547,6620.162886567973,,,
201.0000000000002,736.4991237150796,6842.787054950555,6699.585431256328,2607884.278301962,5974.550565879378,6276.637520385125,,,
205.00000000000009,444.3470676509886,2826.3771027135454,2178.729547385041,3.3254285852708217E7,5269.030896608139,4041.310792915627,,,
209.0000000000001,193.71815740409707,3736.1160976968663,1306.662074187721,8.609034590401122E7,5364.112542923405,4381.654512104593,,,
214.00000000000009,161.95830733797766,6073.253393815121,1091.0644447121772,1349138.2223761214,1354.983801551293,5258.432436151447,,,
216.0000000000001,132.2803909782102,10461.19930076711,6113.53931901063,3987118.7970832717,3616.929577933653,6626.612960614423,,,
240.0000000000001,573.3660080702696,10456.76071356097,7200.102992661016,1512634.9195822226,6581.122654525919,1628.8706916370675,,,
267.00000000000017,766.1301641425473,6186.6573088808145,1933.4893796421102,1801383.40595126,3179.9129682801877,2885.8443938963505,,,
279.00000000000017,717.2890385591041,7727.01230564726,2542.780387385614,268103.3195212251,5711.350786069447,6070.274306239581,,,
290.00000000000034,452.70481793757574,11396.324806370407,3958.662450332675,769304.4578213311,6669.208194034421,6511.478931066175,,,
291.0000000000001,333.4079221508851,6289.620533688925,5303.486943282788,3027121.432507508,6806.622016697163,6520.017663309143,,,
295.00000000000017,829.6557676285947,6332.575551088875,3271.8314791006287,887927.7030607568,2453.0875401536314,6449.675829617959,,,
322.00000000000017,447.9712693135806,8692.48692334907,5909.246883332366,469166.0343216148,6566.497320405511,1605.1823710278165,,,
325.0000000000001,441.4297354520824,5270.759813996693,3405.315485947347,894686.3716942327,3710.98513503103,5073.082308655438,,,
359.0000000000002,121.78651911771452,11453.205895542824,7379.470807315335,1.728299264871493E7,1106.4474497275517,6659.730925882321,,,
362.0000000000003,465.9280629890597,11440.580612351214,7370.784608890531,2534301.6813543392,6806.92845406518,6534.483000208156,,,
383.00000000000006,632.0500461182294,8310.388775508109,7145.786688903944,1082974.5319251155,6616.773111205628,6523.189761294161,,,
