atvi	0.08	11.9	11.85	0.01	5120000.0	11.98	11.72	11.89	12.65	10.4	1.14E9		1.362E10	1.39	0.17	0.44	
adbe	0.82	29.16	29.4	-0.24	3617503.0	29.45	29.03	29.4	35.99	25.45	4.9387E8		1.44E10			1.88	
akam	0.41	29.36	29.25	0.12	2944970.0	29.46	28.96	29.24	54.65	28.69	1.8671E8	31.23	5.48E9			0.95	
alxn	-2.18	52.04	53.14	-1.16	1642932.0	53.35	51.82	53.2	53.35	24.73	1.8384E8		9.57E9			0.55	
altr	6.54	40.71	42.09	-2.85	1.077E7	42.83	40.54	43.56	49.59	24.48	3.2222E8	15.27	1.312E10	0.55	0.24	2.67	
amzn	1.15	215.55	220.05	-2.51	3350000.0	220.2	214.41	218.06	220.2	105.8	4.5204E8	93.31	9.744E10			2.31	
amgn	-0.51	54.99	55.28	-0.28	4026810.0	55.42	54.93		61.53	50.26	9.2973E8	11.43				4.81	
apol	0.34	50.47	50.33	0.17	1306666.0	50.86	50.05	50.3	53.61	33.75	1.3776E8					2.95	
aapl	2.67	386.9	396.12	10.05	3.343E7	396.27	386.0	376.85	396.27	235.56	9.24755E8	18.44				25.26	
amat	0.24	12.69	12.7	0.03	1.331E7	12.79	12.57	12.66	16.93	10.27	1.32E9	10.66	1.673E10	2.53	0.32	1.19	
adsk	1.27	35.87	36.27	-0.46	2972998.0	36.29	35.46	36.33	46.15	24.77	2.3095E8	34.83	8.279999999999999E9			1.03	
adp	1.06	52.47	52.66	-0.56	1990000.0	52.99	52.35	53.03	55.12	38.41	4.99705E8	21.42	2.622E10	2.72	1.44	2.45	
bidu	1.59	154.99	154.0	2.43	8450000.0	155.9	151.76	152.56	156.04	70.75	3.4881E8		5.406E10			1.82	
bbby	-0.89	59.02	59.49	-0.53	1630000.0	59.78	58.84	59.55	60.55	35.55	2.4926E8	17.99				3.28	
biib	2.65	104.37	106.99	-2.84	1380000.0	106.99	104.13	107.21	109.63	51.74	2.4163E8		2.522E10			4.36	
bmc	2.77	52.21	53.51	-1.49	1010000.0	53.51	52.085	53.7	56.55	34.47	1.7593E8	20.88				2.5	
brcm	1.1	35.06	35.27	0.38	1.101E7	35.58	34.57	34.68	47.39	29.9	4.826E8	17.62		1.04	0.36	1.98	
chrw	0.77	78.69	79.01	-0.61	591132.0	79.17	78.26	79.3	82.61	57.01	1.65564E8	32.52	1.303E10	1.46	1.16	2.42	
ca	0.36	22.35	22.26	0.08	6490000.0	22.41	21.95	22.27	25.68	17.7	5.0738E8			0.9	0.2	1.61	
celg	0.28	60.37	60.73	-0.17	2400000.0	60.88	59.9	60.54	63.46	48.92	4.628E8	31.44	2.794E10			1.92	
cern	1.87	62.36	63.23	-1.19	705210.0	63.34	62.17	63.55	64.48	36.03	1.68212E8	42.42				1.47	
chkp	0.93	59.57	60.28	-0.56		60.4	59.08	60.13	61.46	32.47						2.35	
csco	1.02	15.82	15.64	0.16	5.966E7	15.95	15.58	15.66	26.0	14.78	5.500185E9		8.701E10		0.06	1.27	
ctxs	2.76	75.29	78.11	-2.14	2128048.0	78.91	75.15	77.43	88.49	44.99	1.88E8		1.415E10			1.59	
ctsh	1.91	73.04	74.26	-1.42	1666516.0	74.37	72.96	74.46	83.48	52.5	3.0425E8	28.64	2.222E10			2.55	
cmcsa	1.55	24.09	24.43	-0.38	1.574E7	24.56	24.06	24.47	27.16	16.76	2.084368E9	18.25		1.84	0.45	1.32	
cost	0.15	80.69	80.82	-0.12	1543348.0	80.88	79.85	80.81	83.95	53.49	4.3781E8	25.22	3.533E10	1.19	0.96	3.2	
ctrp	0.2	44.06	44.22	-0.09	773788.0	44.72	43.83	44.15	53.16	36.64	1.43564E8					1.11	
dell	0.57	17.52	17.39	0.1	2.003E7	17.6	17.26	17.42	17.6	11.34	1.89E9	10.49				1.67	
xray	-1.04	39.02	39.33	-0.41	776172.0	39.35	38.89	39.43	40.16	27.76	1.40775E8		5.49E9	0.51	0.2	1.89	
dtv	0.61	52.48	52.56	-0.32	2960474.0	52.91	52.36	52.8	53.4	35.37	7.67785E8	20.5	4.029E10			2.72	
dltr	0.59	68.52	68.29	-0.41	981573.0	68.75	67.81	68.93	70.54	40.6	1.2228E8		8.380000000000001E9			3.45	
ebay	1.75	33.17	34.0	-0.59	1.972E7	34.18	32.97	33.76	35.35	19.92	1.297899E9	23.36	4.305E10			1.42	
erts	0.37	24.01	24.2	-0.09	9340247.0	24.2	23.84	24.1	25.05	14.67	3.32448E8		7.98E9			-0.84	
expe	1.39	29.9	30.28	-0.42	4119519.0	30.41	29.8	30.32	31.01	19.61	2.7338E8	20.48	8.17E9	0.92	0.28	1.46	
expd	0.89	49.24	49.46	-0.44	996252.0	49.6	48.98	49.68	57.15	38.54	2.1237E8	28.46	1.046E10	1.01	0.5	1.73	
esrx	1.33	52.54	51.94	0.69	5880000.0	52.81	51.31	51.85	60.89	41.55		22.65				2.32	
ffiv	6.08	111.44	116.0	-7.21	5580000.0	116.0	110.45	118.65	145.76	72.48	8.1111E7	45.49	9.04E9			2.46	
fast	0.75	34.18	34.39	-0.26	1492125.0	34.41	34.03	34.44	36.8	22.32	2.94861E8	31.94	1.009E10		0.13	1.06	
fslr	0.47	123.36	123.83	-0.58	858095.0	124.54	122.1	123.94	175.45	111.4	8.6161E7	17.6	1.063E10			7.01	
