atvi	0.59	11.9	11.9	0.07	4830000.0	12.02	11.84	11.83	12.65	10.4	1.14E9		1.362E10	1.39	0.17	0.44	
adbe	0.92	30.07	30.52	-0.28	5140000.0	30.765	29.97	30.35	35.99	25.45	4.9387E8		1.485E10			1.88	
akam	0.03	30.95	31.23	0.01	2921573.0	31.535	30.9	30.94	54.65	28.69	1.8671E8	32.93	5.78E9			0.95	
alxn	1.67	51.25	50.52	0.84	1500000.0	52.66	50.39	50.41	52.66	24.73	1.8384E8		9.42E9			0.55	
altr	3.11	43.66	45.41	-1.4	7680000.0	45.42	43.39	45.06	49.59	24.48	3.2222E8	16.35	1.407E10	0.55	0.24	2.67	
amzn	1.07	213.5	214.7	2.27	4206183.0	216.83	212.14	211.23	218.32	105.8	4.5204E8	92.42	9.651E10			2.31	
amgn	-0.51	56.61	56.98	-0.29	4457966.0	57.23	56.35	56.9	61.53	50.26	9.2973E8	11.77	5.263E10			4.81	
apol	0.22	49.82	49.71	0.11	3060000.0	50.49	49.59	49.71	53.61	33.75	1.3776E8					2.95	
aapl	1.21	358.02	358.33	4.27	1.385E7	360.0	356.38	353.75	364.9	235.56	9.24755E8	17.06				20.98	
amat	1.58	12.44	12.72	-0.2	2.1347628E7	12.73	12.41	12.64	16.93	10.27	1.32E9	10.45	1.6399999999999998E10		0.32	1.19	
adsk	0.08	37.26	37.54	0.03	2450000.0	38.21	37.2	37.23	46.15	24.77	2.3095E8	36.17	8.61E9			1.03	
adp	0.22	53.69	54.03	-0.12	1735435.0	54.29	53.56	53.81	55.12	38.41	4.99705E8	21.91	2.683E10	2.68	1.44	2.45	
bidu	2.41	142.29	142.11	3.35	6460000.0	144.5	141.86	138.94	156.04	70.38	3.4881E8	78.18	4.963E10			1.82	
bbby	0.52	59.44	59.64	0.31	2276609.0	59.93	59.27	59.13	60.55	35.55	2.4926E8	18.12				3.28	
biib	1.21	105.31	104.73	1.26	1501843.0	106.2	104.05	104.05	109.63	51.74	2.4163E8		2.545E10			4.36	
bmc	0.33	53.91	54.28	-0.18	1640000.0	54.7	53.72	54.09	56.55	34.47	1.7593E8	21.56				2.5	
brcm	-0.12	33.3	33.5	-0.04	6090000.0	34.03	33.01	33.34	47.39	29.9	4.826E8	16.8		1.08	0.36	1.98	
chrw	0.11	79.6	79.99	0.09	621494.0	80.5	79.36	79.51	82.61	57.01	1.65564E8	32.89	1.318E10	1.46	1.16	2.42	
ca	0.36	22.43	22.67	-0.08	3900000.0	22.81	22.39	22.51	25.68	17.7	5.0738E8			0.89	0.2	1.61	
celg	0.03	61.08	61.56	0.02	2038951.0	61.75	60.19	61.06	63.46	48.92	4.628E8	31.81	2.827E10			1.92	
cern	0.43	62.56	62.57	0.27	555671.0	63.46	62.38	62.29	64.48	36.03	1.68212E8	42.56	1.052E10			1.47	
chkp	0.19	57.46	57.8	0.11	1670000.0	58.03	57.28	57.35	58.57	31.39	2.0841E8					2.23	
csco	0.19	15.57	15.7	-0.03	4.7134125E7	15.85	15.5	15.6	26.0	14.78	5.500185E9		8.564E10		0.06	1.27	
ctxs	0.64	75.88	77.09	-0.49	2518339.0	77.54	74.99	76.37	88.49	44.99	1.88E8		1.427E10			1.59	
ctsh	0.65	74.02	74.12	0.48	2140000.0	75.2	73.66	73.54	83.48	52.44	3.0425E8	29.03	2.252E10			2.55	
cmcsa	0.2	24.57	24.85	-0.05	1.9036383E7	24.97	24.52	24.62	27.16	16.76	2.084368E9	18.61		1.8	0.45	1.32	
cost	0.16	80.84	80.99	0.13	1431976.0	81.56	80.31	80.71	83.95	53.49	4.3781E8		3.539E10	1.19	0.96	3.2	
ctrp	3.22	44.5	43.51	1.39	1308011.0	45.0	43.51	43.11	53.16	35.8						1.11	
dell	0.12	16.53	16.61	-0.02	1.347E7	16.8	16.48	16.55	17.22	11.34	1.89E9	9.9				1.67	
xray	0.62	39.25	39.16	0.24	1009677.0	39.58	39.04	39.01	40.16	27.76	1.40775E8		5.53E9	0.51	0.2	1.89	
dtv	0.78	52.83	52.78	0.41	5680000.0	53.4	52.56	52.42	53.4	34.84	7.67785E8	20.64	4.055E10			2.72	
dltr	0.04	69.18	68.89	-0.03	1670000.0	69.47	68.51	69.21	70.54	40.6	1.2228E8		8.460000000000001E9			3.45	
ebay	0.37	32.38	32.41	0.12	1.1621903E7	32.8	32.05	32.26	35.35	19.92	1.297899E9	22.8	4.203E10			1.42	
erts	1.08	23.91	23.35	-0.26	1.393E7	24.49	23.33	24.17	25.05	14.6	3.32448E8		7.95E9			-0.84	
expe	0.13	30.61	30.71	0.04	4341833.0	31.01	30.41	30.57	31.01	19.03	2.7338E8	20.97	8.369999999999999E9	0.92	0.28	1.46	
expd	-0.02	50.58	51.01	-0.01	1480000.0	51.29	50.43	50.59	57.15	36.41	2.1237E8	29.24	1.074E10	0.99	0.5	1.73	
esrx	0.41	53.17	53.73	-0.22	5290000.0	53.91	52.83	53.39	60.89	41.55		22.92				2.32	
ffiv	2.1	112.72	111.78	2.32	1659335.0	115.08	111.78	110.4	145.76	72.48	8.1111E7	46.01	9.14E9			2.46	
fast	0.06	34.5	34.9	0.02	3059902.0	35.1	34.32	34.48	36.8	22.32	2.94861E8		1.017E10		0.13	0.98	
fslr	0.98	125.18	125.43	1.21	872266.0	127.01	123.55	123.97	175.45	111.4	8.6161E7	17.86	1.079E10			7.01	
fisv	0.05	62.69	62.93	0.03	766728.0	63.53	62.53	62.66	65.41	44.85	1.4361E8		9.0E9			3.24	
flex	1.91	6.4	6.31	0.12	5148645.0	6.49	6.24	6.28	8.5	4.86		8.53	4.85E9			0.75	
flir	0.03	32.66	32.79	-0.01	576733.0	33.13	32.59	32.67	37.29	24.0	1.59683E8	21.63	5.22E9	0.73	0.24	1.51	
grmn	0.24	32.96	33.21	-0.08	626269.0	33.44	32.85	33.04	36.42	26.11	2.08077E8		6.39E9		1.6	3.27	
gild	0.14	41.61	41.73	0.06	4892142.0	42.16	41.5	41.55	42.93	31.73	7.8705E8		3.275E10			3.19	
goog	0.8	538.26	537.0	4.25	2770000.0	544.0	536.48	534.01	642.96	447.65	2.52993E8	20.9				25.75	
gmcr	0.86	90.53	90.51	0.77	2205090.0	91.72	89.5	89.76	96.91	26.14		114.59	1.286E10			0.79	
hpq	0.48	35.44	35.4	0.17	1.098E7	35.8	35.3	35.27	49.39	33.95	2.074156E9	8.69	7.351E10	1.36	0.48	4.07	
hsic	0.6	73.88	73.68	0.44	426952.0	74.51	72.88	73.44	74.98	50.96	9.2252E7		6.82E9			3.66	
ilmn	0.56	74.01	74.28	0.41	1268679.0	75.33	73.6	73.6	79.4	41.15	1.2313E8		9.11E9			0.86	
infy	0.29	61.26	62.05	-0.18	3407620.0	62.21	60.9	61.44	77.92	56.73		23.38	3.5E10			2.62	
intc	0.13	22.48	22.57	0.03	4.295E7	22.73	22.32	22.45	23.96	17.6	5.3E9				0.21	2.15	
intu	0.8	49.86	50.49	-0.4	2520000.0	50.94	49.69	50.26	56.46	36.33	3.04E8		1.516E10			2.05	
isrg	0.65	359.4	360.03	2.32	253392.0	365.37	358.05	357.08	384.49	246.05	3.929E7	36.16	1.412E10			9.94	
joyg	1.16	94.87	94.77	1.09	2451860.0	97.24	94.58	93.78	103.44	53.13	1.0504E8	18.97	9.97E9	0.74	0.7	5.0	
klac	0.77	41.63	41.54	0.32	3592525.0	42.31	41.11	41.31	51.83	27.75	1.67903E8	10.7	6.99E9	2.4	1.0	3.89	
lrcx	0.16	42.68	42.57	0.07	2660000.0	43.44	42.23	42.61	59.1	35.39	1.2449E8	7.26	5.31E9			5.88	
linta	0.31	17.58	17.65	0.06	3040050.0	17.79	17.45		18.65	10.1	5.72144E8	17.58	1.057E10			1.0	
life	0.2	50.5	50.77	-0.1	1322101.0	51.09	50.4	50.6	57.25	41.1	1.7877E8	25.12	9.03E9			2.01	
lltc	-1.09	30.84	31.42	-0.34	3480000.0	31.42	30.68	31.18	36.14	28.45	2.27734E8	13.07	7.02E9		0.96	2.36	
mrvl	0.61	14.72	14.85	0.09	9283437.0	15.03	14.6	14.81	22.01	13.17	6.11318E8	11.68				1.26	
mat	0.92	27.03	27.47	-0.25	3160000.0	27.5	26.94	27.28	28.17	20.57	3.47588E8		9.4E9	3.4	0.92	1.85	
mxim	0.59	23.85	23.78	0.14	2881393.0	24.14	23.66	23.71	28.44	15.67	2.9537E8	17.16	7.04E9	3.3	0.84	1.39	
mchp	1.58	32.41	33.15	-0.52	7390000.0	33.67	32.24	32.93	41.5	27.46	1.9048E8		6.17E9		1.38	2.15	
mu	2.46	7.49	7.4	0.18	3.025E7	7.76	7.37	7.31	11.95	6.36	1.001471E9					0.61	
msft	0.34	26.63	26.6	0.09	4.037E7	26.96	26.51	26.54	29.46	23.32	8.432767E9		2.2456E11	2.4	0.64	2.52	
myl	0.46	24.02	24.28	-0.11	4879050.0	24.4	23.99	24.13	25.46	16.87	4.3925E8		1.055E10			0.73	
ntap	1.42	51.23	52.49	-0.74	5040000.0	52.75	51.16	51.97	61.02	37.04	3.7111E8	29.96	1.901E10			1.71	
nflx	2.56	298.73	300.7	7.46	6989944.0	304.79	296.6	291.27	304.79	95.33		85.84				3.48	
nwsa	3.78	15.93	15.35	0.58		16.5	15.3	15.35	18.35	11.91	2.63E9	14.22	4.184E10		0.15	1.11	
nihd	2.38	43.51	42.58	1.01	1560000.0	43.79	42.47	42.5	46.32	33.92	1.70197E8		7.41E9			2.25	
nvda	0.2	14.66	14.89	-0.03	1.5792768E7	14.99	14.52	14.69	26.17	8.65	6.0029E8		8.8E9			0.41	
orly	0.46	64.34	65.0	-0.3	1061249.0	65.34	64.12	64.64	66.52	45.74	1.3787E8		8.87E9			2.98	
orcl	0.28	32.69	32.86	0.09	3.631E7	33.29	32.59	32.6	36.5	21.66	5.07E9	19.57	1.6559E11		0.24	1.67	
pcar	0.55	50.26	51.07	-0.28	2740000.0	51.27	50.03	50.54	58.75	39.77	3.6547E8	31.61	1.837E10	1.43	0.48	1.59	
payx	0.68	30.7	31.13	-0.21	2515861.0	31.22	30.57	30.91	33.91	24.65	3.6185E8	21.62		4.01	1.24	1.42	
