atvi	1.82	11.85	11.97	-0.22	4363210.0	12.0	11.75	12.07	12.65	10.4	1.14E9		1.356E10		0.17	0.44	
adbe	1.78	30.98	31.18	-0.56	3520000.0	31.33	30.76	31.54	35.99	25.45	4.9387E8		1.53E10			1.88	
akam	2.68	30.81	31.25	-0.85	3500000.0	31.49	30.59	31.66	54.65	28.69	1.8671E8	32.78	5.75E9			0.95	
alxn	0.14	50.37	50.0	0.07	2289332.0	50.68	49.59	50.3	52.5	24.73	1.8384E8		9.26E9			0.55	
altr	1.47	46.15	46.43	-0.69	3675053.0	47.17	45.94	46.84	49.59	24.48	3.2222E8	17.28	1.487E10	0.51	0.24	2.67	
amzn	2.63	212.55	216.74	-5.73	3990000.0	217.5	211.0	218.28	218.32	105.8	4.5204E8	92.01	9.608E10			2.31	
amgn	1.28	56.9	57.21	-0.74	4059999.0	57.5	56.66	57.64	61.53	50.26	9.2973E8	11.83	5.29E10			4.81	
apol	2.27	47.77	48.3	-1.11	1480000.0	48.54	47.45	48.88	53.61	33.75	1.3776E8					2.95	
aapl	1.59	354.0	356.34	-5.71	1.568E7	359.77	352.82	359.71	364.9	235.56	9.24755E8	16.87				20.98	
amat	0.92	12.98	13.02	-0.12	1.938E7	13.45	12.92	13.1	16.93	10.27	1.32E9	10.91	1.711E10	2.44	0.32	1.19	
adsk	2.82	38.99	39.73	-1.13	2351262.0	39.91	38.91	40.12	46.15	24.4	2.3095E8	37.85	9.0E9			1.03	
adp	1.16	53.87	54.02	-0.63	1971752.0	54.17	53.67	54.5	55.12	38.41	4.99705E8	21.99	2.692E10	2.64	1.44	2.45	
bidu	3.64	142.4	144.95	-5.38	7852630.0	146.99	141.02	147.78	156.04	70.08	3.4881E8		4.967E10			1.82	
bbby	1.31	59.35	59.49	-0.79	1479370.0	59.86	58.98	60.14	60.55	35.55	2.4926E8	18.09				3.28	
biib	1.83	105.43	106.35	-1.96	1248440.0	107.64	104.9	107.39	109.63	50.75	2.4163E8		2.548E10			4.36	
bmc	1.74	55.19	55.45	-0.98	1510000.0	55.89	54.93	56.17	56.55	34.47	1.7593E8					2.5	
brcm	1.96	33.94	34.16	-0.68	4670000.0	34.72	33.71	34.62	47.39	29.9	4.826E8	17.06		1.04	0.36	1.98	
chrw	1.26	80.45	80.51	-1.03	924643.0	80.93	79.85	81.48	82.61	56.59	1.65564E8	33.24	1.332E10	1.42	1.16	2.42	
ca	-0.82	22.99	23.04	-0.19	4315624.0	23.24	22.93	23.18	25.68	17.7	5.0738E8	14.28		0.86	0.2	1.61	
celg	1.58	61.01	61.38	-0.98	1750000.0	61.72	60.72	61.99	63.46	48.92	4.628E8	31.78	2.824E10			1.92	
cern	-1.92	62.83	63.42	-1.23	822118.0	64.03	62.41	64.06	64.48	36.03	1.68212E8	42.74				1.47	
chkp	1.9	57.33	58.4	-1.11	2347086.0	58.4	57.06	58.44	58.57	30.17	2.0841E8					2.23	
csco	-1.97	15.43	15.55	-0.31	4.313429E7	15.62	15.33	15.74	26.0	14.78	5.500185E9	12.05	8.487E10		0.06	1.27	
ctxs	4.57	79.19	81.92	-3.79	2049999.9999999998	82.6	78.75	82.98	88.49	44.25	1.88E8		1.489E10			1.59	
ctsh	2.12	74.76	75.6	-1.62	1750000.0	76.21	74.36	76.38	83.48	52.44	3.0425E8	29.32	2.275E10			2.55	
cmcsa	1.88	25.03	25.28	-0.48	2.016E7	25.495	24.9	25.51	27.16	16.76	2.084368E9	18.96		1.76	0.45	1.32	
cost	0.9	80.68	80.68	-0.73	1550000.0	81.08	80.44	81.41	83.95	53.49	4.3781E8		3.532E10	1.18	0.96	3.2	
ctrp	2.54	43.77	44.33	-1.14	1620000.0	44.79	43.46	44.91	53.16	34.86						1.11	
dell	2.86	16.65	16.98	-0.49	1.748E7	17.05	16.55	17.14	17.22	11.34	1.89E9	9.97				1.67	
xray	-0.79	38.92	38.9	-0.31	1940313.0	39.06	38.55	39.23	40.16	27.76	1.40775E8		5.48E9	0.51	0.2	1.89	
dtv	0.51	52.81	52.62	-0.27	4696337.0	53.05	52.2	53.08	53.14	34.84	7.67785E8	20.63	4.055E10			2.72	
dltr	0.39	69.61	69.46	-0.27	934829.0	69.97	69.2	69.88	70.54	40.6	1.2228E8		8.51E9			3.45	
