atvi	1.76	11.7	11.83	-0.21	4510000.0	11.9	11.55	11.91	12.65	10.4	1.14E9		1.339E10		0.17	0.44	
adbe	1.78	28.77	29.18	-0.52	5690000.0	29.18	28.34	29.29	35.99	25.45	4.9387E8		1.421E10			1.88	
akam	2.65	29.06	29.72	-0.79		29.72	28.92	29.85	54.65	28.69	1.8671E8	30.91	5.43E9			0.95	
alxn	-1.26	51.71	52.24	-0.66	1480000.0	52.25	51.38	52.37	52.66	24.73	1.8384E8		9.51E9			0.55	
altr	0.28	42.55	42.48	-0.12	4980000.0	43.05	42.2	42.67	49.59	24.48	3.2222E8	15.96	1.371E10	0.56	0.24	2.67	
amzn	0.63	211.53	212.53	-1.34	2872024.0	213.39	208.29	212.87	218.32	105.8	4.5204E8	91.57	9.562E10			2.31	
amgn	0.71	54.66	55.12	-0.39	6200000.0	55.26	54.31	55.05	61.53	50.26	9.2973E8	11.36	5.082E10			4.81	
apol	0.62	49.31	49.28	-0.31	1560000.0	50.0	49.09	49.62	53.61	33.75	1.3776E8					2.95	
aapl	2.43	373.8	365.43	8.88	2.023E7	374.65	365.28	364.92	374.65	235.56	9.24755E8	17.82				20.98	
amat	1.2	12.3	12.36	-0.15	1.9761426E7	12.53	12.23	12.45	16.93	10.27	1.32E9	10.34	1.621E10	2.6	0.32	1.19	
adsk	2.27	35.33	36.03	-0.82	3050000.0	36.04	34.99	36.15	46.15	24.77	2.3095E8	34.3	8.16E9			1.03	
adp	-1.45	52.34	52.74	-0.77	1940000.0	52.91	51.99	53.11	55.12	38.41	4.99705E8	21.36	2.615E10	2.71	1.44	2.45	
bidu	0.82	148.13	145.94	1.2	6550000.0	148.8	145.0	146.93	156.04	70.38	3.4881E8		5.167E10			1.82	
bbby	0.87	59.17	58.26	0.51	2887523.0	59.2	58.0	58.66	60.55	35.55	2.4926E8	18.04				3.28	
biib	-0.24	103.75	103.65	-0.25	1350000.0	103.99	102.36	104.0	109.63	51.74	2.4163E8		2.507E10			4.36	
bmc	1.77	51.72	52.5	-0.93	1510000.0	52.71	51.65	52.65	56.55	34.47	1.7593E8	20.69				2.5	
brcm	1.86	32.65	33.05	-0.62	6220000.0	33.23	32.225	33.27	47.39	29.9	4.826E8	16.41		1.1	0.36	1.98	
chrw	0.62	78.07	78.31	-0.49	854845.0	78.44	77.66	78.56	82.61	57.01	1.65564E8	32.26	1.293E10	1.48	1.16	2.42	
ca	0.77	21.81	21.86	-0.17	3650000.0	21.93	21.45	21.98	25.68	17.7	5.0738E8			0.91	0.2	1.61	
celg	2.52	59.14	60.38	-1.53	3800000.0	60.67	58.64	60.67	63.46	48.92	4.628E8	30.8	2.737E10			1.92	
cern	0.58	61.54	61.73	-0.36	575306.0	61.88	60.69	61.9	64.48	36.03	1.68212E8	41.86	1.035E10			1.47	
chkp	8.11	61.17	57.85	4.59	6740000.0	61.32	57.5	56.58	61.32	32.34	2.0841E8					2.24	
csco	0.99	15.44	15.49	-0.15	4.475E7	15.54	15.27	15.59	26.0	14.78	5.500185E9		8.49E10		0.06	1.27	
ctxs	1.69	75.18	75.99	-1.29	1350000.0	76.47	74.23	76.47	88.49	44.99	1.88E8		1.413E10			1.59	
ctsh	2.3	72.36	73.7	-1.7	1580000.0	73.71	71.98	74.06	83.48	52.48	3.0425E8	28.38	2.202E10			2.55	
cmcsa	0.81	23.93	24.07	-0.19	2.19E7	24.15	23.63	24.13	27.16	16.76	2.084368E9	18.13		1.86	0.45	1.32	
cost	0.95	79.11	79.53	-0.75	1480000.0	79.81	78.81		83.95	53.49	4.3781E8		3.464E10	1.2	0.96	3.2	
ctrp	1.02	43.61	43.92	-0.45	3725183.0	44.27	43.28	44.06	53.16	36.0						1.11	
dell	1.06	16.79	16.83	-0.18	1.9118061E7	16.99	16.67	16.97	17.22	11.34	1.89E9	10.05				1.67	
xray	1.53	38.66	39.09	-0.6	867372.0	39.35	38.34	39.26	40.16	27.76	1.40775E8		5.44E9	0.51	0.2	1.89	
dtv	0.91	51.675	51.78	-0.48	4160000.0	52.0	51.25	52.15	53.4	34.84	7.67785E8	20.19	3.968E10			2.72	
dltr	-1.86	67.55	67.97	-1.28	1140000.0	68.14	67.4	68.83	70.54	40.6	1.2228E8	19.58	8.26E9			3.45	
ebay	0.35	32.695	32.81	-0.12	1.021E7	33.24	32.35	32.81	35.35	19.92	1.297899E9	23.02	4.243E10			1.42	
erts	0.04	23.61	23.55	0.01	5600000.0	23.66	23.31	23.6	25.05	14.6	3.32448E8		7.85E9			-0.84	
expe	1.69	29.75	30.1	-0.51	4190000.0000000005	30.19	29.41	30.26	31.01	19.61	2.7338E8	20.38	8.130000000000001E9	0.93	0.28	1.46	
expd	1.38	48.77	49.15	-0.68	1250000.0	49.42	48.37	49.45	57.15	38.49	2.1237E8	28.19	1.036E10	1.01	0.5	1.73	
esrx	0.47	51.72	51.71	-0.24	4930000.0	52.05	51.34	51.96	60.89	41.55		22.29				2.32	
ffiv	1.86	111.82	113.44	-2.12	1880000.0	115.2	111.29	113.94	145.76	72.48	8.1111E7	45.64	9.07E9			2.46	
fast	1.98	33.62	34.13	-0.68	1588815.0	34.16	33.41	34.3	36.8	22.32	2.94861E8	31.42	9.92E9		0.13	1.06	
fslr	2.17	121.93	123.84	-2.71	750489.0	124.38	121.12	124.64	175.45	111.4	8.6161E7	17.39	1.051E10			7.01	
fisv	1.92	60.19	61.04	-1.18	995284.0	61.21	60.14	61.37	65.41	44.85	1.4361E8		8.64E9			3.24	
flex	0.16	6.15	6.09	0.01	4170000.0	6.17	5.98	6.14	8.5	4.86		8.2	4.66E9			0.75	
flir	0.48	28.78	28.69	-0.14	2040000.0	29.01	28.26	28.92	37.29	24.0	1.59683E8	19.06	4.6E9	0.83	0.24	1.51	
grmn	0.47	32.08	32.21	-0.15	717961.0	32.22	31.79	32.23	36.42	26.11	2.08077E8		6.22E9		1.6	3.27	
gild	0.46	40.81	40.89	-0.19	5110000.0	41.08	40.32	41.0	42.93	31.73	7.8705E8		3.2119999999999996E10			3.19	
goog	0.45	594.94	592.49	-2.68	4430000.0	602.05	592.0	597.62	642.96	447.65	2.52993E8		1.9172E11			27.73	
gmcr	1.22	88.96	89.4	-1.1	1410000.0	90.36	87.66	90.06	96.91	26.14		112.61	1.264E10			0.79	
hpq	-0.2	35.02	34.98	-0.07	1.518E7	35.1	34.8	35.09	49.39	33.95	2.074156E9		7.264E10	1.37	0.48	4.07	
hsic	1.81	71.81	72.59	-1.32	277596.0	72.88	71.47	73.13	74.98	50.96	9.2252E7	19.62	6.62E9			3.66	
ilmn	2.32	71.13	72.5	-1.69	1830000.0	72.67	70.21	72.82	79.4	41.15	1.2313E8		8.76E9			0.86	
infy	1.22	60.64	60.97	-0.75	1570000.0	61.01	60.06	61.39	77.92	56.73	5.7135E8	22.29	3.465E10			2.72	
intc	0.4	22.28	22.29	-0.09	4.472E7	22.43	22.08	22.37	23.96	17.6	5.3E9	10.22	1.1813E11		0.21	2.15	
intu	1.94	48.4	49.05	-0.95	2490000.0	49.2	48.15	49.35	56.46	36.33	3.04E8		1.471E10			2.05	
isrg	0.97	362.28	357.23	3.49	264171.0	362.99	353.39	358.79	384.49	246.05	3.929E7	36.45	1.423E10			9.94	
joyg	0.66	96.67	96.61	-0.64	1940000.0	96.73	94.1	97.31	103.44	53.13	1.0504E8	19.33	1.015E10	0.72	0.7	5.0	
klac	1.03	40.53	40.64	-0.42	2170000.0	40.87	39.92	40.95	51.83	27.75	1.67903E8	10.42	6.81E9	2.44	1.0	3.89	
lrcx	1.55	41.41	41.89	-0.65	2410000.0	42.08	40.78	42.06	59.1	35.39	1.2449E8	7.04	5.16E9			5.88	
linta	-4.14	16.44	17.03	-0.71	4790000.0	17.21	16.39	17.15	18.65	10.1	5.72144E8	16.44	9.88E9			1.0	
life	0.94	49.72	49.87	-0.47	1860000.0	50.09	48.93	50.19	57.25	41.1	1.7877E8	24.74	8.89E9			2.01	
lltc	1.35	30.07	30.33	-0.41	2870000.0	30.34	29.72	30.48	36.14	28.45	2.27734E8	12.74	6.85E9	3.15	0.96	2.36	
mrvl	1.61	14.63	14.79	-0.24	1.062E7	15.07	14.4	14.87	22.01	13.17	6.11318E8	11.61	8.94E9			1.26	
mat	1.54	26.87	27.28	-0.42	5450000.0	27.49	26.63	27.29	28.49	20.57	3.47588E8		9.34E9	3.37	0.92	1.94	
mxim	2.09	23.01	23.32	-0.49	2550000.0	23.51	22.92	23.5	28.44	15.67	2.9537E8	16.55	6.8E9	3.57	0.84	1.39	
mchp	1.14	31.97	32.06	-0.37	3160000.0	32.17	31.44	32.34	41.5	27.46	1.9048E8		6.09E9	4.28	1.38	2.15	
mu	2.43	7.23	7.36	-0.18	2.506E7	7.55	7.13	7.41	11.95	6.36	1.0E9		7.26E9			0.62	
msft	0.71	26.59	26.63	-0.19	4.391E7	26.9	26.26	26.78	29.46	23.32	8.432767E9		2.2423E11	2.39	0.64	2.52	
myl	1.87	23.13	23.54	-0.44	7890000.0	23.54	22.87	23.57	25.46	16.87	4.3925E8		1.016E10			0.73	
