atvi	1.85	11.92	12.1	-0.23	8039999.999999999	12.24	11.86	12.14	12.65	10.4	1.14E9		1.363E10		0.17	0.44	
adbe	3.81	28.5	29.46	-1.13	5981045.0	29.48	28.46	29.63	35.99	25.45	4.9387E8		1.408E10			1.88	
akam	3.94	29.48	30.33	-1.21		30.51	29.29	30.69	54.65	28.69	1.8671E8	31.36	5.5E9			0.95	
alxn	2.1	56.49	57.27	-1.21	1370000.0	57.48	55.8	57.7	59.07	26.53	1.8384E8		1.038E10			0.61	
altr	3.56	40.33	41.11	-1.49	7320000.0	41.11	39.81	41.82	49.59	24.48	3.24E8				0.08	2.74	
amzn	3.89	222.52	224.39	8.338	1.289E7	227.2	219.62	214.18	227.2	114.51						2.27	
amgn	1.65	53.8	54.5	-0.9	6420000.0	54.95	53.61	54.7	61.53	50.26	9.2973E8	11.19	5.002E10			4.81	
apol	2.49	52.52	53.29	-1.34	1886709.0	53.45	52.12	53.86	54.23	33.75	1.3776E8					2.95	
aapl	2.68	392.59	400.59	-10.82	2.334E7	402.64	392.15	403.41	404.5	235.56	9.2709E8	15.54				25.26	
amat	3.51	12.64	12.97	-0.46	2.0970232E7	12.99	12.6	13.1	16.93	10.27	1.32E9	10.62	1.666E10	2.44	0.32	1.19	
adsk	4.57	34.9	36.21	-1.67	3960000.0	36.33	34.84	36.57	46.15	26.63	2.3095E8	33.88	8.060000000000001E9			1.03	
adp	1.5	52.38	53.05	0.8	3693566.0	53.05	52.28	53.18	55.12	38.41	4.99705E8	21.38	2.617E10	2.71	1.44	2.45	
bidu	1.9	161.24	163.5	-3.12	9750000.0	165.89	159.5	164.36	165.96	76.0	2.70768E8					2.18	
bbby	2.82	57.84	59.26	-1.68	2558735.0	59.56	57.72	59.52	60.55	35.55	2.4926E8	17.63				3.28	
biib	3.04	101.81	104.21	-3.19	2500084.0	106.05	101.5	105.0	109.63	53.14	2.4163E8		2.46E10			4.41	
bmc	4.17	48.89	50.84	-2.13	3535212.0	50.95	48.53	51.02	56.55	34.47	1.7593E8					2.5	
brcm	3.04	37.04	37.71	1.16	1.371E7	37.73	36.75	38.2	47.39	29.9	4.826E8	20.81		0.94	0.36	1.78	
chrw	7.94	73.88	76.82	-6.37	3900000.0	77.0	73.29	80.25	82.61	61.05	1.65564E8	30.53	1.223E10	1.45	1.16	2.5	
ca	2.24	22.22	22.58	-0.51	6179888.0	22.58	22.15	22.73	25.68	17.7	5.047E8			0.88	0.2	1.66	
celg	-0.85	59.48	59.68	-0.51	3840000.0	59.99	58.67	59.99	63.46	48.92	4.628E8	30.98	2.753E10			1.92	
cern	1.9	61.85	62.75	1.2	2133255.0	62.95	61.45	63.05	65.24	36.22	1.68212E8	42.07				1.47	
chkp	1.45	57.86	57.96	-0.85	4710000.0	58.53	57.68	58.71	61.46	33.15						2.35	
csco	3.68	15.69	15.92	0.6	7.991E7	16.01	15.58	16.29	26.0	14.78	5.500185E9		8.63E10		0.06	1.27	
ctxs	4.79	70.94	73.83	3.57	3177571.0	73.95	70.75	74.51	88.49	47.16	1.88E8					1.59	
ctsh	5.21	69.88	73.1	-3.84	3461999.0	73.18	69.22	73.72	83.48	53.16	3.0425E8	27.4	2.126E10			2.55	
cmcsa	2.3	24.66	25.11	0.58	1.7497313E7	25.13	24.56	25.24	27.16	16.76	2.084368E9	18.68		1.78	0.45	1.32	
cost	2.68	78.39	80.06	-2.16	2242789.0	80.29	78.33	80.55	83.95	54.05	4.3781E8	24.5	3.432E10	1.19	0.96	3.2	
ctrp	1.45	46.07	46.4	-0.68	1040000.0	46.6	45.58	46.75	53.16	36.64	1.43564E8					1.11	
dell	3.91	16.445	16.9	-0.67	2.364E7	16.96	16.41		17.6	11.34	1.89E9	9.85				1.67	
xray	3.51	37.43	38.46	-1.36	1950128.0	38.52	37.32	38.79	40.16	27.76	1.40775E8		5.27E9	0.52	0.2	1.89	
dtv	1.19	51.44	51.76	-0.62	5180000.0	52.01	51.36	52.06	53.4	36.23	7.67785E8	20.09	3.949E10			2.72	
dltr	0.4	66.91	67.79	-0.27	882740.0	67.81	66.71	67.18	70.54	40.6	1.2228E8		8.18E9			3.45	
ebay	-3.08	33.36	34.17	-1.06	1.1646265E7	34.19	33.31	34.42	35.35	20.53	1.29E9	25.08				1.32	
erts	3.53	22.97	24.37	-0.84	1.517E7	24.37	22.86	23.81	25.05	14.67	3.32448E8					-0.48	
expe	2.71	29.76	30.67	-0.83	3600000.0	30.93	29.74	30.59	31.01	19.61	2.7338E8	20.38	8.140000000000001E9	0.92	0.28	1.46	
expd	4.23	47.6	49.25	-2.1	2029999.9999999998	49.26	47.25	49.7	57.15	39.21	2.1237E8	27.51	1.011E10	1.01	0.5	1.73	
esrx	-2.99	54.5	55.77	-1.68	1.221E7	55.95	53.64	56.18	60.89	41.67						2.45	
ffiv	4.44	94.9	98.0	-4.41	3290000.0	98.0	94.62	99.31	145.76	80.0	8.1111E7					2.72	
fast	1.66	33.27	33.68	-0.56	3070000.0	33.78	32.87	33.83	36.8	22.32	2.9512E8	31.09	9.82E9		0.13	1.06	
fslr	3.05	116.6	119.68	-3.67	972318.0	119.98	116.34	120.27	175.45	111.4	8.6161E7	16.63	1.005E10			7.01	
fisv	0.1	61.45	62.37	0.06	1376366.0	63.36	61.36	61.51	65.41	47.38	1.4361E8		8.82E9			3.03	
flex	-2.53	6.55	6.69	-0.17	6246787.0	6.74	6.52	6.72	8.5	4.86	7.4E8					0.79	
flir	-1.67	27.68	27.94	-0.47	2080000.0	28.1	27.53	28.15	37.29	24.0	1.59683E8	20.97	4.42E9	0.85	0.24	1.32	
grmn	2.16	32.15	32.68	-0.71	1055046.0	32.7	31.85	32.86	36.42	26.11	2.08077E8		6.24E9		1.6	3.27	
gild	1.92	42.97	41.86	0.81	1.236E7	43.26	41.73	42.16	43.49	31.76	7.87054E8					3.33	
goog	2.46	607.22	617.18	-15.3	3899771.0	620.95	604.75	622.52	642.96	447.65	2.52993E8		1.9568E11			27.73	
gmcr	4.29	88.11	92.45	-3.95	4077302.0	92.91	87.66	92.06	96.91	26.14		111.53	1.251E10			0.79	
hpq	-1.79	36.8	36.93	-0.67	1.883E7	37.21	36.45	37.47	49.39	33.95	2.074156E9		7.633E10	1.3	0.48	4.07	
hsic	2.46	67.51	68.88	-1.7	619375.0	68.94	67.38	69.21	74.98	50.97	9.2252E7	18.5	6.23E9			3.66	
ilmn	17.69	57.33	63.25	12.32	1.076E7	63.5	57.0	69.65	79.4	41.15	1.2313E8	65.9	7.06E9			0.87	
infy	1.85	61.99	62.83	-1.17	2759677.0	63.1	61.69	63.16	77.92	56.73	5.7135E8	22.79	3.542E10			2.72	
