atvi	0.25	12.07	11.96	0.03	8712599.0	12.12	11.85	12.04	12.65	10.4	1.14E9		1.381E10	1.37	0.17	0.44	
adbe	1.65	31.54	31.8	-0.53	4807503.0	32.0	31.12	32.07	35.99	25.45	4.9387E8		1.558E10			1.88	
akam	0.38	31.66	31.36	0.12	3700000.0	31.91	31.19	31.54	54.65	28.69	1.8671E8	33.68	5.91E9			0.95	
alxn	3.8	50.3	48.23	1.84	2080000.0	50.35	48.13	48.46	52.5	24.73	1.8384E8		9.25E9			0.55	
altr	-2.66	46.84	47.63	-1.28	4295132.0	47.73	46.5	48.12	49.59	24.48	3.2222E8	17.54	1.509E10	0.5	0.24	2.67	
amzn	0.71	218.28	214.3	1.54	3690000.0	218.32	213.25	216.74	217.8	105.8	4.5204E8	94.49	9.867E10			2.31	
amgn	0.47	57.64	57.76	-0.27	4000000.0	58.3	57.36	57.91	61.53	50.26	9.2973E8	11.98	5.359E10			4.81	
apol	-0.02	48.88	48.37	-0.01	2009999.9999999998	49.04	47.83	48.89	53.61	33.75	1.3776E8		6.73E9			2.95	
aapl	0.7	359.71	353.34	2.51	1.738E7	360.0	352.2	357.2	364.9	235.56	9.24755E8	17.15				20.98	
amat	2.49	13.1	13.22	-0.34		13.31	13.0	13.44	16.93	10.27	1.32E9	11.01	1.727E10	2.38	0.32	1.19	
adsk	0.67	40.12	39.9	-0.27	2227543.0	40.24	39.73	40.39	46.15	24.21	2.3095E8	38.95	9.27E9			1.03	
adp	0.95	54.5	54.45	-0.52	2730000.0	54.9	53.77	55.02	55.12	38.41	4.99705E8	22.24	2.723E10	2.62	1.44	2.45	
bidu	0.52	147.78	142.82	0.77	7734975.0	147.8	140.62	147.01	156.04	70.08	3.4881E8		5.155E10			1.82	
bbby	0.28	60.14	59.64	-0.17	1587312.0	60.16	59.35	60.31	60.55	35.55	2.4926E8	18.34				3.28	
biib	0.82	107.39	107.04	0.87	1710000.0	107.56	105.82	106.52	109.63	49.85	2.4163E8		2.595E10			4.36	
bmc	0.58	56.17	55.95	-0.33	1290219.0	56.23	55.45	56.5	56.55	34.47	1.7593E8	22.47				2.5	
brcm	-1.17	34.62	34.59	-0.41	5010000.0	34.75	34.19	35.03	47.39	29.9	4.826E8	17.4	1.856E10	1.03	0.36	1.98	
chrw	0.76	81.48	81.07	-0.62	821254.0	81.83	81.01	82.1	82.61	56.31	1.65564E8	33.67	1.349E10	1.41	1.16	2.42	
ca	1.02	23.18	23.11	-0.24	4250000.0	23.44	22.93	23.42	25.68	17.7	5.0738E8			0.85	0.2	1.61	
celg	0.5	61.99	61.49	0.31	2722295.0	62.49	61.29	61.68	63.46	48.92	4.628E8	32.29	2.869E10			1.92	
cern	0.36	64.06	63.72	-0.23	715106.0	64.48	63.31	64.29	64.48	36.03	1.68212E8	43.58				1.47	
chkp	0.62	58.44	57.82	0.36	1530000.0	58.57	57.69	58.08	58.57	30.04	2.0841E8					2.23	
csco	1.01	15.74	15.76	-0.16	4.976E7	15.9	15.56	15.9	26.0	14.78	5.500185E9		8.657E10		0.06	1.27	
ctxs	0.35	82.98	81.75	0.29	871494.0	82.98	81.27	82.69	88.49	44.25	1.88E8		1.56E10			1.59	
ctsh	1.6	76.38	76.87	-1.24	2164968.0	77.61	75.53	77.62	83.48	52.1	3.0425E8	29.95	2.324E10			2.55	
cmcsa	0.27	25.51	25.34	-0.07	2.246E7	25.615	25.16	25.58	27.16	16.76	2.084368E9	19.33		1.76	0.45	1.32	
