atvi	0.59	11.91	11.87	0.07	5550000.0	11.98	11.8	11.84	12.65	10.4	1.14E9		1.363E10	1.39	0.17	0.44	
adbe	0.2	29.29	29.43	-0.06	5125758.0	29.57	29.02	29.35	35.99	25.45	4.9387E8		1.447E10			1.88	
akam	0.78	29.85	29.92	0.23	3500111.0	30.09	29.46	29.62	54.65	28.69	1.8671E8	31.76	5.57E9			0.95	
alxn	2.15	52.37	51.43	1.1	1730000.0	52.47	51.15	51.27	52.66	24.73	1.8384E8		9.63E9			0.55	
altr	0.21	42.67	42.71	0.09	4520000.0	42.85	41.91	42.58	49.59	24.48	3.2222E8	15.98	1.375E10	0.56	0.24	2.67	
amzn	1.18	212.87	213.08	2.49	4026186.0	214.53	209.29	210.38	218.32	105.8	4.5204E8	92.15	9.623E10			2.31	
amgn	1.13	55.05	55.37	-0.63	9130000.0	55.42	54.74	55.68	61.53	50.26	9.2973E8	11.44	5.118E10			4.81	
apol	0.98	49.62	49.43	0.48	2181148.0	49.73	49.01	49.14	53.61	33.75	1.3776E8					2.95	
aapl	2.0	364.92	361.17	7.15	1.701E7	365.0	359.17	357.77	364.9	235.56	9.24755E8	17.39				20.98	
amat	1.47	12.45	12.26	0.18	1.9965157E7	12.49	12.18	12.27	16.93	10.27	1.32E9	10.46	1.641E10	2.61	0.32	1.19	
adsk	-0.55	36.15	36.53	-0.2	2619103.0	36.8	35.82	36.35	46.15	24.77	2.3095E8	35.1	8.35E9			1.03	
adp	0.34	53.11	53.38	-0.18	2630000.0	53.59	52.72	53.29	55.12	38.41	4.99705E8	21.68	2.654E10	2.7	1.44	2.45	
bidu	4.34	146.93	145.15	6.11	8301821.0	147.24	143.67	140.82	156.04	70.38	3.4881E8		5.125E10			1.82	
bbby	0.26	58.66	59.04	-0.15		59.23	58.06	58.81	60.55	35.55	2.4926E8	17.88				3.28	
biib	0.78	104.0	102.72	0.81	1576567.0	104.69	102.55	103.19	109.63	51.74	2.4163E8	23.88	2.513E10			4.36	
bmc	0.06	52.65	52.83	0.03	1451078.0	53.0	52.36	52.62	56.55	34.47	1.7593E8	21.06	9.26E9			2.5	
brcm	1.19	33.27	33.09	0.39	6572481.0	33.43	32.64	32.88	47.39	29.9	4.826E8	16.72		1.09	0.36	1.98	
chrw	0.46	78.56	79.06	-0.36	989441.0	79.16	77.78	78.92	82.61	57.01	1.65564E8	32.46	1.301E10	1.47	1.16	2.42	
ca	0.59	21.98	22.17	-0.13	6172655.0	22.22	21.73	22.11	25.68	17.7	5.0738E8			0.9	0.2	1.61	
celg	0.15	60.67	60.77	0.09	1700000.0	61.01	60.25	60.58	63.46	48.92	4.628E8	31.6	2.808E10			1.92	
cern	0.16	61.9	62.26	0.1	754056.0	62.9	61.56	61.8	64.48	36.03	1.68212E8	42.11	1.041E10			1.47	
chkp	0.02	56.58	56.71	-0.01	2840000.0	56.98	55.27	56.59	58.57	32.34	2.0841E8		1.179E10			2.23	
csco	1.04	15.59	15.52	0.16	5.4238076E7	15.7	15.45	15.43	26.0	14.78	5.500185E9		8.575E10		0.06	1.27	
ctxs	2.78	76.47	74.92	2.07	2027685.0	76.64	74.27	74.4	88.49	44.99	1.88E8		1.438E10			1.59	
ctsh	1.48	74.06	73.56	1.08	2250000.0	74.16	73.11	72.98	83.48	52.48	3.0425E8	29.04	2.253E10			2.55	
cmcsa	1.21	24.13	24.39	-0.3	2.5171246E7	24.39	23.93		27.16	16.76	2.084368E9	18.28		1.84	0.45	1.32	
cost	0.58	79.86	80.36	-0.47	2150000.0	80.57	79.4	80.33	83.95	53.49	4.3781E8	24.96	3.497E10	1.2	0.96	3.2	
ctrp	0.99	44.06	44.6	-0.44	1550000.0	45.27	43.62	44.5	53.16	36.0						1.11	
dell	1.68	16.97	16.7	0.28	1.8970758E7	16.99	16.66	16.69	17.22	11.34	1.89E9	10.16				1.67	
xray	0.28	39.26	39.26	0.11	978278.0	39.47	38.99	39.15	40.16	27.76	1.40775E8		5.53E9	0.51	0.2	1.89	
dtv	0.02	52.15	52.2	0.01	5020000.0	52.36	51.78	52.14	53.4	34.84	7.67785E8	20.37	4.004E10			2.72	
dltr	0.13	68.83	69.02	-0.09	812840.0	69.72	68.2	68.92	70.54	40.6	1.2228E8		8.42E9			3.45	
ebay	1.93	32.81	32.52	0.62	1.586402E7	33.03	32.33	32.19	35.35	19.92	1.297899E9	23.11	4.258E10			1.42	
erts	0.38	23.6	23.63	0.09	1.0578874E7	23.77	23.42	23.51	25.05	14.6	3.32448E8		7.85E9			-0.84	
expe	0.17	30.26	30.33	0.05	3568970.0	30.69	29.92	30.21	31.01	19.61	2.7338E8	20.73	8.27E9	0.93	0.28	1.46	
expd	0.88	49.45	49.99	-0.44	1493635.0	50.05	48.9	49.89	57.15	38.49	2.1237E8	28.58	1.05E10	1.0	0.5	1.73	
esrx	0.97	51.96	52.49	-0.51	7040000.0	52.78	51.59	52.47	60.89	41.55		22.4				2.32	
ffiv	2.69	113.94	112.41	2.98	1794308.0	113.99	110.66	110.96	145.76	72.48	8.1111E7	46.51	9.24E9			2.46	
fast	0.18	34.3	34.36	0.06	1410000.0	34.56	34.02	34.24	36.8	22.32	2.94861E8			1.52	0.13	1.06	
fslr	1.18	124.64	123.06	1.45	1130000.0	125.06	122.35	123.19	175.45	111.4	8.6161E7	17.78	1.074E10			7.01	
fisv	-1.0	61.37	62.91	-0.62	916902.0	62.91	61.27	61.99	65.41	44.85	1.4361E8		8.81E9			3.24	
flex	2.07	6.14	6.28	-0.13	4650000.0	6.35	6.12	6.27	8.5	4.86		8.19	4.65E9			0.75	
flir	9.93	28.92	27.9	-3.19	7160000.0	28.99	27.9	32.11	37.29	24.0	1.59683E8	19.15	4.62E9	0.75	0.24	1.51	
grmn	0.68	32.23	32.38	-0.22	878761.0	32.42	32.08	32.45	36.42	26.11	2.08077E8		6.25E9		1.6	3.27	
gild	0.65	41.0	41.27	-0.27	5962970.0	41.36	40.71	41.27	42.93	31.73	7.8705E8		3.2270000000000004E10			3.19	
goog	12.98	597.62	597.5	68.68	1.364E7	600.25	588.16	528.94	642.96	447.65	2.52993E8		1.9258E11			27.73	
gmcr	1.98	90.06	88.56	1.75	1270000.0	90.09	87.31	88.31	96.91	26.14		114.0	1.279E10			0.79	
hpq	-0.11	35.09	35.28	-0.04	1.508E7	35.39	34.97	35.13	49.39	33.95	2.074156E9	8.62	7.278E10	1.37	0.48	4.07	
hsic	0.22	73.13	73.04	0.16	295007.0	73.13	72.46	72.97	74.98	50.96	9.2252E7	20.04	6.75E9			3.66	
ilmn	1.17	72.82	73.69	-0.86	998110.0	74.17	72.43	73.68	79.4	41.15	1.2313E8		8.97E9			0.86	
infy	0.38	61.39	61.6	0.23	1301829.0	62.2	61.02	61.16	77.92	56.73	5.7135E8	22.57	3.508E10	1.09		2.72	
intc	0.45	22.37	22.27	0.1	4.946E7	22.56	22.2	22.27	23.96	17.6	5.3E9		1.1861E11		0.21	2.15	
intu	0.33	49.35	49.44	0.16	2299274.0	49.54	48.59	49.19	56.46	36.33	3.04E8		1.5E10			2.05	
isrg	0.8	358.79	357.24	2.83	246869.0	360.94	356.2	355.96	384.49	246.05	3.929E7	36.1	1.41E10			9.94	
joyg	1.99	97.31	95.82	1.9	2780000.0	97.42	93.68	95.41	103.44	53.13	1.0504E8	19.46	1.022E10	0.73	0.7	5.0	
klac	0.49	40.95	41.34	0.2	2432515.0	41.35	40.29	40.75	51.83	27.75	1.67903E8	10.53	6.88E9	2.45	1.0	3.89	
lrcx	0.5	42.06	41.96	0.21	1670000.0	42.16	41.35	41.85	59.1	35.39	1.2449E8	7.16	5.24E9			5.88	
linta	0.46	17.15	17.28	-0.08	3019410.0	17.37	17.02	17.23	18.65	10.1	5.72144E8	17.15	1.031E10			1.0	
life	0.22	50.19	49.96	0.11	1371172.0	50.29	49.78	50.08	57.25	41.1	1.7877E8	24.97	8.97E9			2.01	
lltc	0.56	30.48	30.47	0.17	2560000.0	30.59	30.08	30.31	36.14	28.45	2.27734E8	12.92	6.94E9	3.17	0.96	2.36	
mrvl	1.29	14.87	14.76	0.19	9380000.0	14.93	14.54	14.68	22.01	13.17	6.11318E8	11.8	9.09E9			1.26	
mat	1.87	27.29	28.1	0.5	8690000.0	28.49	27.06	26.79	28.49	20.57	3.47588E8		9.49E9	3.43	0.92	1.85	
mxim	0.47	23.5	23.63	-0.11	2130000.0	23.71	23.36	23.61	28.44	15.67	2.9537E8	16.91	6.94E9	3.56	0.84	1.39	
mchp	1.03	32.34	32.2	0.33	2790000.0	32.41	31.73	32.01	41.5	27.46	1.9048E8		6.16E9	4.32	1.38	2.15	
mu	1.65	7.41	7.37	0.12	2.356E7	7.45	7.26	7.29	11.95	6.36	1.0E9					0.62	
msft	1.17	26.78	26.47	0.31	4.8496925E7	26.93	26.47	26.47	29.46	23.32	8.432767E9		2.2583E11	2.42	0.64	2.52	
myl	1.22	23.57	23.91	-0.29	6340000.0	23.95	23.47	23.86	25.46	16.87	4.3925E8		1.035E10			0.73	
ntap	2.08	50.66	49.9	1.03	5369406.0	50.78	49.84	49.63	61.02	37.04	3.7111E8	29.63	1.88E10			1.71	
nflx	0.11	286.93	287.96	0.31	4050000.0	289.75	281.62	286.62	304.79	95.33		82.45				3.48	
nwsa	1.33	15.64	15.36	0.205		15.8	14.89	15.44	18.35	11.91	2.63E9	13.96	4.108E10	0.97	0.15	1.11	
nihd	0.5	41.64	42.21	-0.21	1149474.0	42.29	41.42	41.85	46.32	34.94	1.70197E8		7.09E9			2.25	
nvda	0.14	14.1	14.16	0.02	2.064E7	14.25	13.81	14.08	26.17	8.65	6.0029E8		8.460000000000001E9			0.41	
orly	0.94	63.09	63.82	-0.6	1180000.0	64.0	62.63	63.69	66.52	45.74	1.3787E8		8.7E9			2.98	
orcl	0.12	32.09	32.15	0.04	2.513E7	32.26	31.84	32.05	36.5	21.66	5.07E9	19.22	1.6255E11	0.75	0.24	1.67	
pcar	0.37	49.28	49.31	0.18	2520000.0	49.56	48.85	49.1	58.75	39.77	3.6547E8	30.99	1.801E10		0.18	1.59	
payx	1.44	30.07	30.59	-0.44	2892218.0	30.6	29.92	30.51	33.91	24.65	3.6185E8	21.18		4.06	1.24	1.42	
pcln	0.53	522.5	522.28	2.78	705875.0	526.85	515.8	519.72	561.88	212.35	4.965E7		2.594E10			11.38	
qgen	0.16	18.28	18.2	0.03	1580000.0	18.31	18.07	18.25	22.2	16.86	2.3283E8	31.52				0.58	
qcom	0.07	54.96	55.05	0.04	1.754E7	55.5	54.64	54.92	59.84	35.74	1.67E9	23.9	9.176E10	1.57	0.86	2.3	
rimm	0.92	27.52	27.55	0.25	1.132E7	27.77	27.21	27.27	70.54	25.82		4.37				6.3	
rost	0.13	77.67	77.88	-0.1	1120000.0	78.01	76.92	77.77	83.11	48.71	1.1696E8	15.71	9.08E9	1.13	0.88	4.95	
sndk	1.12	41.62	41.5	0.46	5060000.0	41.76	40.84	41.16	53.6	33.03	2.38372E8	7.78	9.92E9			5.35	
stx	0.78	16.81	16.88	0.13	5881950.0	17.03	16.59	16.68	18.35	9.84	4.30085E8	10.57	7.23E9	4.32	0.18	1.58	
shld	0.12	74.23	74.32	0.09	299739.0	74.96	73.2	74.14	94.79	60.12	1.07706E8		7.99E9			-0.48	
sial	0.29	73.22	73.32	0.21	658898.0	73.38	72.58	73.01	76.16	51.44	1.21827E8	22.32	8.92E9	0.99	0.72	3.28	
spls	0.0	15.2	15.24	0.0	1.231E7	15.33	14.97	15.2	23.75	14.75	7.13154E8		1.084E10	2.63	0.4	1.24	
sbux	1.71	39.8	39.15	0.67	6610000.0	39.8	39.08	39.13	41.11	22.5	7.496E8	27.83	2.983408E10	1.33	0.52	1.43	
srcl	1.12	90.91	90.17	1.01	366118.0	90.93	89.77	89.9	95.71	61.02	8.585E7	36.81	7.8E9			2.47	
symc	0.0	18.97	19.03	0.0	7980000.0	19.11	18.87	18.97	20.5	12.04	7.55541E8	24.96	1.433E10			0.76	
teva	-0.95	47.97	48.3	-0.46	4092125.0	48.67	47.71	48.43	57.08	44.86		12.9				3.72	
