atvi	1.36	11.96	11.81	0.16	6030000.0	11.97	11.75	11.8	12.65	10.4	1.14E9		1.368E10	1.4	0.17	0.44	
adbe	0.41	31.65	31.52	0.13	2714849.0	31.79	31.45	31.52	35.99	25.45	4.9387E8		1.563E10			1.88	
akam	0.8	31.43	31.07	0.25	3440000.0	31.84	31.05	31.18	54.65	28.69	1.8671E8	33.44	5.87E9			0.95	
alxn	0.31	47.81	47.94	-0.15	765863.0	48.1	47.62	47.96	52.5	24.65	1.8384E8		8.79E9			0.55	
altr	0.08	47.08	47.11	-0.04	2585440.0	47.27	46.55	47.12	49.59	24.48	3.2222E8	17.63	1.517E10	0.51	0.24	2.67	
amzn	0.47	214.19	212.12	1.0	2580000.0	214.4	211.01	213.19	214.45	105.8	4.5204E8	92.72	9.682E10			2.31	
amgn	-0.38	57.7	57.99	-0.22	5050000.0	58.14	57.53	57.92	61.53	50.26	9.2973E8	12.0	5.365E10			4.81	
apol	0.94	47.47	47.1	0.44	2440000.0	47.63	46.68	47.03	53.61	33.75	1.3776E8					2.95	
aapl	0.67	351.76	348.95	2.33	1.578E7	354.1	346.71	349.43	364.9	235.56	9.24755E8	16.77				20.98	
amat	0.38	13.04	13.05	-0.05	1.363E7	13.08	12.83	13.09	16.93	10.27	1.32E9	10.96	1.719E10	2.44	0.32	1.19	
adsk	1.29	39.37	38.92	0.5	2029999.9999999998	39.43	38.69	38.87	46.15	23.81	2.3095E8	38.22	9.09E9			1.03	
adp	0.61	54.0	53.69	0.33	2049999.9999999998	54.28	53.57		55.12	38.41	4.99705E8	22.04		2.68	0.36	2.45	
bidu	0.02	145.84	144.49	-0.03	6970000.0	146.68	143.0	145.87	156.04	66.85	3.4881E8		5.087E10			1.82	
bbby	0.34	59.1	59.24	-0.2	2380000.0	59.49	58.93	59.3	59.53	35.55	2.49128E8	18.02				3.28	
biib	0.02	107.89	106.73	-0.02		108.1	106.73	107.91	109.63	48.09	2.4163E8		2.607E10			4.36	
bmc	0.25	55.31	55.42	-0.14	2034274.0	55.62	54.81	55.45	56.16	34.47	1.7593E8	22.12				2.5	
brcm	0.64	34.05	34.2	-0.22	4337091.0	34.3	33.73	34.27	47.39	29.9	4.826E8	17.11		1.05	0.36	1.98	
chrw	0.86	81.16	80.5	0.69	858259.0	81.45	80.37	80.47	82.05	55.09	1.65564E8	33.54	1.344E10	1.44	1.16	2.42	
ca	1.18	23.16	22.91	0.27	2740000.0	23.22	22.84	22.89	25.68	17.7	5.0738E8			0.87	0.2	1.61	
celg	0.36	60.53	60.35	0.22	2060000.0	60.96	60.17	60.31	63.46	48.02	4.628E8	31.53	2.801E10			1.92	
cern	1.05	63.66	63.02	0.66	1045913.0	64.1	63.02	63.0	64.1	36.03	1.68212E8	43.31				1.47	
chkp	0.36	57.86	57.51	0.21	1530000.0	58.06	57.51	57.65	58.06	29.02	2.0841E8					2.23	
csco	0.7	15.56	15.62	-0.11	4.2432772E7	15.68	15.45	15.67	26.0	14.78	5.500185E9		8.558E10		0.06	1.27	
ctxs	1.43	82.22	81.09	1.16	1670000.0	82.71	80.4	81.06	88.49	42.59	1.88E8		1.546E10			1.59	
ctsh	0.44	76.0	75.6	0.33	1843768.0	76.11	75.54	75.67	83.48	48.98	3.0425E8	29.8	2.312E10			2.55	
cmcsa	1.85	25.49	26.0	-0.48	1.717E7	26.05	25.43	25.97	27.16	16.76	2.084368E9	19.31		1.73	0.45	1.32	
cost	1.66	82.64	81.37	1.35	2110000.0	82.94	81.37	81.29	83.95	53.41	4.3781E8	25.82	3.618E10	1.18	0.96	3.2	
ctrp	1.06	43.7	44.0	-0.47	1489477.0	44.4	43.34	44.17	53.16	31.35						1.11	
dell	0.41	16.91	16.97	-0.07	1.5318547E7	16.98	16.59	16.98	17.15	11.34	1.89E9	10.13				1.67	
xray	0.75	38.85	38.54	0.29	2130000.0	39.02	38.4	38.56	40.16	27.76	1.40775E8		5.47E9	0.52	0.2	1.89	
dtv	0.17	51.92	52.05	-0.09	4820000.0	52.23	51.69	52.01	52.39	33.7	7.67785E8	20.28	3.986E10			2.72	
dltr	0.48	69.55	69.29	0.33	784260.0	69.86	68.95	69.22	69.86	40.6	1.2228E8		8.5E9			3.45	
ebay	0.86	32.92	32.64	0.28	9660000.0	33.1	32.35	32.64	35.35	19.16	1.297899E9	23.18	4.273E10			1.42	
erts	0.12	24.35	24.33	0.03	4090000.0	24.55	24.22	24.32	24.84	14.32	3.32448E8		8.1E9			-0.84	
expe	0.17	29.88	29.93	-0.05	3160000.0	30.0	29.55	29.93	30.0	18.35	2.7338E8	20.47	8.17E9	0.94	0.28	1.46	
expd	0.36	52.46	52.29	0.19	1104923.0	52.85	52.04	52.27	57.15	33.65	2.1237E8	30.32	1.114E10	0.96	0.5	1.73	
esrx	0.91	54.15	53.66	0.49	6240000.0	54.5	52.96	53.66	60.89	41.55		23.34				2.32	
ffiv	2.04	115.82	113.29	2.31	2710000.0	116.75	113.29	113.51	145.76	69.26	8.1111E7	47.27	9.39E9			2.46	
fast	0.33	36.47	36.6	-0.12	2620000.0	36.73	36.35	36.59	36.73	22.32	2.94861E8	37.21	1.075E10		0.13	0.98	
fslr	0.42	131.53	132.0	-0.56	1283508.0	133.2	130.68	132.09	175.45	111.4	8.6161E7	18.76	1.133E10			7.01	
fisv	1.12	64.75	63.94	0.72	866181.0	64.99	63.8	64.03	64.99	44.85	1.4361E8		9.3E9			3.24	
flex	1.22	6.47	6.6	-0.08	4650000.0	6.6	6.4	6.55	8.5	4.86		8.63	4.9E9			0.75	
flir	0.12	34.0	33.9	-0.04	947942.0	34.13	33.78	34.04	37.29	24.0	1.59683E8	22.52	5.43E9	0.71	0.24	1.51	
