0,entity,Domain,Conditions,Humidity,day
14,2,Austin,Rain,93,1
14,5,Austin,Cloudy,90,1
14,10,Austin,Thunderstorm,92,1
14,13,Austin,Rain,96,1
14,25,Austin,Cloudy,82,1
14,31,Austin,Cloudy,85,1
14,35,Austin,Mostly Cloudy,89,1
14,38,Austin,Cloudy,86,1
14,39,Austin,Cloudy,86,1
14,43,Austin,Drizzle,93,1
14,50,Austin,Cloudy,89,1
14,60,Austin,Overcast,85,1
14,91,Austin,Partly Cloudy,64,1
14,104,Austin,Mostly Cloudy,73,1
14,112,Austin,Partly Cloudy,60,1
14,130,Austin,Cloudy,88,1
14,132,Austin,Cloudy,88,1
14,145,Austin,Cloudy,85,1
14,149,Austin,Showers,93,1
14,154,Austin,Drizzle,93,1
14,156,Austin,Rain,100,1
14,167,Austin,Rain,100,1
14,174,Austin,Fog;Mist,93,1
14,205,Austin,Cloudy,93,1
14,209,Austin,Drizzle,97,1
14,251,Austin,Fog;Mist,86,1
14,254,Austin,Fog;Mist,86,1
14,257,Austin,Overcast with Haze,80,1
14,259,Austin,Cloudy,77,1
14,273,Austin,Cloudy,90,1
14,275,Austin,Rain,89,1
14,280,Austin,Showers,96,1
14,302,Austin,Overcast,80,1
14,314,Austin,Light Rain Fog;Mist,93,1
14,315,Austin,Light Rain Fog;Mist,90,1
14,324,Baltimore,Mostly Cloudy,41,1
14,342,Baltimore,Clear,52,1
14,376,Baltimore,Fair,43,1
14,382,Baltimore,A Few Clouds,57,1
14,398,Baltimore,Overcast,40,1
14,407,Baltimore,Overcast,34,1
14,408,Baltimore,Mostly Cloudy,35,1
14,428,Baltimore,Snow,77,1
14,441,Baltimore,Light Snow,68,1
14,462,Baltimore,Fair,34,1
14,467,Baltimore,Fair,28,1
14,483,Baltimore,Clear,61,1
14,496,Baltimore,Mostly Cloudy,65,1
14,498,Baltimore,Partly Cloudy,60,1
14,517,Baltimore,Mostly Clear,55,1
14,528,Baltimore,Some Clouds,81,1
14,535,Baltimore,Cloudy,81,1
14,552,Baltimore,Mostly Cloudy,61,1
14,565,Baltimore,Overcast,75,1
14,600,Baltimore,Cloudy,86,1
14,611,Baltimore,Light Snow,79,1
14,625,Baltimore,Fog;Mist,85,1
14,646,Boston,Clear,42,1
14,649,Boston,Sunny,38,1
14,655,Boston,Mostly Sunny,26,1
14,660,Boston,Partly Cloudy,32,1
14,669,Boston,Cloudy,40,1
14,671,Boston,Cloudy,44,1
14,673,Boston,Some Clouds,44,1
14,676,Boston,Clear,48,1
14,684,Boston,Partly Sunny,36,1
14,692,Boston,Mostly Clear,29,1
14,731,Boston,Clear,30,1
14,734,Boston,Clear,36,1
14,746,Boston,Partly Sunny,40,1
14,756,Boston,Cloudy,38,1
14,768,Boston,Cloudy,44,1
14,774,Boston,Partly Sunny,38,1
14,776,Boston,Partly Sunny,35,1
14,789,Boston,Cloudy,58,1
14,791,Boston,Cloudy,56,1
14,798,Boston,Clear,63,1
