0,entity,Domain,Conditions,Humidity,day
5,2,Austin,Rain,93,1
5,5,Austin,Rain,93,1
5,10,Austin,Rain,95,1
5,13,Austin,Cloudy,82,1
5,25,Austin,Cloudy,81,1
5,31,Austin,Cloudy,84,1
5,35,Austin,Cloudy,86,1
5,38,Austin,Cloudy,85,1
5,39,Austin,Cloudy,85,1
5,43,Austin,Showers,93,1
5,50,Austin,Fog,88,1
5,60,Austin,Overcast,85,1
5,91,Austin,Partly Cloudy,64,1
5,104,Austin,Partly Sunny,80,1
5,112,Austin,Partly Sunny,55,1
5,130,Austin,Cloudy,88,1
5,132,Austin,Cloudy,88,1
5,145,Austin,Cloudy,81,1
5,149,Austin,Rain,96,1
5,154,Austin,Showers,92,1
5,156,Austin,Rain,93,1
5,167,Austin,Fog,100,1
5,174,Austin,Fog;Mist,93,1
5,205,Austin,Showers,96,1
5,209,Austin,Rain,100,1
5,251,Austin,Fog;Mist,86,1
5,254,Austin,Fog;Mist,86,1
5,257,Austin,Overcast with Haze,80,1
5,259,Austin,Cloudy,76,1
5,273,Austin,Rain,89,1
5,275,Austin,Rain,93,1
5,280,Austin,Rain,92,1
5,302,Austin,Overcast,80,1
5,314,Austin,Light Rain Fog;Mist,93,1
5,315,Austin,Light Rain Fog;Mist,90,1
5,324,Baltimore,Intermittent Clouds,43,1
5,342,Baltimore,Clear,52,1
5,376,Baltimore,Fair,43,1
5,382,Baltimore,A Few Clouds,57,1
5,398,Baltimore,Overcast,40,1
5,407,Baltimore,Cloudy,36,1
5,408,Baltimore,Cloudy,36,1
5,428,Baltimore,Snow,83,1
5,441,Baltimore,Flurries,80,1
5,462,Baltimore,Sunny,33,1
5,467,Baltimore,Sunny,37,1
5,483,Baltimore,Clear,61,1
5,496,Baltimore,Mostly Cloudy,65,1
5,498,Baltimore,Partly Cloudy,60,1
5,517,Baltimore,Mostly Clear,55,1
5,528,Baltimore,Intermittent Clouds,81,1
5,535,Baltimore,Cloudy,81,1
5,552,Baltimore,Mostly Cloudy,61,1
5,565,Baltimore,Overcast,75,1
5,600,Baltimore,Cloudy,88,1
5,611,Baltimore,Light Snow,79,1
5,625,Baltimore,Fog;Mist,85,1
5,646,Boston,Clear,42,1
5,649,Boston,Sunny,38,1
5,655,Boston,Mostly Sunny,26,1
5,660,Boston,Clear,35,1
5,669,Boston,Cloudy,40,1
5,671,Boston,Cloudy,44,1
5,673,Boston,Intermittent Clouds,44,1
5,676,Boston,Clear,48,1
5,684,Boston,Partly Sunny,36,1
5,692,Boston,Mostly Clear,29,1
5,731,Boston,Clear,30,1
5,734,Boston,Clear,36,1
5,746,Boston,Partly Sunny,40,1
5,756,Boston,Cloudy,38,1
5,768,Boston,Cloudy,44,1
5,774,Boston,Partly Sunny,38,1
5,776,Boston,Partly Sunny,35,1
5,789,Boston,Cloudy,58,1
5,791,Boston,Cloudy,56,1
5,798,Boston,Clear,63,1
5,801,Boston,Clear,65,1
5,831,Boston,Partly Sunny,58,1
5,837,Boston,Mostly Clear,31,1
5,843,Boston,Cloudy,44,1
5,848,Boston,Partly Cloudy,48,1
5,852,Boston,Partly Cloudy,54,1
5,859,Boston,Cloudy,41,1
5,908,Boston,Cloudy,66,1
5,961,Charlotte,Cloudy,50,1
5,965,Charlotte,Partly Cloudy,40,1
5,997,Charlotte,Partly Cloudy,95,1
5,1000,Charlotte,Intermittent Clouds,100,1
5,1001,Charlotte,Intermittent Clouds,92,1
5,1011,Charlotte,Mostly Sunny,43,1
5,1074,Charlotte,Cloudy,81,1
5,1080,Charlotte,Cloudy,77,1
5,1083,Charlotte,Partly Cloudy,74,1
5,1084,Charlotte,Partly Cloudy,77,1
5,1086,Charlotte,Partly Cloudy,80,1
5,1107,Charlotte,Mostly Clear,55,1
5,1113,Charlotte,Clear,70,1
5,1152,Charlotte,Intermittent Clouds,67,1
5,1154,Charlotte,Mostly Clear,48,1
5,1166,Charlotte,Cloudy,69,1
5,1183,Charlotte,Showers,92,1
5,1224,Charlotte,Fog,95,1
5,1226,Charlotte,Fog,95,1
5,1234,Charlotte,Fog,100,1
5,1237,Charlotte,Fog,100,1
5,1239,Charlotte,Fog,100,1
5,1240,Charlotte,Fog,95,1
5,1286,Chicago,Intermittent Clouds,57,1
5,1288,Chicago,Intermittent Clouds,57,1
5,1294,Chicago,Intermittent Clouds,42,1
5,1298,Chicago,Partly Sunny,57,1
5,1304,Chicago,Mostly Clear,62,1
5,1308,Chicago,Mostly Clear,71,1
5,1313,Chicago,Partly Cloudy,62,1
5,1317,Chicago,Cloudy,62,1
5,1318,Chicago,Cloudy,62,1
5,1331,Chicago,Cloudy,55,1
5,1333,Chicago,A Few Clouds,60,1
5,1335,Chicago,Fair,65,1
5,1341,Chicago,Partly Cloudy,65,1
5,1342,Chicago,Partly Cloudy,65,1
5,1343,Chicago,A Few Clouds,68,1
5,1350,Chicago,Overcast,62,1
5,1365,Chicago,Intermittent Clouds,59,1
5,1388,Chicago,Mostly Cloudy,59,1
5,1393,Chicago,Intermittent Clouds,62,1
5,1403,Chicago,Cloudy,74,1
5,1406,Chicago,Intermittent Clouds,76,1
5,1411,Chicago,Mostly Cloudy,80,1
5,1416,Chicago,Mostly Sunny,80,1
5,1438,Chicago,Intermittent Clouds,88,1
5,1440,Chicago,Cloudy,88,1
5,1450,Chicago,Overcast,72,1
5,1462,Chicago,Overcast with Haze,78,1
5,1468,Chicago,Overcast with Haze,78,1
5,1472,Chicago,Partly Sunny,63,1
5,1486,Chicago,Flurries,92,1
5,1503,Chicago,Cloudy,81,1
5,1507,Chicago,Overcast with Haze,63,1
5,1546,Chicago,Cloudy,86,1
5,1557,Chicago,Cloudy,80,1
5,1570,Chicago,Light Snow Fog;Mist,85,1
5,1573,Chicago,Light Snow,79,1
5,1583,Chicago,Overcast with Haze,81,1
5,1588,Chicago,Overcast with Haze,81,1
5,1611,Columbus,Cloudy,49,1
5,1614,Columbus,Cloudy,49,1
5,1631,Columbus,Intermittent Clouds,74,1
5,1633,Columbus,Mostly Clear,80,1
5,1641,Columbus,Intermittent Clouds,74,1
5,1642,Columbus,Intermittent Clouds,74,1
5,1646,Columbus,Intermittent Clouds,53,1
5,1651,Columbus,Cloudy,43,1
5,1686,Columbus,Cloudy,51,1
5,1696,Columbus,Cloudy,58,1
5,1703,Columbus,Cloudy,58,1
5,1717,Columbus,Intermittent Clouds,52,1
5,1723,Columbus,Partly Cloudy,73,1
5,1740,Columbus,Partly Sunny,57,1
5,1745,Columbus,Sunny,41,1
5,1752,Columbus,Cloudy,72,1
5,1753,Columbus,Cloudy,72,1
5,1754,Columbus,Cloudy,75,1
5,1800,Columbus,Cloudy,66,1
5,1871,Columbus,Flurries,75,1
5,1874,Columbus,Flurries,81,1
5,1926,Dallas,Showers,88,1
5,1940,Dallas,Cloudy,69,1
5,1959,Dallas,Cloudy,92,1
5,1961,Dallas,Fog,88,1
5,1963,Dallas,Fog,85,1
5,1968,Dallas,Cloudy,68,1
5,1985,Dallas,Fog;Mist,88,1
5,1995,Dallas,Overcast with Haze,79,1
5,1999,Dallas,Overcast,68,1
5,2010,Dallas,Cloudy,80,1
5,2014,Dallas,Cloudy,74,1
5,2024,Dallas,Cloudy,74,1
5,2026,Dallas,Cloudy,71,1
5,2047,Dallas,Cloudy,81,1
5,2051,Dallas,Cloudy,78,1
5,2053,Dallas,Cloudy,82,1
5,2073,Dallas,Cloudy,76,1
5,2079,Dallas,Rain,87,1
5,2091,Dallas,Fog;Mist,83,1
5,2108,Dallas,Light Rain Fog;Mist,92,1
5,2110,Dallas,Showers,87,1
5,2111,Dallas,Light Rain,87,1
5,2112,Dallas,Showers,93,1
5,2115,Dallas,Cloudy,73,1
5,2120,Dallas,Cloudy,78,1
5,2121,Dallas,Cloudy,81,1
5,2152,Dallas,Overcast with Haze,83,1
5,2161,Dallas,Overcast with Haze,82,1
5,2175,Dallas,Partly Cloudy,57,1
5,2176,Dallas,Mostly Cloudy,54,1
5,2180,Dallas,Cloudy,65,1
5,2211,Dallas,Mostly Cloudy,61,1
5,2220,Dallas,Overcast,86,1
5,2223,Dallas,Mostly Cloudy,86,1
5,2226,Dallas,Overcast,82,1
5,2247,Denver,Partly Cloudy,92,1
5,2268,Denver,Partly Cloudy,63,1
5,2272,Denver,Intermittent Clouds,71,1
5,2273,Denver,Partly Cloudy,71,1
5,2281,Denver,Partly Sunny,29,1
5,2305,Denver,Fog;Mist,92,1
5,2309,Denver,A Few Clouds,69,1
5,2318,Denver,A Few Clouds,25,1
5,2320,Denver,A Few Clouds,23,1
5,2323,Denver,Partly Cloudy,23,1
5,2328,Denver,Mostly Clear,32,1
5,2332,Denver,Clear,37,1
5,2350,Denver,Mostly Sunny,32,1
5,2355,Denver,Mostly Sunny,23,1
5,2358,Denver,Mostly Clear,48,1
5,2365,Denver,Intermittent Clouds,52,1
5,2396,Denver,Cloudy,44,1
5,2402,Denver,Cloudy,64,1
5,2417,Denver,Overcast,57,1
5,2423,Denver,Overcast,85,1
5,2442,Denver,Clear,40,1
5,2445,Denver,Clear,37,1
5,2447,Denver,Clear,43,1
5,2451,Denver,Clear,37,1
5,2457,Denver,Sunny,43,1
5,2479,Denver,Fair,71,1
5,2500,Denver,Intermittent Clouds,28,1
5,2535,Denver,Mostly Cloudy,52,1
5,2543,Denver,Partly Cloudy,47,1
5,2548,Denver,Partly Cloudy,36,1
5,2549,Denver,Partly Cloudy,36,1
5,2552,Denver,Partly Cloudy,29,1
5,2558,Denver,Mostly Cloudy,27,1
5,2580,Detroit,Mostly Cloudy,55,1
5,2589,Detroit,Partly Cloudy,70,1
5,2605,Detroit,Cloudy,53,1
5,2611,Detroit,Cloudy,63,1
5,2625,Detroit,Fair,70,1
5,2631,Detroit,Fair,80,1
5,2648,Detroit,Mostly Clear,64,1
5,2649,Detroit,Mostly Clear,64,1
5,2650,Detroit,Mostly Clear,64,1
5,2672,Detroit,Partly Sunny,50,1
5,2685,Detroit,Mostly Clear,80,1
5,2687,Detroit,Partly Cloudy,76,1
5,2691,Detroit,Mostly Cloudy,80,1
5,2692,Detroit,Mostly Cloudy,80,1
5,2710,Detroit,Cloudy,75,1
5,2712,Detroit,Cloudy,72,1
5,2713,Detroit,Cloudy,66,1
5,2743,Detroit,Fair,85,1
5,2746,Detroit,Fair,85,1
5,2755,Detroit,Cloudy,68,1
5,2763,Detroit,Mostly Cloudy,77,1
5,2777,Detroit,Flurries,78,1
5,2780,Detroit,Flurries,80,1
5,2798,Detroit,Overcast,85,1
5,2806,Detroit,Fog;Mist,84,1
5,2825,Detroit,Flurries,92,1
5,2827,Detroit,Flurries,95,1
5,2831,Detroit,Fog,86,1
5,2832,Detroit,Fog,92,1
5,2843,Detroit,Cloudy,71,1
5,2845,Detroit,Cloudy,69,1
5,2858,Detroit,Light Snow Fog;Mist,92,1
5,2861,Detroit,Fog;Mist,88,1
5,2877,Detroit,Overcast,66,1
5,2881,El Paso,Flurries,92,1
5,2885,El Paso,Cloudy,85,1
5,2889,El Paso,Mostly Cloudy,75,1
5,2895,El Paso,Partly Sunny,64,1
5,2916,El Paso,Mostly Cloudy,78,1
5,2918,El Paso,Mostly Cloudy,79,1
5,2936,El Paso,Mostly Cloudy,57,1
5,2951,El Paso,Mostly Cloudy,82,1
5,2955,El Paso,Mostly Cloudy,71,1
5,2962,El Paso,Partly Cloudy,38,1
5,2963,El Paso,Mostly Cloudy,31,1
5,2969,El Paso,Clear,62,1
5,2974,El Paso,Clear,75,1
5,2995,El Paso,Cloudy,42,1
5,3002,El Paso,Mostly Clear,65,1
5,3017,El Paso,Cloudy,82,1
5,3024,El Paso,Cloudy,44,1
5,3026,El Paso,Mostly Cloudy,40,1
5,3040,El Paso,Showers,88,1
5,3050,El Paso,Overcast,87,1
5,3060,El Paso,Overcast,93,1
5,3076,El Paso,Intermittent Clouds,31,1
5,3081,El Paso,Intermittent Clouds,46,1
5,3086,El Paso,Intermittent Clouds,62,1
5,3111,El Paso,Overcast,47,1
5,3120,El Paso,Mostly Cloudy,65,1
5,3135,El Paso,Mostly Cloudy,30,1
5,3136,El Paso,Mostly Cloudy,30,1
5,3162,El Paso,Showers,82,1
5,3167,El Paso,Rain,93,1
5,3176,El Paso,Overcast,57,1
5,3181,El Paso,Overcast,73,1
5,3186,El Paso,Light Rain,86,1
5,3194,El Paso,Light Rain,83,1
5,3202,Fort Worth,Light Rain,93,1
5,3209,Fort Worth,Rain,88,1
5,3225,Fort Worth,Clear,81,1
5,3245,Fort Worth,Cloudy,88,1
5,3251,Fort Worth,Cloudy,76,1
5,3259,Fort Worth,Fog;Mist,85,1
5,3260,Fort Worth,Fog;Mist,88,1
5,3262,Fort Worth,Fog;Mist,88,1
5,3263,Fort Worth,Fog;Mist,92,1
5,3265,Fort Worth,Fog;Mist,88,1
5,3270,Fort Worth,Fog;Mist,89,1
5,3291,Fort Worth,Cloudy,78,1
5,3296,Fort Worth,Cloudy,74,1
5,3302,Fort Worth,Cloudy,77,1
5,3307,Fort Worth,Cloudy,74,1
5,3314,Fort Worth,Cloudy,74,1
5,3316,Fort Worth,Cloudy,78,1
5,3319,Fort Worth,Cloudy,78,1
5,3324,Fort Worth,Cloudy,81,1
5,3343,Fort Worth,Cloudy,81,1
5,3351,Fort Worth,Showers,85,1
5,3358,Fort Worth,Showers,88,1
5,3361,Fort Worth,Rain,92,1
5,3373,Fort Worth,Light Rain,85,1
5,3387,Fort Worth,Light Rain,97,1
5,3398,Fort Worth,Cloudy,79,1
5,3399,Fort Worth,Cloudy,79,1
5,3418,Fort Worth,Cloudy,70,1
5,3424,Fort Worth,Sunny,58,1
5,3433,Fort Worth,Overcast,80,1
5,3435,Fort Worth,Overcast,86,1
5,3453,Fort Worth,Mostly Cloudy,68,1
5,3461,Fort Worth,Clear,67,1
5,3462,Fort Worth,Clear,72,1
5,3478,Fort Worth,Cloudy,85,1
5,3483,Fort Worth,Sunny,70,1
5,3484,Fort Worth,Partly Sunny w; Showers,73,1
5,3503,Fort Worth,Fair,89,1
5,3511,Fort Worth,Fair,80,1
5,3512,Fort Worth,Fair,77,1
5,3513,Fort Worth,Fair,77,1
5,3534,Houston,Cloudy,85,1
5,3544,Houston,Partly Cloudy,79,1
5,3546,Houston,Partly Cloudy,79,1
5,3547,Houston,Partly Cloudy,79,1
5,3549,Houston,Cloudy,85,1
5,3568,Houston,Fog,86,1
5,3571,Houston,Fog,86,1
5,3584,Houston,Mostly Cloudy,83,1
5,3608,Houston,Cloudy,79,1
5,3623,Houston,Cloudy,75,1
5,3625,Houston,Cloudy,72,1
5,3627,Houston,Cloudy,72,1
5,3632,Houston,Cloudy,69,1
5,3634,Houston,Cloudy,69,1
5,3641,Houston,Cloudy,75,1
5,3643,Houston,Cloudy,75,1
5,3645,Houston,Cloudy,75,1
5,3650,Houston,Cloudy,78,1
5,3659,Houston,Cloudy,75,1
5,3666,Houston,Intermittent Clouds,62,1
5,3667,Houston,Cloudy,71,1
5,3674,Houston,Rain,92,1
5,3681,Houston,Showers,92,1
5,3693,Houston,Rain Fog;Mist,86,1
5,3705,Houston,Overcast,92,1
5,3719,Houston,Cloudy,89,1
5,3725,Houston,Cloudy,89,1
5,3727,Houston,Cloudy,89,1
5,3733,Houston,Cloudy,92,1
5,3764,Houston,Fog;Mist,90,1
5,3771,Houston,Light Rain,80,1
5,3773,Houston,Overcast,77,1
5,3775,Houston,Overcast,78,1
5,3784,Houston,Partly Cloudy,86,1
5,3793,Houston,Intermittent Clouds,83,1
5,3794,Houston,Cloudy,83,1
5,3795,Houston,Cloudy,79,1
5,3796,Houston,Showers,82,1
5,3819,Houston,Mostly Cloudy,80,1
