entity,Domain,Conditions,Humidity,day
5,Austin,Cloudy,90,1
10,Austin,Thunderstorm,92,1
13,Austin,Rain,96,1
25,Austin,Cloudy,82,1
31,Austin,Cloudy,85,1
35,Austin,Mostly Cloudy,89,1
38,Austin,Cloudy,86,1
39,Austin,Cloudy,86,1
43,Austin,Drizzle,93,1
50,Austin,Cloudy,89,1
60,Austin,Overcast,85,1
91,Austin,Partly Cloudy,64,1
104,Austin,Mostly Cloudy,73,1
112,Austin,Partly Cloudy,60,1
130,Austin,Cloudy,88,1
132,Austin,Cloudy,88,1
145,Austin,Cloudy,85,1
149,Austin,Showers,93,1
154,Austin,Drizzle,93,1
156,Austin,Rain;Light Rain,100,1
167,Austin,Cloudy;Fog;Fog And Mist;Light Rain;Light Rain Mist,100,1
174,Austin,Mist/Fog,93,1
205,Austin,Cloudy,93,1
209,Austin,Drizzle,97,1
251,Austin,Mist/Fog,86,1
254,Austin,Mist/Fog,86,1
257,Austin,Overcast with Haze,80,1
259,Austin,Cloudy,77,1
273,Austin,Cloudy,90,1
275,Austin,Rain,89,1
280,Austin,Showers,96,1
302,Austin,Overcast,80,1
314,Austin,Mist/Light Rain Fog,93,1
315,Austin,Mist/Light Rain Fog,90,1
324,Austin,Mostly Cloudy;Fair;Clean,43,1
342,Austin,Clear,52,1
376,Austin,Fair,43,1
382,Austin,A Few Clouds,57,1
398,Austin,Overcast,40,1
407,Austin,Cloudy;Overcast,36,1
408,Austin,Cloudy;Overcast,36,1
428,Austin,Snow;Fair,79,1
441,Austin,Light Snow;Flurries;Light,80,1
462,Austin,Sunny;Clear,33,1
467,Austin,Sunny;Clear,37,1
483,Austin,Clear,61,1
496,Austin,Mainly Cloudy,65,1
498,Austin,Partly Cloudy,60,1
517,Austin,Partly Cloudy;Scattered Clouds;Mainly Sunny,55,1
528,Austin,Mostly Cloudy;Clean;Intermittent Clouds,81,1
535,Austin,Cloudy;Haze,81,1
552,Austin,Mostly Cloudy,61,1
565,Austin,Overcast,75,1
600,Austin,Cloudy;Overcast;Mist,86,1
611,Austin,Light Snow,79,1
625,Austin,Mist/Fog,85,1
646,Austin,Clear,42,1
649,Austin,Sunny,38,1
655,Austin,Mostly Sunny;Partly Cloudy,26,1
660,Austin,Clear;Cloudy,36,1
669,Austin,Cloudy,40,1
671,Austin,Cloudy,44,1
673,Austin,Mostly Cloudy;Mostly,44,1
676,Austin,Clear,48,1
684,Austin,Not totally Cloudy;Partly Sunny,36,1
692,Austin,Partly Cloudy;Mainly Sunny;Mostly Clear,29,1
731,Austin,Clear,31,1
734,Austin,Clear,36,1
746,Austin,Scattered Clouds;Mostly Cloudy;Cloudy;Partly,40,1
756,Austin,Cloudy,38,1
768,Austin,Cloudy,45,1
774,Austin,Not totally Sunny;Scattered Clouds;Not totally Cloudy,38,1
776,Austin,Partly Cloudy;Scattered Clouds;Partly,35,1
789,Austin,Cloudy,58,1
791,Austin,Cloudy,56,1
798,Austin,Clear,63,1
801,Austin,Clear,65,1
831,Austin,Partly Sunny;Partly;Scattered Clouds,58,1
837,Austin,Not totally Cloudy;Partly Cloudy;Mostly Clear,31,1
843,Austin,Overcast;Cloudy,44,1
848,Austin,Not totally Cloudy;Partly Cloudy,48,1
852,Austin,Partly Cloudy;Not totally Cloudy,54,1
859,Austin,Cloudy;Overcast,41,1
908,Austin,Cloudy,66,1
961,Charlotte,Cloudy,51,1
965,Charlotte,Mostly Clear,43,1
997,Charlotte,Mostly Clear,85,1
1000,Charlotte,Mostly Cloudy,90,1
1001,Charlotte,Mostly Cloudy,100,1
1011,Charlotte,Partly Cloudy,34,1
1074,Charlotte,Cloudy,77,1
1080,Charlotte,Cloudy,69,1
1083,Charlotte,Cloudy,66,1
1084,Charlotte,Cloudy,66,1
1086,Charlotte,Partly Cloudy,73,1
1107,Charlotte,Mostly Sunny,48,1
1113,Charlotte,Mostly Clear,58,1
1152,Charlotte,Partly Cloudy,82,1
1154,Charlotte,Partly Cloudy,44,1
1166,Charlotte,Cloudy,70,1
1183,Charlotte,Drizzle,97,1
1224,Charlotte,Foggy,96,1
1226,Charlotte,Foggy,96,1
1234,Charlotte,Foggy,97,1
