entity,screen_type,supported_aspect_ratio,response_time(ms),screen_size_diagonal,day
1388.0000000000002,Chicago,Cloudy,54.3088705,2.00
1393.0000000000002,Chicago,Cloudy,66.47046525,2.00
1403.0000000000002,Chicago,Cloudy,67.04589899,2.00
1406.0,Chicago,Cloudy,73.6368222,2.00
1410.9999999999998,Chicago,Cloudy,79.98125785,2.00
1416.0000000000002,Chicago,Cloudy,74.38319788,2.00
1472.0,Chicago,Partly,58.05169794,2.00
2010.000000000001,Dallas,Cloudy,79.50959367,2.00
2024.0000000000005,Dallas,Cloudy,72.2178389,2.00
2026.0000000000002,Dallas,Cloudy,70.92886253,2.00
2047.0000000000002,Dallas,Cloudy,74.38494967,2.00
2885.0000000000005,El Paso,Cloudy,81.7095906,2.00
2889.0,El Paso,Cloudy,72.99631864,2.00
2895.0,El Paso,Partly,70.00063021,2.00
2969.0000000000005,El Paso,Sunny,67.77798766,2.00
2974.0000000000005,El Paso,Sunny,72.54331862,2.00
2995.0000000000005,El Paso,Cloudy,42.20046888,2.00
3002.000000000001,El Paso,Mostly,71.76405287,2.00
3024.0,El Paso,Cloudy,40.3346992,2.00
3026.0000000000005,El Paso,Mostly,37.11549362,2.00
3291.0,Fort Worth,Cloudy,74.39972905,2.00
3296.0000000000005,Fort Worth,Cloudy,76.65614657,2.00
3302.000000000001,Fort Worth,Cloudy,68.65754761,2.00
3307.0,Fort Worth,Cloudy,68.7946512,2.00
3314.0000000000005,Fort Worth,Cloudy,69.59908046,2.00
3316.0,Fort Worth,Cloudy,72.75268531,2.00
3319.0000000000005,Fort Worth,Cloudy,70.99158927,2.00
3324.0000000000005,Fort Worth,Cloudy,78.2080231,2.00
3343.0000000000005,Fort Worth,Cloudy,78.36852178,2.00
3534.0000000000005,Houston,Cloudy,88.3800213,2.00
3856.0000000000005,Indianapolis,Cloudy,57.35196231,2.00
3951.0,Indianapolis,Partly,49.90194492,2.00
3954.0000000000005,Indianapolis,Sunny,53.36820659,2.00
3980.000000000001,Indianapolis,Sunny,68.78641907,2.00
3982.9999999999995,Indianapolis,Sunny,62.5513377,2.00
4306.0,Jacksonville,Cloudy,72.04382675,2.00
4583.999999999999,Las Vegas,Sunny,72.69831442,2.00
4888.0,Los Angeles,Sunny,60.38696647,2.00
4899.000000000001,Los Angeles,Cloudy,78.56307681,2.00
4900.000000000001,Los Angeles,Haze,86.84019264,2.00
4934.000000000001,Los Angeles,Sunny,79.94325742,2.00
4938.000000000001,Los Angeles,Haze,78.83620386,2.00
4940.000000000002,Los Angeles,Sunny,69.41321145,2.00
4941.0,Los Angeles,Sunny,63.04550886,2.00
4942.000000000002,Los Angeles,Sunny,50.13136742,2.00
4944.0,Los Angeles,Sunny,43.62776982,2.00
4993.000000000001,Los Angeles,Sunny,64.15454867,2.00
5440.000000000002,Milwaukee,Partly,47.33332739,2.00
5446.0,Milwaukee,Partly,56.53369003,2.00
5455.000000000001,Milwaukee,Cloudy,47.1675994,2.00
5526.000000000002,Milwaukee,Partly,58.0667018,2.00
5527.000000000001,Milwaukee,Cloudy,61.80163571,2.00
5534.000000000001,Milwaukee,Cloudy,50.56757209,2.00
5548.000000000001,Milwaukee,Snow,86.78561333,2.00
5573.000000000001,Milwaukee,Mostly,64.83263255,2.00
5581.0,Milwaukee,Partly,46.37920732,2.00
5868.000000000002,Nashville,Cloudy,69.91145549,2.00
5873.000000000001,Nashville,Cloudy,79.10074999,2.00
5888.0,Nashville,Sunny,80.5763004,2.00
5905.000000000002,Nashville,Sunny,38.97614566,2.00
6866.000000000002,Philadelphia,Sunny,36.17047822,2.00
6910.000000000001,Philadelphia,Cloudy,62.39894049,2.00
7048.0,Phoenix,Partly,84.84192737,2.00
7052.0,Phoenix,Partly,68.19576469,2.00
7055.0,Phoenix,Cloudy,59.82689792,2.00
7126.000000000001,Phoenix,Partly,39.79771554,2.00
7131.000000000001,Phoenix,Mostly,62.7671357,2.00
7146.0,Phoenix,Mostly,49.54806956,2.00
7150.000000000001,Phoenix,Mostly,38.87067427,2.00
7151.0,Phoenix,Mostly,36.46914792,2.00
7152.000000000001,Phoenix,Mostly,33.26734359,2.00
7464.000000000001,Portland,Cloudy,79.74194793,2.00
7476.999999999999,Portland,Cloudy,83.08297,2.00
7485.000000000001,Portland,Cloudy,84.78840284,2.00
7497.000000000001,Portland,Fog,96.25973929,2.00
7553.000000000001,Portland,Cloudy,60.63083871,2.00
8009.000000000001,San Diego,Mostly,77.42330525,2.00
8100.000000000001,San Diego,Fog,81.3297527,2.00
8104.000000000001,San Diego,Cloudy,82.31440294,2.00
8110.000000000001,San Diego,Partly,60.0906801,2.00
8111.0,San Diego,Sunny,63.91041631,2.00
8123.000000000002,San Diego,Cloudy,81.94952302,2.00
8135.000000000001,San Diego,Haze,81.15487131,2.00
8140.000000000001,San Diego,Haze,83.06805041,2.00
8143.000000000002,San Diego,Cloudy,68.93439509,2.00
8649.000000000002,San Jose,Cloudy,87.93877437,2.00
8969.000000000002,Seattle,Cloudy,64.81179263,2.00
9051.999999999998,Seattle,Cloudy,79.04506489,2.00
9066.000000000002,Seattle,Rain,89.76370061,2.00
9069.0,Seattle,Cloudy,95.13202951,2.00
9076.000000000002,Seattle,Rain,87.82912796,2.00
9079.0,Seattle,Cloudy,89.90408228,2.00
9084.000000000002,Seattle,Cloudy,91.99234212,2.00
9423.0,Washington,Sunny,33.16053617,2.00
