2,Rain Mist
5,Rain Fog/Mist
10,Rain Mist
13,Rain
25,Fog And Mist
31,mostly cloudy
35,mostly cloudy
38,Short term forecastCloudy
39,Short term forecastFog
43,mostly cloudy
50,Mostly Cloudy
60,Overcast
91,Overcast
104,Mostly Cloudy
112,Partly Cloudy
130,mostly cloudy
132,mostly cloudy
145,Overcast
149,Short term forecastRain
154,mostly cloudy
156,light rain
167,Fog And Mist
174,Fog/Mist
205,mostly cloudy
209,Fog And Mist
251,Fog/Mist
254,Fog/Mist
257,Overcast with Haze
259,Short term forecastHaze
273,light rain
275,Short term forecastRain
280,light rain
302,Overcast
314,Light Rain Fog/Mist
315,Light Rain Fog/Mist
324,Partly Cloudy
342,Clear
376,Fair
382,A Few Clouds
398,Overcast
407,Fair
408,Fair
428,Fair
441,Fair
462,normal
467,normal
483,Winter storm watchClear
496,Mostly Cloudy
498,Partly Cloudy
517,Fair
528,Partly Cloudy
535,Fair
552,Mostly Cloudy
565,Overcast
600,Fair
611,Light Snow
625,Fog/Mist
646,Clear
649,Fair/Windy
655,Few Clouds
660,Clear
669,Cloudy
671,Cloudy
673,Some Clouds
676,Clear
684,Few Clouds
692,Scattered Clouds
731,Clear
734,Clear
746,Partly Cloudy
756,Cloudy
768,Cloudy
774,Mostly Clear
776,Mostly Clear
789,Cloudy
791,Cloudy
798,Clear
801,Clear
831,Mostly Clear
837,Few Clouds
843,Partly Cloudy
848,Partly Cloudy
852,Partly Cloudy
859,Intermittent Clouds
908,Cloudy
961,Fair
965,clear sky
997,Fog And Mist
1000,Fog And Mist
1001,Partly Cloudy
1011,clear sky
1074,Winter Weather AdvisoryCloudy
1080,Winter Weather AdvisoryCloudy
1083,Mostly Cloudy
1084,mostly cloudy
1086,mostly cloudy
1107,Fair
1113,Fair
1152,Clouds And Sun
1154,clear sky
1166,Weather WarningsCloudy
1183,mostly cloudy
1224,Fog And Mist
1226,Fog And Mist
1234,Special weather statementFog
1237,Weather WarningsFog
1239,Foggy
1240,Fog And Mist
1286,mostly cloudy
1288,mostly cloudy
1294,mostly cloudy
1298,Cloudy
1304,clear sky
1308,clear sky
1313,mostly cloudy
1317,mostly cloudy
1318,mostly cloudy
1331,mostly cloudy
1333,A Few Clouds
1335,Fair
1341,Partly Cloudy
1342,Partly Cloudy
1343,A Few Clouds
1350,Overcast
1365,Clouds And Sun
1388,Partly Sunny
1393,Partly Sunny
1403,mostly cloudy
1406,Cloudy
1411,mostly cloudy
1416,A Few Clouds
1438,clear sky
1440,mostly cloudy
1450,Overcast
1462,Overcast with Haze
1468,Overcast with Haze
1472,clear sky
1486,light snow
1503,Flurries
1507,Overcast with Haze
1546,mostly cloudy
1557,mostly cloudy
1570,Light Snow Fog/Mist
1573,Light Snow
1583,Overcast with Haze
1588,Overcast with Haze
1611,Fair
1614,Fair
1631,Fair
1633,Fair
1641,Fair
1642,Fair
1646,Fair
1651,Fair
1686,Fair
1696,Fair
1703,Mostly Cloudy
1717,Fair
1723,Fair
1740,Fair
1745,Fair
1752,Winter storm watchCloudy
1753,Winter storm watchCloudy
1754,mostly cloudy
1800,clear sky
1871,Flurries
1874,mostly cloudy
1926,Light Rain Fog/Mist
1940,mostly cloudy
1959,Fog And Mist
1961,Mostly Cloudy
1963,Light Fog
1968,mostly cloudy
1985,Fog/Mist
1995,Overcast with Haze
1999,Overcast
2010,Weather WarningsCloudy
2014,mostly cloudy
2024,mostly cloudy
2026,mostly cloudy
2047,mostly cloudy
2051,mostly cloudy
2053,Short term forecastCloudy
2073,mostly cloudy
2079,Fog And Mist
2091,Fog/Mist
2108,Light Rain Fog/Mist
2110,light rain
2111,light rain
2112,Light Rain
2115,mostly cloudy
2120,mostly cloudy
2121,Hazy
2152,Overcast with Haze
2161,Overcast with Haze
2175,Partly Cloudy
2176,Mostly Cloudy
2180,Partly Cloudy
2211,Mostly Cloudy
2220,Overcast
2223,Mostly Cloudy
2226,Overcast
2247,Dense Fog
2268,clear sky
2272,Fair
2273,Fair
2281,Short term forecastMostly Sunny
2305,Fog/Mist
2309,A Few Clouds
2318,A Few Clouds
2320,A Few Clouds
2323,Partly Cloudy
2328,clear sky
2332,A Few Clouds
2350,clear sky
2355,clear sky
2358,clear sky
2365,clear sky
2396,Short term forecastCloudy
2402,Short term forecastCloudy
2417,Overcast
2423,Overcast
2442,Fair
2445,Fair
2447,Fair
2451,Fair
2457,Fair
2479,Fair
2500,clear sky
2535,Mostly Cloudy
2543,Partly Cloudy
2548,Partly Cloudy
2549,Partly Cloudy
2552,Partly Cloudy
2558,Mostly Cloudy
2580,Fair
2589,Fair
2605,mostly cloudy
2611,mostly cloudy
2625,Fair
2631,Fair
2648,clear sky
2649,clear sky
2650,clear sky
2672,mostly cloudy
2685,Partly Cloudy
2687,clear sky
2691,clear sky
2692,clear sky
2710,clear sky
2712,Fair
2713,clear sky
2743,Fair
2746,Fair
2755,mostly cloudy
2763,mostly cloudy
2777,light snow
2780,Flurries
2798,Overcast
2806,Fog/Mist
2825,Fog And Mist
2827,light snow
2831,Mostly Cloudy
2832,Fog And Mist
2843,Partly Sunny
2845,mostly cloudy
2858,Light Snow Fog/Mist
2861,Fog/Mist
2877,Overcast
2881,Flurries
2885,mostly cloudy
2889,Cloudy
2895,A Few Clouds
2916,Mostly Cloudy
2918,Special weather statementMostly Cloudy
2936,Mostly Cloudy
2951,Mostly Cloudy
2955,Mostly Cloudy
2962,Partly Cloudy
2963,Mostly Cloudy
2969,clear sky
2974,clear sky
2995,Mostly Cloudy
3002,Mostly Cloudy
3017,Mostly Cloudy
3024,mostly cloudy
3026,Mostly Cloudy
3040,light rain
3050,Overcast
3060,Overcast
3076,Overcast
3081,Some Clouds
3086,mostly cloudy
3111,Overcast
3120,Mostly Cloudy
3135,Mostly Cloudy
3136,Mostly Cloudy
3162,light rain
3167,light rain
3176,Overcast
3181,Overcast
3186,Light Rain
3194,Light Rain
3202,Light Rain
3209,moderate rain
3225,Fair
3245,Fog And Mist
3251,mostly cloudy
3259,Fog/Mist
3260,Fog/Mist
3262,Fog/Mist
3263,Fog/Mist
3265,Fog/Mist
3270,Fog/Mist
3291,Light Snow
3296,mostly cloudy
3302,mostly cloudy
3307,mostly cloudy
3314,mostly cloudy
3316,mostly cloudy
3319,mostly cloudy
3324,mostly cloudy
3343,mostly cloudy
3351,Fog And Mist
3358,mostly cloudy
3361,light rain
3373,Light Rain
3387,Light Rain
3398,mostly cloudy
3399,mostly cloudy
3418,mostly cloudy
3424,Fair
