2,Mist
5,Short term forecastRain
10,Thunderstorm
13,Short term forecastMostly Cloudy
25,Fog And Mist
31,mostly cloudy
35,mostly cloudy
38,Short term forecastCloudy
39,mostly cloudy
43,Drizzle
50,Fog And Mist
60,Overcast
91,clear sky
104,Cloudy
112,Sunny
130,mostly cloudy
132,mostly cloudy
145,Overcast
149,moderate rain
154,Drizzle
156,Showers
167,Fog And Mist
174,Fog/Mist
205,Fog And Mist
209,Drizzle
251,Fog/Mist
254,Fog/Mist
257,Overcast with Haze
259,Short term forecastHaze
273,Showers
275,light rain
280,Weather WarningsRain
302,Overcast
314,Light Rain Fog/Mist
315,Light Rain Fog/Mist
324,Partly Cloudy
342,Clear
376,Fair
382,A Few Clouds
398,Overcast
407,Partly Cloudy
408,Partly Cloudy
428,Light Snow
441,Weather WarningsSnow
462,normal
467,normal
483,Winter storm watchClear
496,Mostly Cloudy
498,Partly Cloudy
517,Fair
528,Some Clouds
535,Overcast
552,Mostly Cloudy
565,Overcast
600,Partly Cloudy
611,Light Snow
625,Fog/Mist
646,Clear
649,Fair/Windy
655,Few Clouds
660,Clear
669,Cloudy
671,Cloudy
673,Some Clouds
676,Clear
684,Few Clouds
692,Scattered Clouds
731,Clear
734,Clear
746,Partly Cloudy
756,Cloudy
768,Cloudy
774,Mostly Clear
776,Mostly Clear
789,Cloudy
791,Cloudy
798,Clear
801,Clear
831,Mostly Clear
837,Few Clouds
843,Partly Cloudy
848,Partly Cloudy
852,Partly Cloudy
859,Intermittent Clouds
908,Cloudy
961,Fair
965,clear sky
997,Fog And Mist
1000,Fog And Mist
1001,Partly Cloudy
1011,clear sky
1074,Winter Weather AdvisoryCloudy
1080,Winter Weather AdvisoryCloudy
1083,mostly cloudy
1084,Few Clouds
1086,Winter Weather AdvisoryMostly Sunny
1107,Sunny
1113,clear sky
1152,clear sky
1154,Few Clouds
1166,Weather WarningsCloudy
1183,Light Drizzle Mist
1224,Fog And Mist
1226,Fog And Mist
1234,Foggy
1237,Foggy
1239,Foggy
1240,Fog And Mist
1286,Some Clouds
1288,Clouds And Sun
1294,Clouds And Sun
1298,mostly cloudy
1304,clear sky
1308,clear sky
1313,Mostly Clear
1317,mostly cloudy
1318,mostly cloudy
1331,mostly cloudy
1333,A Few Clouds
1335,Fair
1341,Partly Cloudy
1342,Partly Cloudy
1343,A Few Clouds
1350,Overcast
1365,Partly Sunny
1388,Partly Sunny
1393,Partly Sunny
1403,mostly cloudy
1406,Some Clouds
1411,mostly cloudy
1416,A Few Clouds
1438,clear sky
1440,Air Quality AlertHaze
1450,Overcast
1462,Overcast with Haze
1468,Overcast with Haze
1472,Few Clouds
1486,light snow
1503,Flurries
1507,Overcast with Haze
1546,mostly cloudy
1557,mostly cloudy
1570,Light Snow Fog/Mist
1573,Light Snow
1583,Overcast with Haze
1588,Overcast with Haze
1611,Sunny
1614,Sunny
1631,Some Clouds
1633,clear sky
1641,Fair
1642,Partly Cloudy
1646,Sunny
1651,Sunny
1686,Fair
1696,Fair
1703,Partly Sunny
1717,Fair
1723,Mostly Sunny
1740,Fair
1745,clear sky
1752,Winter storm watchCloudy
1753,Winter storm watchCloudy
1754,Partly Cloudy
1800,clear sky
1871,Flurries
1874,mostly cloudy
1926,Light Rain Fog/Mist
1940,Clear
1959,Fog And Mist
1961,Hazy
1963,Light Fog
1968,mostly cloudy
1985,Fog/Mist
1995,Overcast with Haze
1999,Overcast
2010,Light Snow
2014,Flood warningCloudy
2024,Flood warningCloudy
2026,Flood warningCloudy
2047,Flood warningCloudy
2051,Flood warningCloudy
2053,Short term forecastCloudy
2073,Short term forecastCloudy
2079,Fog And Mist
2091,Fog/Mist
2108,Light Rain Fog/Mist
2110,light rain
2111,light rain
2112,Short term forecastCloudy
2115,mostly cloudy
2120,mostly cloudy
2121,Overcast
2152,Overcast with Haze
2161,Overcast with Haze
2175,Partly Cloudy
2176,Mostly Cloudy
2180,Clear
2211,Mostly Cloudy
2220,Overcast
2223,Mostly Cloudy
2226,Overcast
2247,Dense Fog
2268,clear sky
2272,Some Clouds
2273,Mostly Sunny
2281,Few Clouds
2305,Fog/Mist
2309,A Few Clouds
2318,A Few Clouds
2320,A Few Clouds
2323,Partly Cloudy
2328,Mostly Sunny
2332,Mostly Sunny
2350,Mostly Clear
2355,Mostly Clear
2358,clear sky
2365,Some Clouds
2396,Short term forecastCloudy
2402,Short term forecastCloudy
2417,Overcast
2423,Overcast
2442,clear sky
2445,Mostly Sunny
2447,Mostly Sunny
2451,Mostly Sunny
2457,Fair
2479,Fair
2500,clear sky
2535,Mostly Cloudy
2543,Partly Cloudy
2548,Partly Cloudy
2549,Partly Cloudy
2552,Partly Cloudy
2558,Mostly Cloudy
2580,clear sky
2589,clear sky
2605,mostly cloudy
2611,mostly cloudy
2625,Fair
2631,Fair
2648,clear sky
2649,clear sky
2650,clear sky
2672,mostly cloudy
2685,clear sky
2687,clear sky
2691,clear sky
2692,clear sky
2710,Partly Cloudy
2712,Fair
2713,Few Clouds
2743,Fair
2746,Fair
2755,mostly cloudy
2763,Few Clouds
2777,light snow
2780,clear sky
2798,Overcast
2806,Fog/Mist
2825,Light Snow
2827,light snow
2831,Fog And Mist
2832,Fog And Mist
2843,Partly Sunny
2845,mostly cloudy
2858,Light Snow Fog/Mist
2861,Fog/Mist
2877,Overcast
2881,light snow
2885,mostly cloudy
2889,mostly cloudy
2895,A Few Clouds
2916,Mostly Cloudy
2918,Special weather statementMostly Cloudy
2936,Mostly Cloudy
2951,Mostly Cloudy
2955,Mostly Cloudy
2962,Partly Cloudy
2963,Mostly Cloudy
2969,clear sky
2974,clear sky
2995,Intermittent Clouds
3002,clear sky
3017,Mostly Cloudy
3024,mostly cloudy
3026,Mostly Cloudy
3040,Special weather statementRain
3050,Overcast
3060,Overcast
3076,Overcast
3081,Some Clouds
3086,Some Clouds
3111,Overcast
3120,Mostly Cloudy
3135,Mostly Cloudy
3136,Mostly Cloudy
3162,Special weather statementRain
3167,Special weather statementRain
3176,Overcast
3181,Overcast
3186,Light Rain
3194,Light Rain
3202,Light Rain
3209,moderate rain
3225,clear sky
3245,Fog And Mist
3251,mostly cloudy
3259,Fog/Mist
3260,Fog/Mist
3262,Fog/Mist
3263,Fog/Mist
3265,Fog/Mist
3270,Fog/Mist
3291,Light Snow
3296,mostly cloudy
3302,mostly cloudy
3307,mostly cloudy
3314,mostly cloudy
3316,mostly cloudy
3319,mostly cloudy
3324,mostly cloudy
3343,mostly cloudy
3351,Fog And Mist
3358,mostly cloudy
3361,light rain
3373,Light Rain
3387,Light Rain
3398,mostly cloudy
3399,mostly cloudy
3418,mostly cloudy
3424,Mostly Sunny
3433,Overcast
3435,Overcast
3453,Mostly Cloudy
3461,Mostly Sunny
3462,clear sky
3478,Short term forecastClear
3483,Short term forecastClear
3484,Mostly Sunny
3503,Fair
3511,Fair
3512,Fair
3513,Fair
3534,mostly cloudy
3544,clear sky
3546,Mostly Sunny
3547,Mostly Sunny
3549,clear sky
3568,Fog And Mist
3571,Fog And Mist
3584,Mostly Cloudy
3608,mostly cloudy
3623,mostly cloudy
3625,mostly cloudy
3627,mostly cloudy
3632,mostly cloudy
3634,mostly cloudy
3641,mostly cloudy
3643,mostly cloudy
3645,mostly cloudy
3650,mostly cloudy
3659,mostly cloudy
3666,Intermittent Clouds
3667,Overcast
3674,moderate rain
3681,Coastal Flood WarningCloudy
3693,Rain Fog/Mist
3705,Overcast
3719,Fog And Mist
3725,Fog And Mist
3727,Fog And Mist
3733,Fog And Mist
3764,Fog/Mist
3771,Light Rain
3773,Overcast
3775,Overcast
3784,Overcast
3793,Partly Cloudy
3794,Mostly Clear
3795,Overcast
3796,light rain
3819,Mostly Cloudy
3839,Overcast
3856,Intermittent Clouds
3860,Clear
3871,Partly Cloudy
3874,Mostly Clear
3886,Partly Cloudy
3901,A Few Clouds
3922,Mostly Cloudy
3951,Sunny
3954,Sunny
3961,A Few Clouds
3980,clear sky
3983,clear sky
4002,Winter storm watchCloudy
4012,Fair
4027,Fog/Mist
4031,clear sky
4034,mostly cloudy
4036,mostly cloudy
4051,Short term forecastCloudy
4063,mostly cloudy
4072,Overcast
4090,Overcast
4094,Overcast
4096,Overcast
4108,mostly cloudy
4111,Short term forecastSnow
4121,light snow
4136,Overcast
4149,Overcast with Haze
4150,Overcast with Haze
4153,Overcast with Haze
4178,Clear
4182,mostly cloudy
4186,Clear
4193,Bkh
4199,Clear
4205,Clear
4212,Mostly Cloudy
4219,Mostly Cloudy
4227,Mostly Cloudy
4231,Overcast
4244,Overcast
4259,Short term forecastClear
4280,Overcast and Breezy
4292,mostly cloudy
4306,Sunny
4318,clear sky
4323,Lake Wind AdvisoryClear
4334,Mostly Cloudy
4337,Partly Cloudy
4341,Overcast
4343,Overcast
4359,mostly cloudy
4372,Short term forecastCloudy
4377,moderate rain
4389,Overcast
4399,Light Rain Fog/Mist
4430,mostly cloudy
4442,Mostly Sunny
4444,Few
4460,Overcast
4462,Overcast
4479,Mostly Cloudy
4482,Partly Cloudy
4484,Some Clouds
4486,Some Clouds
4488,Some Clouds
4500,Fair
4501,Partly Cloudy
4543,Mostly Cloudy
4554,A Few Clouds
4569,Some Clouds
4571,Some Clouds
4576,Fair
4584,Sunny
4629,clear sky
4632,Mostly Sunny
4634,clear sky
4637,clear sky
4645,clear sky
4646,clear sky
4666,A Few Clouds
4668,A Few Clouds
4672,Cloudy
4680,Mostly Clear
4694,mostly cloudy
4697,Few Clouds
4698,Mostly Sunny
4701,Sunny
4703,Fair
4717,Mostly Cloudy
4726,Mostly Cloudy
4727,Mostly Cloudy
4739,Sunny
4758,Sunny
4764,clear sky
4767,Sunny
4770,Mostly Cloudy
4774,Mostly Cloudy
4776,Mostly Cloudy
4800,clear sky
4810,clear sky
4811,Mostly Clear
4815,Mostly Sunny
4832,clear sky
4850,clear sky
4852,Fair
4854,Fair
4857,Fair
4858,Fair
4866,Fair
4868,Haze
4870,Haze
4883,Haze
4888,High Surf AdvisoryClear
4899,Mist
4900,Mist
4934,Mist
4938,Clear
4940,Coastal Flood StatementHaze
4941,Coastal Flood StatementHaze
4942,Coastal Flood StatementClear
4944,clear sky
4955,Special weather statementClear
4971,Fair
4981,Overcast
4993,clear sky
4997,Mostly Sunny
5014,Mist
5024,Hazy Sunshine
5036,Haze
5038,Fog
5045,Haze
5046,Haze
5050,Haze
5060,clear sky
5075,Mist
5076,Mist
5092,Fair
5115,Fair
5118,Fair
5121,Weather WarningsCloudy
5132,Overcast
5143,Some Clouds
5153,Partly Cloudy
5170,mostly cloudy
5185,Mostly Cloudy
5207,Freezing Drizzle
5209,Light Freezing Drizzle Mist
5210,Light Freezing Drizzle Mist
5213,Light Freezing Drizzle Mist
5214,Weather WarningsFog
5215,Lgt.Frz.Driz.
5229,mostly cloudy
5248,Freezing Fog AdvisoryClear
5263,Mostly Clear
5268,mostly cloudy
5269,mostly cloudy
5275,mostly cloudy
5280,Partly Cloudy
5289,Overcast
5296,Overcast
5309,Light Rain
5312,Winter storm watchCloudy
5316,mostly cloudy
5318,mostly cloudy
5346,Overcast
5352,Overcast
5355,Overcast
5378,mostly cloudy
5381,Partly Cloudy
5385,clear sky
5388,clear sky
5393,Short term forecastClear
5400,Partly Cloudy
5409,Overcast
5413,Fair
5418,Fair
5419,Fair
5432,Partly Cloudy
5439,Overcast
5440,Mostly Sunny
5446,Clear
5455,Sunny
5460,Few Clouds
5470,clear sky
5479,Partly Cloudy
5480,mostly cloudy
5485,mostly cloudy
5491,mostly cloudy
5504,Fair
5506,Fair
5507,A Few Clouds
5510,Partly Cloudy
5513,Overcast
5516,Overcast with Haze
5517,Overcast
5518,Overcast
5522,Overcast
5526,Clear
5527,Mostly Clear
5534,Light Snow
5548,Short term forecastSnow
5573,Partly Cloudy
5581,A Few Clouds
5614,A Few Clouds
5617,Fog/Mist
5619,Fair with Haze
5620,Fog/Mist
5632,A Few Clouds
5636,mostly cloudy
5643,Short term forecastSnow
5656,Snow Shower
5681,Light Snow
5683,Light Snow
5700,Snow Shower
5709,Fog And Mist
5721,Mostly Cloudy
5723,mostly cloudy
5726,Mostly Clear
5727,Sunny
5751,Overcast with Haze
5765,Weather WarningsCloudy
5768,light snow
5786,clear sky
5791,Light Freezing Fog
5792,Light Freezing Fog
5807,Clouds And Sun
5808,Clouds And Sun
5855,Light Sleet
5858,light snow
5868,Snow Shower
5873,Weather WarningsCloudy
5888,Special weather statementClear
5905,clear sky
5907,clear sky
5916,Mostly Clear
5928,Overcast
5933,Fair
5946,Overcast
5953,Winter storm watchCloudy
5956,mostly cloudy
5960,Short term forecastCloudy
5970,Weather WarningsFog
5971,Drizzle
5974,mostly cloudy
5975,normal
5978,Dense Fog
5984,mostly cloudy
5988,Overcast
5998,Light Rain Fog/Mist
6011,Fog/Mist
6018,mostly cloudy
6021,mostly cloudy
6026,mostly cloudy
6029,mostly cloudy
6038,mostly cloudy
6063,Overcast
6068,Overcast
6075,A Few Clouds
6118,Sunny
6157,Fair
6188,Fair
6192,clear sky
6196,mostly cloudy
6197,mostly cloudy
6215,Special weather statementClear
6220,clear sky
6223,Mostly Sunny
6236,clear sky
6238,clear sky
6250,Overcast
6260,Fair
6274,clear sky
6289,clear sky
6298,mostly cloudy
6307,Mostly Cloudy
6313,Fair
6319,Fair
6326,Mostly Cloudy
6332,Mostly Cloudy
6337,Mostly Cloudy
6344,light snow
6350,Special weather statementCloudy
6364,Mostly Cloudy
6368,mostly cloudy
6369,Overcast
6377,Light Snow Fog/Mist
6392,Mostly Cloudy
6393,Mostly Cloudy
6410,light snow
6412,light snow
6418,Light Snow
6425,Freezing Fog
6506,Overcast
6507,Overcast
6514,mostly cloudy
6518,Fog And Mist
6521,Fog And Mist
6559,Fog And Mist
6560,Overcast
6561,Showers
6593,Flurries
6667,Freezing Fog
6668,Freezing Fog
6724,clear sky
6728,Sunny
6751,clear sky
6775,Fair
6781,Fair
6790,A Few Clouds
6791,A Few Clouds
6792,A Few Clouds
6793,A Few Clouds
6817,Mostly Clear
6824,Mostly Sunny
6833,light snow
6841,Winter Weather AdvisoryCloudy
6850,clear sky
6866,clear sky
6892,Mostly Cloudy
6895,Partly Cloudy
6897,Overcast
6902,Partly Cloudy
6910,mostly cloudy
6914,Some Clouds
6929,clear sky
6932,Intermittent Clouds
6943,Winter Weather AdvisoryCloudy
6945,Winter Weather AdvisoryCloudy
6953,Partly Cloudy
6955,Partly Cloudy
6958,Partly Cloudy
6968,Overcast
6970,Overcast
6974,Overcast
6986,light snow
6987,light snow
6993,light snow
7003,Mostly Cloudy
7004,Mostly Clear
7029,Fog/Mist
7037,Mostly Cloudy
7048,clear sky
7052,Mostly Clear
7055,Mostly Clear
7063,clear sky
7076,clear sky
7079,Mostly Sunny
7081,Clear
7091,Clear
7095,Fair
7112,A Few Clouds
7113,Partly Cloudy
7121,Mostly Cloudy
7126,Sunny
7131,clear sky
7146,Mostly Sunny
7150,Clear
7151,Clear
7152,Clear
7170,clear sky
7176,Clear
7179,Clear
7182,Clear
7183,Sunny
7192,mostly cloudy
7197,Mostly Sunny
7202,Mostly Sunny
7217,Mostly Cloudy
7219,A Few Clouds
7220,A Few Clouds
7237,mostly cloudy
7241,Some Clouds
7276,Mostly Cloudy
7277,Overcast
7291,Partly Cloudy
7300,Clear
7309,Bkh
7310,Bkh
7314,Few
7316,Partly Cloudy
7327,Clear
7328,Clear
7336,Mostly Cloudy
7346,Overcast
7375,clear sky
7380,Mostly Clear
7387,clear sky
7393,Clear
7413,Mostly Cloudy
7416,Mostly Cloudy
7422,Mostly Cloudy
7427,Fog
7428,Fog
7441,Lt Rain
7449,Observation Quality is Caution Lt Rain
7464,Observation Quality is Caution Overcast
7477,mostly cloudy
7485,light snow
7496,Fog And Mist
7497,Fog And Mist
7512,Showers
7540,Lt Rain
7553,Sunny
7560,mostly cloudy
7572,clear sky
7573,clear sky
7585,Clouds And Sun
7595,Overcast
7608,Mostly Cloudy
7611,Partly Cloudy
7614,Mostly Cloudy
7634,light snow
7636,light snow
7640,light snow
7669,Lt Rain
7681,Overcast
7687,Showers
7691,Short term forecastMostly Cloudy
7699,mostly cloudy
7733,Overcast
7739,Fog/Mist
7743,Fog/Mist
7757,Light Drizzle Fog/Mist
7765,clear sky
7776,clear sky
7778,clear sky
7802,Mostly Cloudy
7811,Fog/Mist
7824,Hazy
7832,Showers
7839,Mostly Cloudy
7846,Light Drizzle
7865,Light Rain Fog/Mist
7880,Fog And Mist
7887,Fog And Mist
7891,Fog And Mist
7894,Fog And Mist
7903,Mist
7917,Light Drizzle Fog/Mist
7920,Light Drizzle Fog
7934,Fog/Mist
7936,Fog/Mist
7949,Showers
7959,Rain Mist
7967,Showers
7968,Showers
7980,Light Rain Fog/Mist
7989,Rain Fog/Mist
7993,Light Rain Fog/Mist
8009,Sunny
8026,clear sky
8036,Some Clouds
8038,Mist
8040,Some Clouds
8080,Mostly Cloudy
8097,Hazy
8100,Fog And Mist
8104,Fog And Mist
8110,Sunny
8111,High Surf AdvisoryPartly Cloudy
8123,Clear
8135,Clear
8140,clear sky
8143,Sunny
8148,clear sky
8158,Special weather statementMostly Sunny
8165,mostly cloudy
8168,Mostly Cloudy
8170,A Few Clouds
8172,A Few Clouds
8173,A Few Clouds
8178,Partly Cloudy
8180,A Few Clouds
8194,Clouds And Sun
8206,Some Clouds
8208,Overcast
8216,Partly Cloudy
8223,Mostly Sunny
8239,Haze
8242,Overcast
8253,Mostly Cloudy
8262,Weather WarningsMostly Cloudy
8275,Weather WarningsHaze
8280,Weather WarningsHaze
8285,Weather WarningsMostly Cloudy
8293,Mostly Cloudy
8297,Overcast
8313,Overcast
8320,Partly Cloudy
8336,Lt Rain
8367,Mostly Cloudy
8368,mostly cloudy
8370,mostly cloudy
8406,Overcast
8408,light rain
8409,light rain
8412,Overcast
8417,Mostly Clear
8424,clear sky
8425,mostly cloudy
8432,mostly cloudy
8433,Mostly Clear
8435,Mostly Clear
8436,Mostly Clear
8440,clear sky
8441,clear sky
8444,clear sky
8476,Partly Cloudy
8477,Some Clouds
8480,Some Clouds
8515,mostly cloudy
8516,mostly cloudy
8543,mostly cloudy
8544,mostly cloudy
8579,Showers
8581,mostly cloudy
8584,mostly cloudy
8586,mostly cloudy
8587,Mostly Clear
8649,mostly cloudy
8680,clear sky
8692,Mostly Cloudy
8693,Mostly Cloudy
8696,Mostly Cloudy
8698,Mostly Cloudy
8705,Mostly Cloudy
8782,mostly cloudy
8788,Partly Cloudy
8792,mostly cloudy
8800,Cloudy
8807,Mostly Cloudy
8812,Mostly Cloudy
8828,Fair
8834,mostly cloudy
8850,Cloudy
8859,Short term forecastMostly Cloudy
8863,mostly cloudy
8903,mostly cloudy
8907,Few Clouds
8915,clear sky
8916,Fog And Mist
8919,mostly cloudy
8926,Mostly Clear
8949,Mostly Cloudy
8956,Partly Cloudy
8962,Fair
8969,Partly Cloudy
8992,mostly cloudy
8994,Cloudy
9000,Fog And Mist
9003,Patches of Fog
9004,mostly cloudy
9020,Overcast
9023,Overcast
