entity,Domain,Conditions,Humidity,day
1393,Chicago,sky,63.94108319,1
1403,Chicago,cloudy,67.04589899,1
1406,Chicago,mostly,70.87868022,1
1411,Chicago,mostly,66.86007528,1
1416,Chicago,clear,72.86923773,1
1472,Chicago,sky,59.34672793,1
2010,Dallas,cloudy,79.02421451,1
2014,Dallas,mostly,76.87679449,1
2024,Dallas,cloudy,86.62790151,1
2026,Dallas,cloudy,70.14203686,1
2047,Dallas,mostly,73.66350129,1
2110,Dallas,rain,84.85371233,1
2112,Dallas,mostly,93.83933195,1
2648,Detroit,clear,52.22192809,1
2649,Detroit,sky,47.55317628,1
2650,Detroit,clear,50.83075582,1
2672,Detroit,mostly,65.06687543,1
2685,Detroit,sky,79.40082915,1
2687,Detroit,sky,81.47079756,1
2691,Detroit,clear,76.39283937,1
2885,El Paso,mostly,92.02999334,1
2889,El Paso,mostly,87.77050598,1
2895,El Paso,sky,66.96008241,1
2969,El Paso,sky,65.08839127,1
2974,El Paso,sky,76.45722408,1
2995,El Paso,mostly,40.7179421,1
3002,El Paso,sky,58.9438098,1
3017,El Paso,mostly,76.87503022,1
3024,El Paso,mostly,50.41412222,1
3026,El Paso,mostly,43.73433469,1
3209,Fort Worth,rain,80.61921907,1
3291,Fort Worth,mostly,75.29788275,1
3296,Fort Worth,mostly,74.40066119,1
3302,Fort Worth,cloudy,66.71242722,1
3307,Fort Worth,mostly,80.50332411,1
3314,Fort Worth,cloudy,68.41236817,1
3316,Fort Worth,cloudy,75.14814943,1
3319,Fort Worth,cloudy,82.34637221,1
3324,Fort Worth,mostly,86.42840672,1
3343,Fort Worth,cloudy,77.93231026,1
3534,Houston,cloudy,74.41552647,1
3608,Houston,cloudy,63.41037571,1
3623,Houston,cloudy,67.69091494,1
3625,Houston,cloudy,71.70788571,1
3627,Houston,cloudy,63.72009894,1
3632,Houston,cloudy,51.25220317,1
3634,Houston,cloudy,55.85471829,1
3641,Houston,mostly,76.24063866,1
3643,Houston,mostly,78.3902603,1
3645,Houston,cloudy,67.78011578,1
3650,Houston,mostly,77.38204496,1
3659,Houston,mostly,71.10705153,1
3666,Houston,cloudy,74.36327624,1
3856,Indianapolis,cloudy,57.09142815,1
3951,Indianapolis,mostly,59.07976154,1
3954,Indianapolis,clear,56.21576503,1
